"Year","District","Electorate","ColNames","Votes","Percentage"
1988,"Mahanuwara","Senkadagala","No of Rejected Votes",395,1.21
1988,"Mahanuwara","Senkadagala","Total No of Votes Polled",32744,67.92
1988,"Mahanuwara","Senkadagala","No of Registered Electors",48208,NA
1988,"Mahanuwara","Mahanuwara","Mr.Ranasinghe Premadasa",11301,59.87
1988,"Mahanuwara","Mahanuwara","Mrs.Sirimavo Ratwatte Dias Bandaranaike",6959,36.86
1988,"Mahanuwara","Mahanuwara","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",617,3.27
1988,"Mahanuwara","Mahanuwara","Total No of Valid Votes",18877,98.45
1988,"Mahanuwara","Mahanuwara","No of Rejected Votes",297,1.55
1988,"Mahanuwara","Mahanuwara","Total No of Votes Polled",19174,66.21
1988,"Mahanuwara","Mahanuwara","No of Registered Electors",28958,NA
1988,"Mahanuwara","Yatinuwara","Mr.Ranasinghe Premadasa",14478,47.17
1988,"Mahanuwara","Yatinuwara","Mrs.Sirimavo Ratwatte Dias Bandaranaike",15699,51.15
1988,"Mahanuwara","Yatinuwara","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",515,1.68
1988,"Mahanuwara","Yatinuwara","Total No of Valid Votes",30692,98.83
1988,"Mahanuwara","Yatinuwara","No of Rejected Votes",362,1.17
1988,"Mahanuwara","Yatinuwara","Total No of Votes Polled",31054,59.51
1988,"Mahanuwara","Yatinuwara","No of Registered Electors",52182,NA
1988,"Mahanuwara","Udunuwara","Mr.Ranasinghe Premadasa",16582,60.7
1988,"Mahanuwara","Udunuwara","Mrs.Sirimavo Ratwatte Dias Bandaranaike",10420,38.14
1988,"Mahanuwara","Udunuwara","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",315,1.15
1988,"Mahanuwara","Udunuwara","Total No of Valid Votes",27317,98.03
1988,"Mahanuwara","Udunuwara","No of Rejected Votes",550,1.97
1988,"Mahanuwara","Udunuwara","Total No of Votes Polled",27867,55.49
1988,"Mahanuwara","Udunuwara","No of Registered Electors",50223,NA
1988,"Mahanuwara","Gampola","Mr.Ranasinghe Premadasa",24800,56.12
1988,"Mahanuwara","Gampola","Mrs.Sirimavo Ratwatte Dias Bandaranaike",18976,42.94
1988,"Mahanuwara","Gampola","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",418,0.95
1988,"Mahanuwara","Gampola","Total No of Valid Votes",44194,98.84
1988,"Mahanuwara","Gampola","No of Rejected Votes",517,1.16
1988,"Mahanuwara","Gampola","Total No of Votes Polled",44711,80.67
1988,"Mahanuwara","Gampola","No of Registered Electors",55425,NA
1988,"Mahanuwara","Nawalapitiya","Mr.Ranasinghe Premadasa",24203,59.26
1988,"Mahanuwara","Nawalapitiya","Mrs.Sirimavo Ratwatte Dias Bandaranaike",16082,39.37
1988,"Mahanuwara","Nawalapitiya","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",559,1.37
1988,"Mahanuwara","Nawalapitiya","Total No of Valid Votes",40844,98.74
1988,"Mahanuwara","Nawalapitiya","No of Rejected Votes",521,1.26
1988,"Mahanuwara","Nawalapitiya","Total No of Votes Polled",41365,76.59
1988,"Mahanuwara","Nawalapitiya","No of Registered Electors",54010,NA
1988,"Mahanuwara","Postal District Votes","Mr.Ranasinghe Premadasa",2391,51.91
1988,"Mahanuwara","Postal District Votes","Mrs.Sirimavo Ratwatte Dias Bandaranaike",2115,45.92
1988,"Mahanuwara","Postal District Votes","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",100,2.17
1988,"Mahanuwara","Postal District Votes","Total No of Valid Votes",4606,96.16
1988,"Mahanuwara","Postal District Votes","No of Rejected Votes",184,3.84
1988,"Mahanuwara","Postal District Votes","Total No of Votes Polled",4790,NA
1988,"Mahanuwara","Final District Results","Mr.Ranasinghe Premadasa",234124,54.88
1988,"Mahanuwara","Final District Results","Mrs.Sirimavo Ratwatte Dias Bandaranaike",186187,43.65
1988,"Mahanuwara","Final District Results","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",6266,1.47
1988,"Mahanuwara","Final District Results","Total No of Valid Votes",426577,98.2
1988,"Mahanuwara","Final District Results","No of Rejected Votes",6167,1.43
1988,"Mahanuwara","Final District Results","Total No of Votes Polled",432744,68.88
1988,"Mahanuwara","Final District Results","No of Registered Electors",628240,NA
1988,"Matale","Dambulla","Mr.Ranasinghe Premadasa",4276,56.2
1988,"Matale","Dambulla","Mrs.Sirimavo Ratwatte Dias Bandaranaike",3195,42
1988,"Matale","Dambulla","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",137,1.8
1988,"Matale","Dambulla","Total No of Valid Votes",7608,98.68
1988,"Matale","Dambulla","No of Rejected Votes",102,1.32
1988,"Matale","Dambulla","Total No of Votes Polled",7710,10.63
1988,"Matale","Dambulla","No of Registered Electors",72515,NA
1988,"Matale","Laggala","Mr.Ranasinghe Premadasa",9055,49.81
1988,"Matale","Laggala","Mrs.Sirimavo Ratwatte Dias Bandaranaike",8908,49
1988,"Matale","Laggala","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",216,1.19
1988,"Matale","Laggala","Total No of Valid Votes",18179,98.92
1988,"Matale","Laggala","No of Rejected Votes",198,1.08
1988,"Matale","Laggala","Total No of Votes Polled",18377,44.7
1988,"Matale","Laggala","No of Registered Electors",41110,NA
1988,"Matale","Matale","Mr.Ranasinghe Premadasa",12544,63.13
1988,"Matale","Matale","Mrs.Sirimavo Ratwatte Dias Bandaranaike",6889,34.67
1988,"Matale","Matale","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",437,2.2
1988,"Matale","Matale","Total No of Valid Votes",19870,97.72
1988,"Matale","Matale","No of Rejected Votes",463,2.28
1988,"Matale","Matale","Total No of Votes Polled",20333,41.63
1988,"Matale","Matale","No of Registered Electors",48841,NA
1988,"Matale","Rattota","Mr.Ranasinghe Premadasa",10599,61.27
1988,"Matale","Rattota","Mrs.Sirimavo Ratwatte Dias Bandaranaike",6380,36.88
1988,"Matale","Rattota","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",320,1.85
1988,"Matale","Rattota","Total No of Valid Votes",17299,98.31
1988,"Matale","Rattota","No of Rejected Votes",297,1.69
1988,"Matale","Rattota","Total No of Votes Polled",17596,33.53
1988,"Matale","Rattota","No of Registered Electors",52472,NA
1988,"Matale","Postal District Votes","Mr.Ranasinghe Premadasa",533,52.72
1988,"Matale","Postal District Votes","Mrs.Sirimavo Ratwatte Dias Bandaranaike",453,44.81
1988,"Matale","Postal District Votes","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",25,2.47
1988,"Matale","Postal District Votes","Total No of Valid Votes",1011,95.29
1988,"Matale","Postal District Votes","No of Rejected Votes",50,4.71
1988,"Matale","Postal District Votes","Total No of Votes Polled",1061,NA
1988,"Matale","Final District Results","Mr.Ranasinghe Premadasa",37007,57.85
1988,"Matale","Final District Results","Mrs.Sirimavo Ratwatte Dias Bandaranaike",25825,40.37
1988,"Matale","Final District Results","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",1135,1.77
1988,"Matale","Final District Results","Total No of Valid Votes",63967,98.2
1988,"Matale","Final District Results","No of Rejected Votes",1110,1.71
1988,"Matale","Final District Results","Total No of Votes Polled",65077,30.28
1988,"Matale","Final District Results","No of Registered Electors",214938,NA
1988,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Mr.Ranasinghe Premadasa",52653,68.25
1988,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Mrs.Sirimavo Ratwatte Dias Bandaranaike",22209,28.79
1988,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",2290,2.97
1988,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Total No of Valid Votes",77152,97.76
1988,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","No of Rejected Votes",1771,2.24
1988,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Total No of Votes Polled",78923,77.55
1988,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","No of Registered Electors",101765,NA
1988,"Nuwara-Eliya","Kotmale","Mr.Ranasinghe Premadasa",17822,56.32
1988,"Nuwara-Eliya","Kotmale","Mrs.Sirimavo Ratwatte Dias Bandaranaike",13549,42.02
1988,"Nuwara-Eliya","Kotmale","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",272,0.86
1988,"Nuwara-Eliya","Kotmale","Total No of Valid Votes",31643,98.75
1988,"Nuwara-Eliya","Kotmale","No of Rejected Votes",401,1.25
1988,"Nuwara-Eliya","Kotmale","Total No of Votes Polled",32044,81.76
1988,"Nuwara-Eliya","Kotmale","No of Registered Electors",39194,NA
1988,"Nuwara-Eliya","Hanguranketha","Mr.Ranasinghe Premadasa",22748,61.27
1988,"Nuwara-Eliya","Hanguranketha","Mrs.Sirimavo Ratwatte Dias Bandaranaike",14011,37.74
1988,"Nuwara-Eliya","Hanguranketha","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",370,1
1988,"Nuwara-Eliya","Hanguranketha","Total No of Valid Votes",37129,98.47
1988,"Nuwara-Eliya","Hanguranketha","No of Rejected Votes",576,1.53
1988,"Nuwara-Eliya","Hanguranketha","Total No of Votes Polled",37705,84.55
1988,"Nuwara-Eliya","Hanguranketha","No of Registered Electors",44596,NA
1988,"Nuwara-Eliya","Walapane","Mr.Ranasinghe Premadasa",18099,54.81
1988,"Nuwara-Eliya","Walapane","Mrs.Sirimavo Ratwatte Dias Bandaranaike",14519,43.97
1988,"Nuwara-Eliya","Walapane","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",404,1.22
1988,"Nuwara-Eliya","Walapane","Total No of Valid Votes",33022,98.42
1988,"Nuwara-Eliya","Walapane","No of Rejected Votes",530,1.58
1988,"Nuwara-Eliya","Walapane","Total No of Votes Polled",33552,75.89
1988,"Nuwara-Eliya","Walapane","No of Registered Electors",44214,NA
1988,"Nuwara-Eliya","Postal District Votes","Mr.Ranasinghe Premadasa",813,55.42
1988,"Nuwara-Eliya","Postal District Votes","Mrs.Sirimavo Ratwatte Dias Bandaranaike",619,42.19
1988,"Nuwara-Eliya","Postal District Votes","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",35,2.39
1988,"Nuwara-Eliya","Postal District Votes","Total No of Valid Votes",1467,97.22
1988,"Nuwara-Eliya","Postal District Votes","No of Rejected Votes",42,2.78
1988,"Nuwara-Eliya","Postal District Votes","Total No of Votes Polled",1509,NA
1988,"Nuwara-Eliya","Final District Results","Mr.Ranasinghe Premadasa",112135,62.15
1988,"Nuwara-Eliya","Final District Results","Mrs.Sirimavo Ratwatte Dias Bandaranaike",64907,35.98
1988,"Nuwara-Eliya","Final District Results","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",3371,1.87
1988,"Nuwara-Eliya","Final District Results","Total No of Valid Votes",180413,98.19
1988,"Nuwara-Eliya","Final District Results","No of Rejected Votes",3320,1.81
1988,"Nuwara-Eliya","Final District Results","Total No of Votes Polled",183733,79.96
1988,"Nuwara-Eliya","Final District Results","No of Registered Electors",229769,NA
1988,"Galle","Balapitiya","Mr.Ranasinghe Premadasa",5093,57.08
1988,"Galle","Balapitiya","Mrs.Sirimavo Ratwatte Dias Bandaranaike",3475,38.95
1988,"Galle","Balapitiya","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",354,3.97
1988,"Galle","Balapitiya","Total No of Valid Votes",8922,98.22
1988,"Galle","Balapitiya","No of Rejected Votes",162,1.78
1988,"Galle","Balapitiya","Total No of Votes Polled",9084,22.04
1988,"Galle","Balapitiya","No of Registered Electors",41220,NA
1988,"Galle","Ambalangoda","Mr.Ranasinghe Premadasa",3282,47.16
1988,"Galle","Ambalangoda","Mrs.Sirimavo Ratwatte Dias Bandaranaike",3444,49.48
1988,"Galle","Ambalangoda","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",234,3.36
1988,"Galle","Ambalangoda","Total No of Valid Votes",6960,97.89
1988,"Galle","Ambalangoda","No of Rejected Votes",150,2.11
1988,"Galle","Ambalangoda","Total No of Votes Polled",7110,14.25
1988,"Galle","Ambalangoda","No of Registered Electors",49885,NA
1988,"Galle","Karandeniya","Mr.Ranasinghe Premadasa",4210,41.67
1988,"Galle","Karandeniya","Mrs.Sirimavo Ratwatte Dias Bandaranaike",5703,56.45
1988,"Galle","Karandeniya","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",189,1.87
1988,"Galle","Karandeniya","Total No of Valid Votes",10102,98.53
1988,"Galle","Karandeniya","No of Rejected Votes",151,1.47
1988,"Galle","Karandeniya","Total No of Votes Polled",10253,21.41
1988,"Galle","Karandeniya","No of Registered Electors",47887,NA
1988,"Galle","Bentara-Elpitiya","Mr.Ranasinghe Premadasa",8789,41.21
1988,"Galle","Bentara-Elpitiya","Mrs.Sirimavo Ratwatte Dias Bandaranaike",12057,56.53
1988,"Galle","Bentara-Elpitiya","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",481,2.26
1988,"Galle","Bentara-Elpitiya","Total No of Valid Votes",21327,98.62
1988,"Galle","Bentara-Elpitiya","No of Rejected Votes",299,1.38
1988,"Galle","Bentara-Elpitiya","Total No of Votes Polled",21626,32.97
1988,"Galle","Bentara-Elpitiya","No of Registered Electors",65597,NA
1988,"Galle","Hiniduma","Mr.Ranasinghe Premadasa",22029,48.77
1988,"Galle","Hiniduma","Mrs.Sirimavo Ratwatte Dias Bandaranaike",22347,49.47
1988,"Galle","Hiniduma","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",794,1.76
1988,"Galle","Hiniduma","Total No of Valid Votes",45170,98.38
1988,"Galle","Hiniduma","No of Rejected Votes",745,1.62
1988,"Galle","Hiniduma","Total No of Votes Polled",45915,70.3
1988,"Galle","Hiniduma","No of Registered Electors",65310,NA
1988,"Galle","Baddegama","Mr.Ranasinghe Premadasa",20368,42.11
1988,"Galle","Baddegama","Mrs.Sirimavo Ratwatte Dias Bandaranaike",27061,55.95
1988,"Galle","Baddegama","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",941,1.95
1988,"Galle","Baddegama","Total No of Valid Votes",48370,98.39
1988,"Galle","Baddegama","No of Rejected Votes",793,1.61
1988,"Galle","Baddegama","Total No of Votes Polled",49163,75.23
1988,"Galle","Baddegama","No of Registered Electors",65351,NA
1988,"Galle","Ratgama","Mr.Ranasinghe Premadasa",11539,44.6
1988,"Galle","Ratgama","Mrs.Sirimavo Ratwatte Dias Bandaranaike",13290,51.37
1988,"Galle","Ratgama","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",1043,4.03
1988,"Galle","Ratgama","Total No of Valid Votes",25872,98.27
1988,"Galle","Ratgama","No of Rejected Votes",456,1.73
1988,"Galle","Ratgama","Total No of Votes Polled",26328,75.23
1988,"Galle","Ratgama","No of Registered Electors",60877,NA
1988,"Galle","Galle","Mr.Ranasinghe Premadasa",19227,51.23
1988,"Galle","Galle","Mrs.Sirimavo Ratwatte Dias Bandaranaike",17432,46.45
1988,"Galle","Galle","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",869,2.32
1988,"Galle","Galle","Total No of Valid Votes",37528,98.34
1988,"Galle","Galle","No of Rejected Votes",633,1.66
1988,"Galle","Galle","Total No of Votes Polled",38161,50.36
1988,"Galle","Galle","No of Registered Electors",56083,NA
1988,"Galle","Akmeemana","Mr.Ranasinghe Premadasa",16865,41.74
1988,"Galle","Akmeemana","Mrs.Sirimavo Ratwatte Dias Bandaranaike",22877,56.62
1988,"Galle","Akmeemana","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",664,1.64
1988,"Galle","Akmeemana","Total No of Valid Votes",40406,99.1
1988,"Galle","Akmeemana","No of Rejected Votes",368,0.9
1988,"Galle","Akmeemana","Total No of Votes Polled",40774,75.23
1988,"Galle","Akmeemana","No of Registered Electors",57724,NA
1988,"Galle","Habaraduwa","Mr.Ranasinghe Premadasa",11500,37.75
1988,"Galle","Habaraduwa","Mrs.Sirimavo Ratwatte Dias Bandaranaike",18329,60.16
1988,"Galle","Habaraduwa","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",637,2.09
1988,"Galle","Habaraduwa","Total No of Valid Votes",30466,98.58
1988,"Galle","Habaraduwa","No of Rejected Votes",438,1.42
1988,"Galle","Habaraduwa","Total No of Votes Polled",30904,50.36
1988,"Galle","Habaraduwa","No of Registered Electors",61369,NA
1988,"Galle","Postal District Votes","Mr.Ranasinghe Premadasa",2010,41.69
1988,"Galle","Postal District Votes","Mrs.Sirimavo Ratwatte Dias Bandaranaike",2600,53.93
1988,"Galle","Postal District Votes","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",211,4.38
1988,"Galle","Postal District Votes","Total No of Valid Votes",4821,94.77
1988,"Galle","Postal District Votes","No of Rejected Votes",266,5.23
1988,"Galle","Postal District Votes","Total No of Votes Polled",5087,NA
1988,"Galle","Final District Results","Mr.Ranasinghe Premadasa",124912,44.62
1988,"Galle","Final District Results","Mrs.Sirimavo Ratwatte Dias Bandaranaike",148615,53.09
1988,"Galle","Final District Results","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",6417,2.29
1988,"Galle","Final District Results","Total No of Valid Votes",279944,98.2
1988,"Galle","Final District Results","No of Rejected Votes",4461,1.57
1988,"Galle","Final District Results","Total No of Votes Polled",284405,49.78
1988,"Galle","Final District Results","No of Registered Electors",571303,NA
1988,"Matara","Deniyaya","Mr.Ranasinghe Premadasa",10157,46.89
1988,"Matara","Deniyaya","Mrs.Sirimavo Ratwatte Dias Bandaranaike",10949,50.55
1988,"Matara","Deniyaya","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",554,2.56
1988,"Matara","Deniyaya","Total No of Valid Votes",21660,98.28
1988,"Matara","Deniyaya","No of Rejected Votes",378,1.72
1988,"Matara","Deniyaya","Total No of Votes Polled",22038,37.77
1988,"Matara","Deniyaya","No of Registered Electors",58342,NA
1988,"Matara","Hakmana","Mr.Ranasinghe Premadasa",1327,46.37
1988,"Matara","Hakmana","Mrs.Sirimavo Ratwatte Dias Bandaranaike",1494,52.2
1988,"Matara","Hakmana","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",41,1.43
1988,"Matara","Hakmana","Total No of Valid Votes",2862,98.25
1988,"Matara","Hakmana","No of Rejected Votes",51,1.75
1988,"Matara","Hakmana","Total No of Votes Polled",2913,4.45
1988,"Matara","Hakmana","No of Registered Electors",65407,NA
1988,"Matara","Akuressa","Mr.Ranasinghe Premadasa",5346,58.34
1988,"Matara","Akuressa","Mrs.Sirimavo Ratwatte Dias Bandaranaike",3505,38.25
1988,"Matara","Akuressa","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",312,3.4
1988,"Matara","Akuressa","Total No of Valid Votes",9163,97.07
1988,"Matara","Akuressa","No of Rejected Votes",277,2.93
1988,"Matara","Akuressa","Total No of Votes Polled",9440,14.07
1988,"Matara","Akuressa","No of Registered Electors",67076,NA
1988,"Matara","Kamburupitiya","Mr.Ranasinghe Premadasa",1256,27.01
1988,"Matara","Kamburupitiya","Mrs.Sirimavo Ratwatte Dias Bandaranaike",3228,69.42
1988,"Matara","Kamburupitiya","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",166,3.57
1988,"Matara","Kamburupitiya","Total No of Valid Votes",4650,98.12
1988,"Matara","Kamburupitiya","No of Rejected Votes",89,1.88
1988,"Matara","Kamburupitiya","Total No of Votes Polled",4739,7.45
1988,"Matara","Kamburupitiya","No of Registered Electors",63590,NA
1988,"Matara","Devinuwara","Mr.Ranasinghe Premadasa",5076,52.51
1988,"Matara","Devinuwara","Mrs.Sirimavo Ratwatte Dias Bandaranaike",4403,45.55
1988,"Matara","Devinuwara","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",188,1.94
1988,"Matara","Devinuwara","Total No of Valid Votes",9667,98.94
1988,"Matara","Devinuwara","No of Rejected Votes",104,1.06
1988,"Matara","Devinuwara","Total No of Votes Polled",9771,15.64
1988,"Matara","Devinuwara","No of Registered Electors",62490,NA
1988,"Matara","Matara","Mr.Ranasinghe Premadasa",11606,38.15
1988,"Matara","Matara","Mrs.Sirimavo Ratwatte Dias Bandaranaike",17718,58.24
1988,"Matara","Matara","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",1098,3.61
1988,"Matara","Matara","Total No of Valid Votes",30422,98.39
1988,"Matara","Matara","No of Rejected Votes",497,1.61
1988,"Matara","Matara","Total No of Votes Polled",30919,47.98
1988,"Matara","Matara","No of Registered Electors",64438,NA
1988,"Matara","Weligama","Mr.Ranasinghe Premadasa",10351,38.79
1988,"Matara","Weligama","Mrs.Sirimavo Ratwatte Dias Bandaranaike",15802,59.22
1988,"Matara","Weligama","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",532,1.99
1988,"Matara","Weligama","Total No of Valid Votes",26685,86.31
1988,"Matara","Weligama","No of Rejected Votes",540,1.98
1988,"Matara","Weligama","Total No of Votes Polled",27225,38.57
1988,"Matara","Weligama","No of Registered Electors",70591,NA
1988,"Matara","Postal District Votes","Mr.Ranasinghe Premadasa",280,44.03
1988,"Matara","Postal District Votes","Mrs.Sirimavo Ratwatte Dias Bandaranaike",325,51.1
1988,"Matara","Postal District Votes","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",31,4.87
1988,"Matara","Postal District Votes","Total No of Valid Votes",636,90.47
1988,"Matara","Postal District Votes","No of Rejected Votes",67,9.53
1988,"Matara","Postal District Votes","Total No of Votes Polled",703,NA
1988,"Matara","Final District Results","Mr.Ranasinghe Premadasa",45399,42.93
1988,"Matara","Final District Results","Mrs.Sirimavo Ratwatte Dias Bandaranaike",57424,54.3
1988,"Matara","Final District Results","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",2922,2.76
1988,"Matara","Final District Results","Total No of Valid Votes",105745,98.2
1988,"Matara","Final District Results","No of Rejected Votes",2003,1.86
1988,"Matara","Final District Results","Total No of Votes Polled",107748,23.84
1988,"Matara","Final District Results","No of Registered Electors",451934,NA
1988,"Hambantota","Mulkirigala","Mr.Ranasinghe Premadasa",5952,49.3
1988,"Hambantota","Mulkirigala","Mrs.Sirimavo Ratwatte Dias Bandaranaike",5740,47.54
1988,"Hambantota","Mulkirigala","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",382,3.16
1988,"Hambantota","Mulkirigala","Total No of Valid Votes",12074,94.79
1988,"Hambantota","Mulkirigala","No of Rejected Votes",663,5.21
1988,"Hambantota","Mulkirigala","Total No of Votes Polled",12737,19.08
1988,"Hambantota","Mulkirigala","No of Registered Electors",66740,NA
1988,"Hambantota","Beliatta","Mr.Ranasinghe Premadasa",6793,52.86
1988,"Hambantota","Beliatta","Mrs.Sirimavo Ratwatte Dias Bandaranaike",5733,44.61
1988,"Hambantota","Beliatta","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",326,2.54
1988,"Hambantota","Beliatta","Total No of Valid Votes",12852,96.32
1988,"Hambantota","Beliatta","No of Rejected Votes",491,3.68
1988,"Hambantota","Beliatta","Total No of Votes Polled",13343,21.26
1988,"Hambantota","Beliatta","No of Registered Electors",62773,NA
1988,"Hambantota","Tangalle","Mr.Ranasinghe Premadasa",8292,49.1
1988,"Hambantota","Tangalle","Mrs.Sirimavo Ratwatte Dias Bandaranaike",8026,47.53
1988,"Hambantota","Tangalle","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",569,3.37
1988,"Hambantota","Tangalle","Total No of Valid Votes",16887,94.37
1988,"Hambantota","Tangalle","No of Rejected Votes",1007,5.63
1988,"Hambantota","Tangalle","Total No of Votes Polled",17894,25.41
1988,"Hambantota","Tangalle","No of Registered Electors",70422,NA
1988,"Hambantota","Tissamaharama","Mr.Ranasinghe Premadasa",20020,48.98
1988,"Hambantota","Tissamaharama","Mrs.Sirimavo Ratwatte Dias Bandaranaike",19665,48.11
1988,"Hambantota","Tissamaharama","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",1192,2.92
1988,"Hambantota","Tissamaharama","Total No of Valid Votes",40877,96.08
1988,"Hambantota","Tissamaharama","No of Rejected Votes",1667,3.92
1988,"Hambantota","Tissamaharama","Total No of Votes Polled",42544,44.67
1988,"Hambantota","Tissamaharama","No of Registered Electors",95245,NA
1988,"Hambantota","Postal District Votes","Mr.Ranasinghe Premadasa",141,42.86
1988,"Hambantota","Postal District Votes","Mrs.Sirimavo Ratwatte Dias Bandaranaike",179,54.41
1988,"Hambantota","Postal District Votes","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",9,2.74
1988,"Hambantota","Postal District Votes","Total No of Valid Votes",329,92.42
1988,"Hambantota","Postal District Votes","No of Rejected Votes",27,7.58
1988,"Hambantota","Postal District Votes","Total No of Votes Polled",356,NA
1988,"Hambantota","Final District Results","Mr.Ranasinghe Premadasa",41198,49.62
1988,"Hambantota","Final District Results","Mrs.Sirimavo Ratwatte Dias Bandaranaike",39343,47.39
1988,"Hambantota","Final District Results","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",2478,2.98
1988,"Hambantota","Final District Results","Total No of Valid Votes",83019,98.2
1988,"Hambantota","Final District Results","No of Rejected Votes",3855,4.44
1988,"Hambantota","Final District Results","Total No of Votes Polled",86874,29.43
1988,"Hambantota","Final District Results","No of Registered Electors",295180,NA
1988,"Jaffna","Kayts","Mr.Ranasinghe Premadasa",4628,37.34
1988,"Jaffna","Kayts","Mrs.Sirimavo Ratwatte Dias Bandaranaike",3264,26.33
1988,"Jaffna","Kayts","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",4503,36.33
1988,"Jaffna","Kayts","Total No of Valid Votes",12395,95.41
1988,"Jaffna","Kayts","No of Rejected Votes",596,4.59
1988,"Jaffna","Kayts","Total No of Votes Polled",12991,26.25
1988,"Jaffna","Kayts","No of Registered Electors",49481,NA
1988,"Jaffna","Vaddukkoddai","Mr.Ranasinghe Premadasa",4309,26.84
1988,"Jaffna","Vaddukkoddai","Mrs.Sirimavo Ratwatte Dias Bandaranaike",6495,40.45
1988,"Jaffna","Vaddukkoddai","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",5252,32.71
1988,"Jaffna","Vaddukkoddai","Total No of Valid Votes",16056,87.01
1988,"Jaffna","Vaddukkoddai","No of Rejected Votes",2397,12.99
1988,"Jaffna","Vaddukkoddai","Total No of Votes Polled",18453,31.53
1988,"Jaffna","Vaddukkoddai","No of Registered Electors",58522,NA
1988,"Jaffna","Kankesanthurai","Mr.Ranasinghe Premadasa",2364,25.36
1988,"Jaffna","Kankesanthurai","Mrs.Sirimavo Ratwatte Dias Bandaranaike",3117,33.44
1988,"Jaffna","Kankesanthurai","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",3840,41.2
1988,"Jaffna","Kankesanthurai","Total No of Valid Votes",9321,95.38
1988,"Jaffna","Kankesanthurai","No of Rejected Votes",451,4.62
1988,"Jaffna","Kankesanthurai","Total No of Votes Polled",9772,16.18
1988,"Jaffna","Kankesanthurai","No of Registered Electors",60386,NA
1988,"Jaffna","Manipay","Mr.Ranasinghe Premadasa",4006,31.83
1988,"Jaffna","Manipay","Mrs.Sirimavo Ratwatte Dias Bandaranaike",3491,27.74
1988,"Jaffna","Manipay","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",5089,40.43
