"Year","District","Electorate","ColNames","Votes","Percentage"
2010,"Kalutara","Agalawatta","Panagoda Don Prince Soloman Anura Liyanage",107,0.15
2010,"Kalutara","Agalawatta","Sirithunga Jayasuriya",83,0.11
2010,"Kalutara","Agalawatta","Sarath Manamendra",76,0.1
2010,"Kalutara","Agalawatta","Ukkubanda Wijekoon",72,0.1
2010,"Kalutara","Agalawatta","Idroos Mohomad Ilyas",57,0.08
2010,"Kalutara","Agalawatta","Lal Perera",49,0.07
2010,"Kalutara","Agalawatta","Vickramabahu Karunaratna",41,0.06
2010,"Kalutara","Agalawatta","M K Sivajilingam",36,0.05
2010,"Kalutara","Agalawatta","Battaramulle Seelarathana Thero",25,0.03
2010,"Kalutara","Agalawatta","Wije Dias",23,0.03
2010,"Kalutara","Agalawatta","Sanath Pinnaduwa",22,0.03
2010,"Kalutara","Agalawatta","Mohamed Musthaffa",18,0.02
2010,"Kalutara","Agalawatta","Senaratna de Silva",18,0.02
2010,"Kalutara","Agalawatta","Upali Sarath Kongahage",14,0.02
2010,"Kalutara","Agalawatta","Aruna de Zoysa",14,0.02
2010,"Kalutara","Agalawatta","Muthu Bandara Theminimulla",12,0.02
2010,"Kalutara","Agalawatta","Total No of Valid Votes",72523,99.33
2010,"Kalutara","Agalawatta","No of Rejected Votes",486,0.67
2010,"Kalutara","Agalawatta","Total No of Votes Polled",73009,77.69
2010,"Kalutara","Agalawatta","No of Registered Electors",93972,NA
2010,"Kalutara","Postal District Votes","Mahinda Rajapaksha",13695,68.68
2010,"Kalutara","Postal District Votes","Sarath Fonseka",6177,30.98
2010,"Kalutara","Postal District Votes","W V Mahiman Ranjith",10,0.05
2010,"Kalutara","Postal District Votes","Achala Ashoka Suraweera",8,0.04
2010,"Kalutara","Postal District Votes","Channa Janaka Sugathsiri Gamage",7,0.04
2010,"Kalutara","Postal District Votes","Vickramabahu Karunaratna",6,0.03
2010,"Kalutara","Postal District Votes","Mohomad Cassim Mohomad Ismail",5,0.03
2010,"Kalutara","Postal District Votes","Sirithunga Jayasuriya",4,0.02
2010,"Kalutara","Postal District Votes","Wije Dias",4,0.02
2010,"Kalutara","Postal District Votes","Battaramulle Seelarathana Thero",4,0.02
2010,"Kalutara","Postal District Votes","Idroos Mohomad Ilyas",4,0.02
2010,"Kalutara","Postal District Votes","Upali Sarath Kongahage",3,0.02
2010,"Kalutara","Postal District Votes","Sarath Manamendra",3,0.02
2010,"Kalutara","Postal District Votes","M K Sivajilingam",2,0.01
2010,"Kalutara","Postal District Votes","Sanath Pinnaduwa",2,0.01
2010,"Kalutara","Postal District Votes","Panagoda Don Prince Soloman Anura Liyanage",2,0.01
2010,"Kalutara","Postal District Votes","Ukkubanda Wijekoon",1,0.01
2010,"Kalutara","Postal District Votes","Muthu Bandara Theminimulla",1,0.01
2010,"Kalutara","Postal District Votes","Lal Perera",1,0.01
2010,"Kalutara","Postal District Votes","Mohamed Musthaffa",1,0.01
2010,"Kalutara","Postal District Votes","Senaratna de Silva",0,0
2010,"Kalutara","Postal District Votes","Aruna de Zoysa",0,0
2010,"Kalutara","Postal District Votes","Total No of Valid Votes",19940,99.07
2010,"Kalutara","Postal District Votes","No of Rejected Votes",187,0.93
2010,"Kalutara","Postal District Votes","Total No of Votes Polled",20127,98.75
2010,"Kalutara","Postal District Votes","No of Registered Electors",20382,NA
2010,"Kalutara","Final District Results","Mahinda Rajapaksha",412562,63.06
2010,"Kalutara","Final District Results","Sarath Fonseka",231807,35.43
2010,"Kalutara","Final District Results","Achala Ashoka Suraweera",1683,0.26
2010,"Kalutara","Final District Results","Mohomad Cassim Mohomad Ismail",1242,0.19
2010,"Kalutara","Final District Results","Channa Janaka Sugathsiri Gamage",1181,0.18
2010,"Kalutara","Final District Results","W V Mahiman Ranjith",1075,0.16
2010,"Kalutara","Final District Results","Panagoda Don Prince Soloman Anura Liyanage",765,0.12
2010,"Kalutara","Final District Results","Ukkubanda Wijekoon",582,0.09
2010,"Kalutara","Final District Results","Sirithunga Jayasuriya",472,0.07
2010,"Kalutara","Final District Results","Sarath Manamendra",453,0.07
2010,"Kalutara","Final District Results","Lal Perera",421,0.06
2010,"Kalutara","Final District Results","Idroos Mohomad Ilyas",379,0.06
2010,"Kalutara","Final District Results","Vickramabahu Karunaratna",305,0.05
2010,"Kalutara","Final District Results","M K Sivajilingam",248,0.04
2010,"Kalutara","Final District Results","Wije Dias",224,0.03
2010,"Kalutara","Final District Results","Sanath Pinnaduwa",159,0.02
2010,"Kalutara","Final District Results","Mohamed Musthaffa",154,0.02
2010,"Kalutara","Final District Results","Battaramulle Seelarathana Thero",143,0.02
2010,"Kalutara","Final District Results","Senaratna de Silva",120,0.02
2010,"Kalutara","Final District Results","Aruna de Zoysa",120,0.02
2010,"Kalutara","Final District Results","Muthu Bandara Theminimulla",78,0.01
2010,"Kalutara","Final District Results","Upali Sarath Kongahage",76,0.01
2010,"Kalutara","Final District Results","Total No of Valid Votes",654249,99.31
2010,"Kalutara","Final District Results","No of Rejected Votes",4541,0.69
2010,"Kalutara","Final District Results","Total No of Votes Polled",658790,81.01
2010,"Kalutara","Final District Results","No of Registered Electors",813233,NA
2010,"Mahanuwara","Galagedara","Mahinda Rajapaksha",22703,58.46
2010,"Mahanuwara","Galagedara","Sarath Fonseka",15338,39.49
2010,"Mahanuwara","Galagedara","Mohomad Cassim Mohomad Ismail",170,0.44
2010,"Mahanuwara","Galagedara","Achala Ashoka Suraweera",120,0.31
2010,"Mahanuwara","Galagedara","Channa Janaka Sugathsiri Gamage",84,0.22
2010,"Mahanuwara","Galagedara","Panagoda Don Prince Soloman Anura Liyanage",75,0.19
2010,"Mahanuwara","Galagedara","W V Mahiman Ranjith",59,0.15
2010,"Mahanuwara","Galagedara","Ukkubanda Wijekoon",42,0.11
2010,"Mahanuwara","Galagedara","Sarath Manamendra",36,0.09
2010,"Mahanuwara","Galagedara","Lal Perera",30,0.08
2010,"Mahanuwara","Galagedara","Idroos Mohomad Ilyas",30,0.08
2010,"Mahanuwara","Galagedara","Sirithunga Jayasuriya",28,0.07
2010,"Mahanuwara","Galagedara","M K Sivajilingam",19,0.05
2010,"Mahanuwara","Galagedara","Vickramabahu Karunaratna",17,0.04
2010,"Mahanuwara","Galagedara","Mohamed Musthaffa",14,0.04
2010,"Mahanuwara","Galagedara","Aruna de Zoysa",13,0.03
2010,"Mahanuwara","Galagedara","Sanath Pinnaduwa",13,0.03
2010,"Mahanuwara","Galagedara","Battaramulle Seelarathana Thero",13,0.03
2010,"Mahanuwara","Galagedara","Muthu Bandara Theminimulla",13,0.03
2010,"Mahanuwara","Galagedara","Wije Dias",10,0.03
2010,"Mahanuwara","Galagedara","Senaratna de Silva",6,0.02
2010,"Mahanuwara","Galagedara","Upali Sarath Kongahage",3,0.01
2010,"Mahanuwara","Galagedara","Total No of Valid Votes",38836,99.23
2010,"Mahanuwara","Galagedara","No of Rejected Votes",300,0.77
2010,"Mahanuwara","Galagedara","Total No of Votes Polled",39136,74.47
2010,"Mahanuwara","Galagedara","No of Registered Electors",52553,NA
2010,"Mahanuwara","Harispattuwa","Mahinda Rajapaksha",56508,51.5
2010,"Mahanuwara","Harispattuwa","Sarath Fonseka",51406,46.85
2010,"Mahanuwara","Harispattuwa","Mohomad Cassim Mohomad Ismail",277,0.25
2010,"Mahanuwara","Harispattuwa","Achala Ashoka Suraweera",249,0.23
2010,"Mahanuwara","Harispattuwa","Channa Janaka Sugathsiri Gamage",240,0.22
2010,"Mahanuwara","Harispattuwa","W V Mahiman Ranjith",148,0.13
2010,"Mahanuwara","Harispattuwa","Sarath Manamendra",124,0.11
2010,"Mahanuwara","Harispattuwa","Ukkubanda Wijekoon",112,0.1
2010,"Mahanuwara","Harispattuwa","Panagoda Don Prince Soloman Anura Liyanage",107,0.1
2010,"Mahanuwara","Harispattuwa","Lal Perera",91,0.08
2010,"Mahanuwara","Harispattuwa","Sirithunga Jayasuriya",84,0.08
2010,"Mahanuwara","Harispattuwa","Idroos Mohomad Ilyas",63,0.06
2010,"Mahanuwara","Harispattuwa","Vickramabahu Karunaratna",59,0.05
2010,"Mahanuwara","Harispattuwa","Wije Dias",47,0.04
2010,"Mahanuwara","Harispattuwa","M K Sivajilingam",34,0.03
2010,"Mahanuwara","Harispattuwa","Sanath Pinnaduwa",33,0.03
2010,"Mahanuwara","Harispattuwa","Mohamed Musthaffa",29,0.03
2010,"Mahanuwara","Harispattuwa","Aruna de Zoysa",27,0.02
2010,"Mahanuwara","Harispattuwa","Muthu Bandara Theminimulla",22,0.02
2010,"Mahanuwara","Harispattuwa","Senaratna de Silva",22,0.02
2010,"Mahanuwara","Harispattuwa","Upali Sarath Kongahage",18,0.02
2010,"Mahanuwara","Harispattuwa","Battaramulle Seelarathana Thero",14,0.01
2010,"Mahanuwara","Harispattuwa","Total No of Valid Votes",109714,98.95
2010,"Mahanuwara","Harispattuwa","No of Rejected Votes",1161,1.05
2010,"Mahanuwara","Harispattuwa","Total No of Votes Polled",110875,75.18
2010,"Mahanuwara","Harispattuwa","No of Registered Electors",147475,NA
2010,"Mahanuwara","Patha-Dumbara","Mahinda Rajapaksha",28628,49.61
2010,"Mahanuwara","Patha-Dumbara","Sarath Fonseka",27692,47.99
2010,"Mahanuwara","Patha-Dumbara","Mohomad Cassim Mohomad Ismail",238,0.41
2010,"Mahanuwara","Patha-Dumbara","Achala Ashoka Suraweera",167,0.29
2010,"Mahanuwara","Patha-Dumbara","Channa Janaka Sugathsiri Gamage",162,0.28
2010,"Mahanuwara","Patha-Dumbara","Panagoda Don Prince Soloman Anura Liyanage",108,0.19
2010,"Mahanuwara","Patha-Dumbara","W V Mahiman Ranjith",97,0.17
2010,"Mahanuwara","Patha-Dumbara","Sarath Manamendra",84,0.15
2010,"Mahanuwara","Patha-Dumbara","Sirithunga Jayasuriya",71,0.12
2010,"Mahanuwara","Patha-Dumbara","Lal Perera",68,0.12
2010,"Mahanuwara","Patha-Dumbara","Ukkubanda Wijekoon",66,0.11
2010,"Mahanuwara","Patha-Dumbara","Idroos Mohomad Ilyas",52,0.09
2010,"Mahanuwara","Patha-Dumbara","M K Sivajilingam",50,0.09
2010,"Mahanuwara","Patha-Dumbara","Wije Dias",36,0.06
2010,"Mahanuwara","Patha-Dumbara","Vickramabahu Karunaratna",33,0.06
2010,"Mahanuwara","Patha-Dumbara","Sanath Pinnaduwa",29,0.05
2010,"Mahanuwara","Patha-Dumbara","Battaramulle Seelarathana Thero",27,0.05
2010,"Mahanuwara","Patha-Dumbara","Mohamed Musthaffa",24,0.04
2010,"Mahanuwara","Patha-Dumbara","Muthu Bandara Theminimulla",20,0.03
2010,"Mahanuwara","Patha-Dumbara","Aruna de Zoysa",19,0.03
2010,"Mahanuwara","Patha-Dumbara","Senaratna de Silva",17,0.03
2010,"Mahanuwara","Patha-Dumbara","Upali Sarath Kongahage",15,0.03
2010,"Mahanuwara","Patha-Dumbara","Total No of Valid Votes",57703,98.57
2010,"Mahanuwara","Patha-Dumbara","No of Rejected Votes",838,1.43
2010,"Mahanuwara","Patha-Dumbara","Total No of Votes Polled",58541,74.4
2010,"Mahanuwara","Patha-Dumbara","No of Registered Electors",78688,NA
2010,"Mahanuwara","Udu-Dumbara","Mahinda Rajapaksha",27179,65.31
2010,"Mahanuwara","Udu-Dumbara","Sarath Fonseka",13220,31.77
2010,"Mahanuwara","Udu-Dumbara","Mohomad Cassim Mohomad Ismail",265,0.64
2010,"Mahanuwara","Udu-Dumbara","Achala Ashoka Suraweera",183,0.44
2010,"Mahanuwara","Udu-Dumbara","W V Mahiman Ranjith",132,0.32
2010,"Mahanuwara","Udu-Dumbara","Channa Janaka Sugathsiri Gamage",97,0.23
2010,"Mahanuwara","Udu-Dumbara","Panagoda Don Prince Soloman Anura Liyanage",89,0.21
2010,"Mahanuwara","Udu-Dumbara","Ukkubanda Wijekoon",68,0.16
2010,"Mahanuwara","Udu-Dumbara","Sarath Manamendra",58,0.14
2010,"Mahanuwara","Udu-Dumbara","Lal Perera",51,0.12
2010,"Mahanuwara","Udu-Dumbara","Idroos Mohomad Ilyas",51,0.12
2010,"Mahanuwara","Udu-Dumbara","Sirithunga Jayasuriya",44,0.11
2010,"Mahanuwara","Udu-Dumbara","M K Sivajilingam",30,0.07
2010,"Mahanuwara","Udu-Dumbara","Vickramabahu Karunaratna",30,0.07
2010,"Mahanuwara","Udu-Dumbara","Wije Dias",19,0.05
2010,"Mahanuwara","Udu-Dumbara","Sanath Pinnaduwa",18,0.04
2010,"Mahanuwara","Udu-Dumbara","Senaratna de Silva",17,0.04
2010,"Mahanuwara","Udu-Dumbara","Mohamed Musthaffa",17,0.04
2010,"Mahanuwara","Udu-Dumbara","Battaramulle Seelarathana Thero",15,0.04
2010,"Mahanuwara","Udu-Dumbara","Upali Sarath Kongahage",13,0.03
2010,"Mahanuwara","Udu-Dumbara","Aruna de Zoysa",11,0.03
2010,"Mahanuwara","Udu-Dumbara","Muthu Bandara Theminimulla",6,0.01
2010,"Mahanuwara","Udu-Dumbara","Total No of Valid Votes",41613,99.05
2010,"Mahanuwara","Udu-Dumbara","No of Rejected Votes",397,0.95
2010,"Mahanuwara","Udu-Dumbara","Total No of Votes Polled",42010,75.52
2010,"Mahanuwara","Udu-Dumbara","No of Registered Electors",55629,NA
2010,"Mahanuwara","Teldeniya","Mahinda Rajapaksha",19009,56.11
2010,"Mahanuwara","Teldeniya","Sarath Fonseka",13957,41.2
2010,"Mahanuwara","Teldeniya","Mohomad Cassim Mohomad Ismail",183,0.54
2010,"Mahanuwara","Teldeniya","Achala Ashoka Suraweera",119,0.35
2010,"Mahanuwara","Teldeniya","Channa Janaka Sugathsiri Gamage",105,0.31
2010,"Mahanuwara","Teldeniya","W V Mahiman Ranjith",75,0.22
2010,"Mahanuwara","Teldeniya","Sarath Manamendra",62,0.18
2010,"Mahanuwara","Teldeniya","Lal Perera",47,0.14
2010,"Mahanuwara","Teldeniya","Ukkubanda Wijekoon",45,0.13
2010,"Mahanuwara","Teldeniya","Panagoda Don Prince Soloman Anura Liyanage",45,0.13
2010,"Mahanuwara","Teldeniya","Idroos Mohomad Ilyas",37,0.11
2010,"Mahanuwara","Teldeniya","Sirithunga Jayasuriya",35,0.1
2010,"Mahanuwara","Teldeniya","Vickramabahu Karunaratna",27,0.08
2010,"Mahanuwara","Teldeniya","Wije Dias",22,0.06
2010,"Mahanuwara","Teldeniya","M K Sivajilingam",21,0.06
2010,"Mahanuwara","Teldeniya","Mohamed Musthaffa",18,0.05
2010,"Mahanuwara","Teldeniya","Battaramulle Seelarathana Thero",14,0.04
2010,"Mahanuwara","Teldeniya","Aruna de Zoysa",14,0.04
2010,"Mahanuwara","Teldeniya","Sanath Pinnaduwa",12,0.04
2010,"Mahanuwara","Teldeniya","Muthu Bandara Theminimulla",12,0.04
2010,"Mahanuwara","Teldeniya","Senaratna de Silva",9,0.03
2010,"Mahanuwara","Teldeniya","Upali Sarath Kongahage",8,0.02
2010,"Mahanuwara","Teldeniya","Total No of Valid Votes",33876,98.52
2010,"Mahanuwara","Teldeniya","No of Rejected Votes",509,1.48
2010,"Mahanuwara","Teldeniya","Total No of Votes Polled",34385,76.17
2010,"Mahanuwara","Teldeniya","No of Registered Electors",45144,NA
2010,"Mahanuwara","Kundasale","Mahinda Rajapaksha",36212,55.66
2010,"Mahanuwara","Kundasale","Sarath Fonseka",27852,42.81
2010,"Mahanuwara","Kundasale","Mohomad Cassim Mohomad Ismail",209,0.32
2010,"Mahanuwara","Kundasale","Achala Ashoka Suraweera",119,0.18
2010,"Mahanuwara","Kundasale","Channa Janaka Sugathsiri Gamage",113,0.17
2010,"Mahanuwara","Kundasale","W V Mahiman Ranjith",79,0.12
2010,"Mahanuwara","Kundasale","Panagoda Don Prince Soloman Anura Liyanage",73,0.11
2010,"Mahanuwara","Kundasale","Sarath Manamendra",62,0.1
2010,"Mahanuwara","Kundasale","Ukkubanda Wijekoon",50,0.08
2010,"Mahanuwara","Kundasale","Lal Perera",49,0.08
2010,"Mahanuwara","Kundasale","Vickramabahu Karunaratna",40,0.06
2010,"Mahanuwara","Kundasale","Sirithunga Jayasuriya",39,0.06
2010,"Mahanuwara","Kundasale","M K Sivajilingam",29,0.04
2010,"Mahanuwara","Kundasale","Wije Dias",26,0.04
2010,"Mahanuwara","Kundasale","Idroos Mohomad Ilyas",26,0.04
2010,"Mahanuwara","Kundasale","Mohamed Musthaffa",16,0.02
2010,"Mahanuwara","Kundasale","Senaratna de Silva",15,0.02
2010,"Mahanuwara","Kundasale","Aruna de Zoysa",12,0.02
2010,"Mahanuwara","Kundasale","Sanath Pinnaduwa",12,0.02
2010,"Mahanuwara","Kundasale","Upali Sarath Kongahage",10,0.02
2010,"Mahanuwara","Kundasale","Battaramulle Seelarathana Thero",9,0.01
2010,"Mahanuwara","Kundasale","Muthu Bandara Theminimulla",8,0.01
2010,"Mahanuwara","Kundasale","Total No of Valid Votes",65060,99
2010,"Mahanuwara","Kundasale","No of Rejected Votes",656,1
2010,"Mahanuwara","Kundasale","Total No of Votes Polled",65716,76.54
2010,"Mahanuwara","Kundasale","No of Registered Electors",85857,NA
2010,"Mahanuwara","Hewaheta","Mahinda Rajapaksha",24601,51.55
2010,"Mahanuwara","Hewaheta","Sarath Fonseka",21791,45.66
2010,"Mahanuwara","Hewaheta","Mohomad Cassim Mohomad Ismail",295,0.62
2010,"Mahanuwara","Hewaheta","Achala Ashoka Suraweera",202,0.42
2010,"Mahanuwara","Hewaheta","Channa Janaka Sugathsiri Gamage",136,0.28
2010,"Mahanuwara","Hewaheta","Panagoda Don Prince Soloman Anura Liyanage",119,0.25
2010,"Mahanuwara","Hewaheta","W V Mahiman Ranjith",94,0.2
2010,"Mahanuwara","Hewaheta","Lal Perera",71,0.15
2010,"Mahanuwara","Hewaheta","Ukkubanda Wijekoon",62,0.13
2010,"Mahanuwara","Hewaheta","Sarath Manamendra",56,0.12
2010,"Mahanuwara","Hewaheta","Sirithunga Jayasuriya",52,0.11
2010,"Mahanuwara","Hewaheta","M K Sivajilingam",41,0.09
2010,"Mahanuwara","Hewaheta","Vickramabahu Karunaratna",38,0.08
2010,"Mahanuwara","Hewaheta","Idroos Mohomad Ilyas",35,0.07
2010,"Mahanuwara","Hewaheta","Sanath Pinnaduwa",31,0.06
2010,"Mahanuwara","Hewaheta","Mohamed Musthaffa",26,0.05
2010,"Mahanuwara","Hewaheta","Battaramulle Seelarathana Thero",21,0.04
2010,"Mahanuwara","Hewaheta","Senaratna de Silva",17,0.04
2010,"Mahanuwara","Hewaheta","Aruna de Zoysa",12,0.03
2010,"Mahanuwara","Hewaheta","Upali Sarath Kongahage",8,0.02
2010,"Mahanuwara","Hewaheta","Wije Dias",8,0.02
2010,"Mahanuwara","Hewaheta","Muthu Bandara Theminimulla",5,0.01
2010,"Mahanuwara","Hewaheta","Total No of Valid Votes",47721,98.61
2010,"Mahanuwara","Hewaheta","No of Rejected Votes",674,1.39
2010,"Mahanuwara","Hewaheta","Total No of Votes Polled",48395,74.25
2010,"Mahanuwara","Hewaheta","No of Registered Electors",65176,NA
2010,"Mahanuwara","Senkadagala","Mahinda Rajapaksha",28444,52.33
2010,"Mahanuwara","Senkadagala","Sarath Fonseka",25243,46.44
2010,"Mahanuwara","Senkadagala","Mohomad Cassim Mohomad Ismail",105,0.19
2010,"Mahanuwara","Senkadagala","Achala Ashoka Suraweera",83,0.15
2010,"Mahanuwara","Senkadagala","Channa Janaka Sugathsiri Gamage",71,0.13
2010,"Mahanuwara","Senkadagala","W V Mahiman Ranjith",65,0.12
2010,"Mahanuwara","Senkadagala","Panagoda Don Prince Soloman Anura Liyanage",50,0.09
2010,"Mahanuwara","Senkadagala","Sarath Manamendra",41,0.08
2010,"Mahanuwara","Senkadagala","Vickramabahu Karunaratna",35,0.06
2010,"Mahanuwara","Senkadagala","Sirithunga Jayasuriya",29,0.05
2010,"Mahanuwara","Senkadagala","M K Sivajilingam",28,0.05
2010,"Mahanuwara","Senkadagala","Ukkubanda Wijekoon",28,0.05
2010,"Mahanuwara","Senkadagala","Idroos Mohomad Ilyas",27,0.05
2010,"Mahanuwara","Senkadagala","Lal Perera",27,0.05
2010,"Mahanuwara","Senkadagala","Muthu Bandara Theminimulla",19,0.03
2010,"Mahanuwara","Senkadagala","Wije Dias",17,0.03
2010,"Mahanuwara","Senkadagala","Mohamed Musthaffa",16,0.03
2010,"Mahanuwara","Senkadagala","Sanath Pinnaduwa",10,0.02
2010,"Mahanuwara","Senkadagala","Senaratna de Silva",6,0.01
2010,"Mahanuwara","Senkadagala","Battaramulle Seelarathana Thero",5,0.01
2010,"Mahanuwara","Senkadagala","Upali Sarath Kongahage",4,0.01
2010,"Mahanuwara","Senkadagala","Aruna de Zoysa",3,0.01
2010,"Mahanuwara","Senkadagala","Total No of Valid Votes",54356,99.03
2010,"Mahanuwara","Senkadagala","No of Rejected Votes",534,0.97
2010,"Mahanuwara","Senkadagala","Total No of Votes Polled",54890,75.29
2010,"Mahanuwara","Senkadagala","No of Registered Electors",72906,NA
2010,"Mahanuwara","Yatinuwara","Mahinda Rajapaksha",33664,58.16
2010,"Mahanuwara","Yatinuwara","Sarath Fonseka",23290,40.24
2010,"Mahanuwara","Yatinuwara","Mohomad Cassim Mohomad Ismail",177,0.31
2010,"Mahanuwara","Yatinuwara","Achala Ashoka Suraweera",135,0.23
2010,"Mahanuwara","Yatinuwara","Channa Janaka Sugathsiri Gamage",94,0.16
2010,"Mahanuwara","Yatinuwara","W V Mahiman Ranjith",77,0.13
2010,"Mahanuwara","Yatinuwara","Panagoda Don Prince Soloman Anura Liyanage",74,0.13
2010,"Mahanuwara","Yatinuwara","Sarath Manamendra",43,0.07
2010,"Mahanuwara","Yatinuwara","Vickramabahu Karunaratna",41,0.07
2010,"Mahanuwara","Yatinuwara","Sirithunga Jayasuriya",40,0.07
2010,"Mahanuwara","Yatinuwara","Idroos Mohomad Ilyas",38,0.07
2010,"Mahanuwara","Yatinuwara","Ukkubanda Wijekoon",37,0.06
2010,"Mahanuwara","Yatinuwara","M K Sivajilingam",31,0.05
2010,"Mahanuwara","Yatinuwara","Lal Perera",26,0.04
2010,"Mahanuwara","Yatinuwara","Mohamed Musthaffa",23,0.04
2010,"Mahanuwara","Yatinuwara","Battaramulle Seelarathana Thero",22,0.04
2010,"Mahanuwara","Yatinuwara","Wije Dias",20,0.03
2010,"Mahanuwara","Yatinuwara","Sanath Pinnaduwa",17,0.03
2010,"Mahanuwara","Yatinuwara","Upali Sarath Kongahage",11,0.02
2010,"Mahanuwara","Yatinuwara","Aruna de Zoysa",9,0.02
2010,"Mahanuwara","Yatinuwara","Senaratna de Silva",6,0.01
2010,"Mahanuwara","Yatinuwara","Muthu Bandara Theminimulla",6,0.01
2010,"Mahanuwara","Yatinuwara","Total No of Valid Votes",57881,99.13
2010,"Mahanuwara","Yatinuwara","No of Rejected Votes",506,0.87
2010,"Mahanuwara","Yatinuwara","Total No of Votes Polled",58387,75.83
2010,"Mahanuwara","Yatinuwara","No of Registered Electors",76996,NA
2010,"Mahanuwara","Mahanuwara","Sarath Fonseka",15358,56.3
2010,"Mahanuwara","Mahanuwara","Mahinda Rajapaksha",11636,42.66
2010,"Mahanuwara","Mahanuwara","Mohomad Cassim Mohomad Ismail",47,0.17
2010,"Mahanuwara","Mahanuwara","W V Mahiman Ranjith",31,0.11
2010,"Mahanuwara","Mahanuwara","Vickramabahu Karunaratna",28,0.1
2010,"Mahanuwara","Mahanuwara","Achala Ashoka Suraweera",24,0.09
2010,"Mahanuwara","Mahanuwara","Sarath Manamendra",20,0.07
2010,"Mahanuwara","Mahanuwara","Channa Janaka Sugathsiri Gamage",20,0.07
2010,"Mahanuwara","Mahanuwara","M K Sivajilingam",16,0.06
2010,"Mahanuwara","Mahanuwara","Panagoda Don Prince Soloman Anura Liyanage",16,0.06
2010,"Mahanuwara","Mahanuwara","Lal Perera",14,0.05
2010,"Mahanuwara","Mahanuwara","Ukkubanda Wijekoon",11,0.04
2010,"Mahanuwara","Mahanuwara","Senaratna de Silva",9,0.03
2010,"Mahanuwara","Mahanuwara","Idroos Mohomad Ilyas",9,0.03
2010,"Mahanuwara","Mahanuwara","Wije Dias",8,0.03
2010,"Mahanuwara","Mahanuwara","Sanath Pinnaduwa",7,0.03
2010,"Mahanuwara","Mahanuwara","Muthu Bandara Theminimulla",5,0.02
2010,"Mahanuwara","Mahanuwara","Aruna de Zoysa",5,0.02
2010,"Mahanuwara","Mahanuwara","Sirithunga Jayasuriya",4,0.01
2010,"Mahanuwara","Mahanuwara","Battaramulle Seelarathana Thero",4,0.01
2010,"Mahanuwara","Mahanuwara","Mohamed Musthaffa",4,0.01
2010,"Mahanuwara","Mahanuwara","Upali Sarath Kongahage",1,0
2010,"Mahanuwara","Mahanuwara","Total No of Valid Votes",27277,99.03
2010,"Mahanuwara","Mahanuwara","No of Rejected Votes",268,0.97
2010,"Mahanuwara","Mahanuwara","Total No of Votes Polled",27545,74.57
2010,"Mahanuwara","Mahanuwara","No of Registered Electors",36938,NA
2010,"Mahanuwara","Udunuwara","Mahinda Rajapaksha",29235,50.88
2010,"Mahanuwara","Udunuwara","Sarath Fonseka",27123,47.21
2010,"Mahanuwara","Udunuwara","Mohomad Cassim Mohomad Ismail",216,0.38
2010,"Mahanuwara","Udunuwara","Achala Ashoka Suraweera",146,0.25
2010,"Mahanuwara","Udunuwara","Channa Janaka Sugathsiri Gamage",114,0.2
2010,"Mahanuwara","Udunuwara","W V Mahiman Ranjith",82,0.14
2010,"Mahanuwara","Udunuwara","Panagoda Don Prince Soloman Anura Liyanage",76,0.13
2010,"Mahanuwara","Udunuwara","Sarath Manamendra",57,0.1
2010,"Mahanuwara","Udunuwara","Lal Perera",56,0.1
2010,"Mahanuwara","Udunuwara","Ukkubanda Wijekoon",54,0.09
2010,"Mahanuwara","Udunuwara","Sirithunga Jayasuriya",45,0.08
2010,"Mahanuwara","Udunuwara","Idroos Mohomad Ilyas",44,0.08
2010,"Mahanuwara","Udunuwara","M K Sivajilingam",39,0.07
2010,"Mahanuwara","Udunuwara","Vickramabahu Karunaratna",36,0.06
2010,"Mahanuwara","Udunuwara","Sanath Pinnaduwa",30,0.05
2010,"Mahanuwara","Udunuwara","Aruna de Zoysa",20,0.03
2010,"Mahanuwara","Udunuwara","Battaramulle Seelarathana Thero",17,0.03
2010,"Mahanuwara","Udunuwara","Wije Dias",16,0.03
2010,"Mahanuwara","Udunuwara","Mohamed Musthaffa",15,0.03
2010,"Mahanuwara","Udunuwara","Upali Sarath Kongahage",12,0.02
2010,"Mahanuwara","Udunuwara","Muthu Bandara Theminimulla",11,0.02
2010,"Mahanuwara","Udunuwara","Senaratna de Silva",10,0.02
2010,"Mahanuwara","Udunuwara","Total No of Valid Votes",57454,98.91
2010,"Mahanuwara","Udunuwara","No of Rejected Votes",631,1.09
2010,"Mahanuwara","Udunuwara","Total No of Votes Polled",58085,75.62
2010,"Mahanuwara","Udunuwara","No of Registered Electors",76812,NA
2010,"Mahanuwara","Gampola","Mahinda Rajapaksha",33078,49.62
2010,"Mahanuwara","Gampola","Sarath Fonseka",32090,48.14
2010,"Mahanuwara","Gampola","Mohomad Cassim Mohomad Ismail",273,0.41
2010,"Mahanuwara","Gampola","Achala Ashoka Suraweera",184,0.28
2010,"Mahanuwara","Gampola","Channa Janaka Sugathsiri Gamage",171,0.26
2010,"Mahanuwara","Gampola","W V Mahiman Ranjith",129,0.19
2010,"Mahanuwara","Gampola","Panagoda Don Prince Soloman Anura Liyanage",104,0.16
2010,"Mahanuwara","Gampola","Sarath Manamendra",99,0.15
2010,"Mahanuwara","Gampola","Lal Perera",83,0.12
