"Year","District","Electorate","ColNames","Votes","Percentage"
2015,"Mahanuwara","Patha-Dumbara","M. B. Theminimulla",30,0.05
2015,"Mahanuwara","Patha-Dumbara","Pani Wijesiriwardane",23,0.04
2015,"Mahanuwara","Patha-Dumbara","Duminda Nagamuwa",65,0.1
2015,"Mahanuwara","Patha-Dumbara","Panagoda Don Prince Soloman Anura Liyanage",85,0.13
2015,"Mahanuwara","Patha-Dumbara","Maithripala Sirisena",37840,57.79
2015,"Mahanuwara","Patha-Dumbara","Ruwanthilaka Peduru Arachchi",90,0.14
2015,"Mahanuwara","Patha-Dumbara","Anuruddha Polgampala",37,0.06
2015,"Mahanuwara","Patha-Dumbara","Baththaramulle Seelarathana Thero",27,0.04
2015,"Mahanuwara","Patha-Dumbara","Sarath Manamendra",52,0.08
2015,"Mahanuwara","Patha-Dumbara","Arachchige Rathnayaka Sirisena",101,0.15
2015,"Mahanuwara","Patha-Dumbara","Mahinda Rajapaksha",26762,40.87
2015,"Mahanuwara","Patha-Dumbara","Namal Rajapaksa",88,0.13
2015,"Mahanuwara","Patha-Dumbara","Sundaram Mahendran",19,0.03
2015,"Mahanuwara","Patha-Dumbara","Jayantha Kulathunga",22,0.03
2015,"Mahanuwara","Patha-Dumbara","Total No of Valid Votes",65480,98.46
2015,"Mahanuwara","Patha-Dumbara","No of Rejected Votes",1023,1.54
2015,"Mahanuwara","Patha-Dumbara","Total No of Votes Polled",66503,77.9
2015,"Mahanuwara","Patha-Dumbara","No of Registered Electors",85375,NA
2015,"Mahanuwara","Udu-Dumbara","Aithurus Mohamed Illias",66,0.14
2015,"Mahanuwara","Udu-Dumbara","Ibrahim Miflar",80,0.17
2015,"Mahanuwara","Udu-Dumbara","Prasanna Priyankara",12,0.03
2015,"Mahanuwara","Udu-Dumbara","Wimal Geeganage",15,0.03
2015,"Mahanuwara","Udu-Dumbara","Sirithunga Jayasuriya",44,0.09
2015,"Mahanuwara","Udu-Dumbara","M. B. Theminimulla",11,0.02
2015,"Mahanuwara","Udu-Dumbara","Pani Wijesiriwardane",13,0.03
2015,"Mahanuwara","Udu-Dumbara","Duminda Nagamuwa",25,0.05
2015,"Mahanuwara","Udu-Dumbara","Panagoda Don Prince Soloman Anura Liyanage",58,0.12
2015,"Mahanuwara","Udu-Dumbara","Maithripala Sirisena",18472,39.37
2015,"Mahanuwara","Udu-Dumbara","Ruwanthilaka Peduru Arachchi",66,0.14
2015,"Mahanuwara","Udu-Dumbara","Anuruddha Polgampala",14,0.03
2015,"Mahanuwara","Udu-Dumbara","Baththaramulle Seelarathana Thero",10,0.02
2015,"Mahanuwara","Udu-Dumbara","Sarath Manamendra",36,0.08
2015,"Mahanuwara","Udu-Dumbara","Arachchige Rathnayaka Sirisena",112,0.24
2015,"Mahanuwara","Udu-Dumbara","Mahinda Rajapaksha",27722,59.09
2015,"Mahanuwara","Udu-Dumbara","Namal Rajapaksa",129,0.27
2015,"Mahanuwara","Udu-Dumbara","Sundaram Mahendran",22,0.05
2015,"Mahanuwara","Udu-Dumbara","Jayantha Kulathunga",10,0.02
2015,"Mahanuwara","Udu-Dumbara","Total No of Valid Votes",46917,98.99
2015,"Mahanuwara","Udu-Dumbara","No of Rejected Votes",479,1.01
2015,"Mahanuwara","Udu-Dumbara","Total No of Votes Polled",47396,80.83
2015,"Mahanuwara","Udu-Dumbara","No of Registered Electors",58637,NA
2015,"Mahanuwara","Teldeniya","Aithurus Mohamed Illias",63,0.17
2015,"Mahanuwara","Teldeniya","Ibrahim Miflar",65,0.17
2015,"Mahanuwara","Teldeniya","Prasanna Priyankara",11,0.03
2015,"Mahanuwara","Teldeniya","Wimal Geeganage",14,0.04
2015,"Mahanuwara","Teldeniya","Sirithunga Jayasuriya",31,0.08
2015,"Mahanuwara","Teldeniya","M. B. Theminimulla",15,0.04
2015,"Mahanuwara","Teldeniya","Pani Wijesiriwardane",29,0.08
2015,"Mahanuwara","Teldeniya","Duminda Nagamuwa",37,0.1
2015,"Mahanuwara","Teldeniya","Panagoda Don Prince Soloman Anura Liyanage",68,0.18
2015,"Mahanuwara","Teldeniya","Maithripala Sirisena",18624,49.83
2015,"Mahanuwara","Teldeniya","Ruwanthilaka Peduru Arachchi",49,0.13
2015,"Mahanuwara","Teldeniya","Anuruddha Polgampala",18,0.05
2015,"Mahanuwara","Teldeniya","Baththaramulle Seelarathana Thero",11,0.03
2015,"Mahanuwara","Teldeniya","Sarath Manamendra",30,0.08
2015,"Mahanuwara","Teldeniya","Arachchige Rathnayaka Sirisena",80,0.21
2015,"Mahanuwara","Teldeniya","Mahinda Rajapaksha",18150,48.56
2015,"Mahanuwara","Teldeniya","Namal Rajapaksa",56,0.15
2015,"Mahanuwara","Teldeniya","Sundaram Mahendran",17,0.05
2015,"Mahanuwara","Teldeniya","Jayantha Kulathunga",9,0.02
2015,"Mahanuwara","Teldeniya","Total No of Valid Votes",37377,98.64
2015,"Mahanuwara","Teldeniya","No of Rejected Votes",517,1.36
2015,"Mahanuwara","Teldeniya","Total No of Votes Polled",37894,79.47
2015,"Mahanuwara","Teldeniya","No of Registered Electors",47685,NA
2015,"Mahanuwara","Kundasale","Aithurus Mohamed Illias",49,0.07
2015,"Mahanuwara","Kundasale","Ibrahim Miflar",65,0.09
2015,"Mahanuwara","Kundasale","Prasanna Priyankara",20,0.03
2015,"Mahanuwara","Kundasale","Wimal Geeganage",10,0.01
2015,"Mahanuwara","Kundasale","Sirithunga Jayasuriya",32,0.04
2015,"Mahanuwara","Kundasale","M. B. Theminimulla",20,0.03
2015,"Mahanuwara","Kundasale","Pani Wijesiriwardane",23,0.03
2015,"Mahanuwara","Kundasale","Duminda Nagamuwa",59,0.08
2015,"Mahanuwara","Kundasale","Panagoda Don Prince Soloman Anura Liyanage",75,0.1
2015,"Mahanuwara","Kundasale","Maithripala Sirisena",41238,55.06
2015,"Mahanuwara","Kundasale","Ruwanthilaka Peduru Arachchi",73,0.1
2015,"Mahanuwara","Kundasale","Anuruddha Polgampala",24,0.03
2015,"Mahanuwara","Kundasale","Baththaramulle Seelarathana Thero",20,0.03
2015,"Mahanuwara","Kundasale","Sarath Manamendra",41,0.05
2015,"Mahanuwara","Kundasale","Arachchige Rathnayaka Sirisena",90,0.12
2015,"Mahanuwara","Kundasale","Mahinda Rajapaksha",32930,43.97
2015,"Mahanuwara","Kundasale","Namal Rajapaksa",85,0.11
2015,"Mahanuwara","Kundasale","Sundaram Mahendran",23,0.03
2015,"Mahanuwara","Kundasale","Jayantha Kulathunga",13,0.02
2015,"Mahanuwara","Kundasale","Total No of Valid Votes",74890,98.95
2015,"Mahanuwara","Kundasale","No of Rejected Votes",794,1.05
2015,"Mahanuwara","Kundasale","Total No of Votes Polled",75684,79.78
2015,"Mahanuwara","Kundasale","No of Registered Electors",94870,NA
2015,"Mahanuwara","Hewaheta","Aithurus Mohamed Illias",56,0.11
2015,"Mahanuwara","Hewaheta","Ibrahim Miflar",112,0.21
2015,"Mahanuwara","Hewaheta","Prasanna Priyankara",14,0.03
2015,"Mahanuwara","Hewaheta","Wimal Geeganage",2,0
2015,"Mahanuwara","Hewaheta","Sirithunga Jayasuriya",46,0.09
2015,"Mahanuwara","Hewaheta","M. B. Theminimulla",33,0.06
2015,"Mahanuwara","Hewaheta","Pani Wijesiriwardane",17,0.03
2015,"Mahanuwara","Hewaheta","Duminda Nagamuwa",44,0.08
2015,"Mahanuwara","Hewaheta","Panagoda Don Prince Soloman Anura Liyanage",91,0.17
2015,"Mahanuwara","Hewaheta","Maithripala Sirisena",28049,52.84
2015,"Mahanuwara","Hewaheta","Ruwanthilaka Peduru Arachchi",95,0.18
2015,"Mahanuwara","Hewaheta","Anuruddha Polgampala",30,0.06
2015,"Mahanuwara","Hewaheta","Baththaramulle Seelarathana Thero",17,0.03
2015,"Mahanuwara","Hewaheta","Sarath Manamendra",48,0.09
2015,"Mahanuwara","Hewaheta","Arachchige Rathnayaka Sirisena",106,0.2
2015,"Mahanuwara","Hewaheta","Mahinda Rajapaksha",24167,45.53
2015,"Mahanuwara","Hewaheta","Namal Rajapaksa",111,0.21
2015,"Mahanuwara","Hewaheta","Sundaram Mahendran",30,0.06
2015,"Mahanuwara","Hewaheta","Jayantha Kulathunga",11,0.02
2015,"Mahanuwara","Hewaheta","Total No of Valid Votes",53079,98.75
2015,"Mahanuwara","Hewaheta","No of Rejected Votes",673,1.25
2015,"Mahanuwara","Hewaheta","Total No of Votes Polled",53752,77.63
2015,"Mahanuwara","Hewaheta","No of Registered Electors",69243,NA
2015,"Mahanuwara","Senkadagala","Aithurus Mohamed Illias",48,0.08
2015,"Mahanuwara","Senkadagala","Ibrahim Miflar",57,0.09
2015,"Mahanuwara","Senkadagala","Prasanna Priyankara",10,0.02
2015,"Mahanuwara","Senkadagala","Wimal Geeganage",4,0.01
2015,"Mahanuwara","Senkadagala","Sirithunga Jayasuriya",31,0.05
2015,"Mahanuwara","Senkadagala","M. B. Theminimulla",31,0.05
2015,"Mahanuwara","Senkadagala","Pani Wijesiriwardane",25,0.04
2015,"Mahanuwara","Senkadagala","Duminda Nagamuwa",53,0.08
2015,"Mahanuwara","Senkadagala","Panagoda Don Prince Soloman Anura Liyanage",45,0.07
2015,"Mahanuwara","Senkadagala","Maithripala Sirisena",36127,57.59
2015,"Mahanuwara","Senkadagala","Ruwanthilaka Peduru Arachchi",49,0.08
2015,"Mahanuwara","Senkadagala","Anuruddha Polgampala",18,0.03
2015,"Mahanuwara","Senkadagala","Baththaramulle Seelarathana Thero",17,0.03
2015,"Mahanuwara","Senkadagala","Sarath Manamendra",31,0.05
2015,"Mahanuwara","Senkadagala","Arachchige Rathnayaka Sirisena",49,0.08
2015,"Mahanuwara","Senkadagala","Mahinda Rajapaksha",26062,41.54
2015,"Mahanuwara","Senkadagala","Namal Rajapaksa",61,0.1
2015,"Mahanuwara","Senkadagala","Sundaram Mahendran",12,0.02
2015,"Mahanuwara","Senkadagala","Jayantha Kulathunga",5,0.01
2015,"Mahanuwara","Senkadagala","Total No of Valid Votes",62735,98.69
2015,"Mahanuwara","Senkadagala","No of Rejected Votes",834,1.31
2015,"Mahanuwara","Senkadagala","Total No of Votes Polled",63569,78.34
2015,"Mahanuwara","Senkadagala","No of Registered Electors",81149,NA
2015,"Mahanuwara","Yatinuwara","Aithurus Mohamed Illias",42,0.07
2015,"Mahanuwara","Yatinuwara","Ibrahim Miflar",74,0.12
2015,"Mahanuwara","Yatinuwara","Prasanna Priyankara",9,0.01
2015,"Mahanuwara","Yatinuwara","Wimal Geeganage",9,0.01
2015,"Mahanuwara","Yatinuwara","Sirithunga Jayasuriya",28,0.04
2015,"Mahanuwara","Yatinuwara","M. B. Theminimulla",11,0.02
2015,"Mahanuwara","Yatinuwara","Pani Wijesiriwardane",15,0.02
2015,"Mahanuwara","Yatinuwara","Duminda Nagamuwa",47,0.07
2015,"Mahanuwara","Yatinuwara","Panagoda Don Prince Soloman Anura Liyanage",45,0.07
2015,"Mahanuwara","Yatinuwara","Maithripala Sirisena",32298,51.19
2015,"Mahanuwara","Yatinuwara","Ruwanthilaka Peduru Arachchi",58,0.09
2015,"Mahanuwara","Yatinuwara","Anuruddha Polgampala",16,0.03
2015,"Mahanuwara","Yatinuwara","Baththaramulle Seelarathana Thero",21,0.03
2015,"Mahanuwara","Yatinuwara","Sarath Manamendra",35,0.06
2015,"Mahanuwara","Yatinuwara","Arachchige Rathnayaka Sirisena",88,0.14
2015,"Mahanuwara","Yatinuwara","Mahinda Rajapaksha",30194,47.86
2015,"Mahanuwara","Yatinuwara","Namal Rajapaksa",78,0.12
2015,"Mahanuwara","Yatinuwara","Sundaram Mahendran",18,0.03
2015,"Mahanuwara","Yatinuwara","Jayantha Kulathunga",3,0
2015,"Mahanuwara","Yatinuwara","Total No of Valid Votes",63089,98.83
2015,"Mahanuwara","Yatinuwara","No of Rejected Votes",748,1.17
2015,"Mahanuwara","Yatinuwara","Total No of Votes Polled",63837,79.38
2015,"Mahanuwara","Yatinuwara","No of Registered Electors",80420,NA
2015,"Mahanuwara","Mahanuwara","Aithurus Mohamed Illias",24,0.08
2015,"Mahanuwara","Mahanuwara","Ibrahim Miflar",19,0.06
2015,"Mahanuwara","Mahanuwara","Prasanna Priyankara",5,0.02
2015,"Mahanuwara","Mahanuwara","Wimal Geeganage",3,0.01
2015,"Mahanuwara","Mahanuwara","Sirithunga Jayasuriya",15,0.05
2015,"Mahanuwara","Mahanuwara","M. B. Theminimulla",5,0.02
2015,"Mahanuwara","Mahanuwara","Pani Wijesiriwardane",7,0.02
2015,"Mahanuwara","Mahanuwara","Duminda Nagamuwa",18,0.06
2015,"Mahanuwara","Mahanuwara","Panagoda Don Prince Soloman Anura Liyanage",19,0.06
2015,"Mahanuwara","Mahanuwara","Maithripala Sirisena",20316,66.14
2015,"Mahanuwara","Mahanuwara","Ruwanthilaka Peduru Arachchi",23,0.07
2015,"Mahanuwara","Mahanuwara","Anuruddha Polgampala",2,0.01
2015,"Mahanuwara","Mahanuwara","Baththaramulle Seelarathana Thero",7,0.02
2015,"Mahanuwara","Mahanuwara","Sarath Manamendra",8,0.03
2015,"Mahanuwara","Mahanuwara","Arachchige Rathnayaka Sirisena",26,0.08
2015,"Mahanuwara","Mahanuwara","Mahinda Rajapaksha",10200,33.21
2015,"Mahanuwara","Mahanuwara","Namal Rajapaksa",10,0.03
2015,"Mahanuwara","Mahanuwara","Sundaram Mahendran",6,0.02
2015,"Mahanuwara","Mahanuwara","Jayantha Kulathunga",2,0.01
2015,"Mahanuwara","Mahanuwara","Total No of Valid Votes",30715,98.71
2015,"Mahanuwara","Mahanuwara","No of Rejected Votes",401,1.29
2015,"Mahanuwara","Mahanuwara","Total No of Votes Polled",31116,77.75
2015,"Mahanuwara","Mahanuwara","No of Registered Electors",40020,NA
2015,"Mahanuwara","Udunuwara","Aithurus Mohamed Illias",59,0.09
2015,"Mahanuwara","Udunuwara","Ibrahim Miflar",87,0.13
2015,"Mahanuwara","Udunuwara","Prasanna Priyankara",13,0.02
2015,"Mahanuwara","Udunuwara","Wimal Geeganage",9,0.01
2015,"Mahanuwara","Udunuwara","Sirithunga Jayasuriya",48,0.07
2015,"Mahanuwara","Udunuwara","M. B. Theminimulla",29,0.04
2015,"Mahanuwara","Udunuwara","Pani Wijesiriwardane",25,0.04
2015,"Mahanuwara","Udunuwara","Duminda Nagamuwa",61,0.09
2015,"Mahanuwara","Udunuwara","Panagoda Don Prince Soloman Anura Liyanage",82,0.13
2015,"Mahanuwara","Udunuwara","Maithripala Sirisena",38018,58.71
2015,"Mahanuwara","Udunuwara","Ruwanthilaka Peduru Arachchi",61,0.09
2015,"Mahanuwara","Udunuwara","Anuruddha Polgampala",26,0.04
2015,"Mahanuwara","Udunuwara","Baththaramulle Seelarathana Thero",19,0.03
2015,"Mahanuwara","Udunuwara","Sarath Manamendra",37,0.06
2015,"Mahanuwara","Udunuwara","Arachchige Rathnayaka Sirisena",87,0.13
2015,"Mahanuwara","Udunuwara","Mahinda Rajapaksha",25984,40.13
2015,"Mahanuwara","Udunuwara","Namal Rajapaksa",76,0.12
2015,"Mahanuwara","Udunuwara","Sundaram Mahendran",20,0.03
2015,"Mahanuwara","Udunuwara","Jayantha Kulathunga",13,0.02
2015,"Mahanuwara","Udunuwara","Total No of Valid Votes",64754,98.84
2015,"Mahanuwara","Udunuwara","No of Rejected Votes",763,1.16
2015,"Mahanuwara","Udunuwara","Total No of Votes Polled",65517,79.61
2015,"Mahanuwara","Udunuwara","No of Registered Electors",82298,NA
2015,"Mahanuwara","Gampola","Aithurus Mohamed Illias",68,0.09
2015,"Mahanuwara","Gampola","Ibrahim Miflar",161,0.2
2015,"Mahanuwara","Gampola","Prasanna Priyankara",14,0.02
2015,"Mahanuwara","Gampola","Wimal Geeganage",11,0.01
2015,"Mahanuwara","Gampola","Sirithunga Jayasuriya",61,0.08
2015,"Mahanuwara","Gampola","M. B. Theminimulla",37,0.05
2015,"Mahanuwara","Gampola","Pani Wijesiriwardane",43,0.05
2015,"Mahanuwara","Gampola","Duminda Nagamuwa",65,0.08
2015,"Mahanuwara","Gampola","Panagoda Don Prince Soloman Anura Liyanage",132,0.17
2015,"Mahanuwara","Gampola","Maithripala Sirisena",45328,56.81
2015,"Mahanuwara","Gampola","Ruwanthilaka Peduru Arachchi",131,0.16
2015,"Mahanuwara","Gampola","Anuruddha Polgampala",39,0.05
2015,"Mahanuwara","Gampola","Baththaramulle Seelarathana Thero",22,0.03
2015,"Mahanuwara","Gampola","Sarath Manamendra",50,0.06
2015,"Mahanuwara","Gampola","Arachchige Rathnayaka Sirisena",151,0.19
2015,"Mahanuwara","Gampola","Mahinda Rajapaksha",33293,41.73
2015,"Mahanuwara","Gampola","Namal Rajapaksa",130,0.16
2015,"Mahanuwara","Gampola","Sundaram Mahendran",29,0.04
2015,"Mahanuwara","Gampola","Jayantha Kulathunga",20,0.03
2015,"Mahanuwara","Gampola","Total No of Valid Votes",79785,98.74
2015,"Mahanuwara","Gampola","No of Rejected Votes",1020,1.26
2015,"Mahanuwara","Gampola","Total No of Votes Polled",80805,79.05
2015,"Mahanuwara","Gampola","No of Registered Electors",102219,NA
2015,"Mahanuwara","Nawalapitiya","Aithurus Mohamed Illias",95,0.13
2015,"Mahanuwara","Nawalapitiya","Ibrahim Miflar",128,0.17
2015,"Mahanuwara","Nawalapitiya","Prasanna Priyankara",22,0.03
2015,"Mahanuwara","Nawalapitiya","Wimal Geeganage",10,0.01
2015,"Mahanuwara","Nawalapitiya","Sirithunga Jayasuriya",105,0.14
2015,"Mahanuwara","Nawalapitiya","M. B. Theminimulla",25,0.03
2015,"Mahanuwara","Nawalapitiya","Pani Wijesiriwardane",42,0.06
2015,"Mahanuwara","Nawalapitiya","Duminda Nagamuwa",70,0.09
2015,"Mahanuwara","Nawalapitiya","Panagoda Don Prince Soloman Anura Liyanage",127,0.17
2015,"Mahanuwara","Nawalapitiya","Maithripala Sirisena",40233,54.25
2015,"Mahanuwara","Nawalapitiya","Ruwanthilaka Peduru Arachchi",144,0.19
2015,"Mahanuwara","Nawalapitiya","Anuruddha Polgampala",42,0.06
2015,"Mahanuwara","Nawalapitiya","Baththaramulle Seelarathana Thero",44,0.06
2015,"Mahanuwara","Nawalapitiya","Sarath Manamendra",74,0.1
2015,"Mahanuwara","Nawalapitiya","Arachchige Rathnayaka Sirisena",173,0.23
2015,"Mahanuwara","Nawalapitiya","Mahinda Rajapaksha",32619,43.98
2015,"Mahanuwara","Nawalapitiya","Namal Rajapaksa",146,0.2
2015,"Mahanuwara","Nawalapitiya","Sundaram Mahendran",37,0.05
2015,"Mahanuwara","Nawalapitiya","Jayantha Kulathunga",26,0.04
2015,"Mahanuwara","Nawalapitiya","Total No of Valid Votes",74162,98.16
2015,"Mahanuwara","Nawalapitiya","No of Rejected Votes",1393,1.84
2015,"Mahanuwara","Nawalapitiya","Total No of Votes Polled",75555,79.06
2015,"Mahanuwara","Nawalapitiya","No of Registered Electors",95567,NA
2015,"Mahanuwara","Postal District Votes","Aithurus Mohamed Illias",10,0.03
2015,"Mahanuwara","Postal District Votes","Ibrahim Miflar",4,0.01
2015,"Mahanuwara","Postal District Votes","Prasanna Priyankara",2,0.01
2015,"Mahanuwara","Postal District Votes","Wimal Geeganage",3,0.01
2015,"Mahanuwara","Postal District Votes","Sirithunga Jayasuriya",9,0.02
2015,"Mahanuwara","Postal District Votes","M. B. Theminimulla",4,0.01
2015,"Mahanuwara","Postal District Votes","Pani Wijesiriwardane",5,0.01
2015,"Mahanuwara","Postal District Votes","Duminda Nagamuwa",32,0.09
2015,"Mahanuwara","Postal District Votes","Panagoda Don Prince Soloman Anura Liyanage",7,0.02
2015,"Mahanuwara","Postal District Votes","Maithripala Sirisena",19100,51.47
2015,"Mahanuwara","Postal District Votes","Ruwanthilaka Peduru Arachchi",3,0.01
2015,"Mahanuwara","Postal District Votes","Anuruddha Polgampala",3,0.01
2015,"Mahanuwara","Postal District Votes","Baththaramulle Seelarathana Thero",15,0.04
2015,"Mahanuwara","Postal District Votes","Sarath Manamendra",5,0.01
2015,"Mahanuwara","Postal District Votes","Arachchige Rathnayaka Sirisena",11,0.03
2015,"Mahanuwara","Postal District Votes","Mahinda Rajapaksha",17880,48.18
2015,"Mahanuwara","Postal District Votes","Namal Rajapaksa",13,0.04
2015,"Mahanuwara","Postal District Votes","Sundaram Mahendran",2,0.01
2015,"Mahanuwara","Postal District Votes","Jayantha Kulathunga",4,0.01
2015,"Mahanuwara","Postal District Votes","Total No of Valid Votes",37112,98.4
2015,"Mahanuwara","Postal District Votes","No of Rejected Votes",602,1.6
2015,"Mahanuwara","Postal District Votes","Total No of Votes Polled",37714,98.26
2015,"Mahanuwara","Postal District Votes","No of Registered Electors",38382,NA
2015,"Mahanuwara","Final District Results","Aithurus Mohamed Illias",799,0.09
2015,"Mahanuwara","Final District Results","Ibrahim Miflar",1103,0.13
2015,"Mahanuwara","Final District Results","Prasanna Priyankara",182,0.02
2015,"Mahanuwara","Final District Results","Wimal Geeganage",116,0.01
2015,"Mahanuwara","Final District Results","Sirithunga Jayasuriya",628,0.07
2015,"Mahanuwara","Final District Results","M. B. Theminimulla",312,0.04
2015,"Mahanuwara","Final District Results","Pani Wijesiriwardane",318,0.04
2015,"Mahanuwara","Final District Results","Duminda Nagamuwa",723,0.08
2015,"Mahanuwara","Final District Results","Panagoda Don Prince Soloman Anura Liyanage",1028,0.12
2015,"Mahanuwara","Final District Results","Maithripala Sirisena",466994,54.56
2015,"Mahanuwara","Final District Results","Ruwanthilaka Peduru Arachchi",1003,0.12
2015,"Mahanuwara","Final District Results","Anuruddha Polgampala",328,0.04
2015,"Mahanuwara","Final District Results","Baththaramulle Seelarathana Thero",277,0.03
2015,"Mahanuwara","Final District Results","Sarath Manamendra",554,0.06
2015,"Mahanuwara","Final District Results","Arachchige Rathnayaka Sirisena",1306,0.15
2015,"Mahanuwara","Final District Results","Mahinda Rajapaksha",378585,44.23
2015,"Mahanuwara","Final District Results","Namal Rajapaksa",1204,0.14
2015,"Mahanuwara","Final District Results","Sundaram Mahendran",285,0.03
2015,"Mahanuwara","Final District Results","Jayantha Kulathunga",163,0.02
2015,"Mahanuwara","Final District Results","Total No of Valid Votes",855908,98.73
2015,"Mahanuwara","Final District Results","No of Rejected Votes",10993,1.27
2015,"Mahanuwara","Final District Results","Total No of Votes Polled",866901,82.63
2015,"Mahanuwara","Final District Results","No of Registered Electors",1049160,NA
2015,"Matale","Dambulla","Aithurus Mohamed Illias",90,0.09
2015,"Matale","Dambulla","Ibrahim Miflar",104,0.1
2015,"Matale","Dambulla","Prasanna Priyankara",25,0.02
2015,"Matale","Dambulla","Wimal Geeganage",15,0.01
2015,"Matale","Dambulla","Sirithunga Jayasuriya",66,0.07
2015,"Matale","Dambulla","M. B. Theminimulla",36,0.04
2015,"Matale","Dambulla","Pani Wijesiriwardane",27,0.03
2015,"Matale","Dambulla","Duminda Nagamuwa",79,0.08
2015,"Matale","Dambulla","Panagoda Don Prince Soloman Anura Liyanage",92,0.09
2015,"Matale","Dambulla","Maithripala Sirisena",42652,42.03
2015,"Matale","Dambulla","Ruwanthilaka Peduru Arachchi",74,0.07
2015,"Matale","Dambulla","Anuruddha Polgampala",36,0.04
2015,"Matale","Dambulla","Baththaramulle Seelarathana Thero",30,0.03
2015,"Matale","Dambulla","Sarath Manamendra",75,0.07
2015,"Matale","Dambulla","Arachchige Rathnayaka Sirisena",205,0.2
2015,"Matale","Dambulla","Mahinda Rajapaksha",57657,56.82
2015,"Matale","Dambulla","Namal Rajapaksa",158,0.16
2015,"Matale","Dambulla","Sundaram Mahendran",24,0.02
2015,"Matale","Dambulla","Jayantha Kulathunga",27,0.03
2015,"Matale","Dambulla","Total No of Valid Votes",101472,98.95
2015,"Matale","Dambulla","No of Rejected Votes",1074,1.05
2015,"Matale","Dambulla","Total No of Votes Polled",102546,77.79
2015,"Matale","Dambulla","No of Registered Electors",131831,NA
2015,"Matale","Laggala","Aithurus Mohamed Illias",52,0.09
2015,"Matale","Laggala","Ibrahim Miflar",59,0.11
2015,"Matale","Laggala","Prasanna Priyankara",13,0.02
2015,"Matale","Laggala","Wimal Geeganage",10,0.02
2015,"Matale","Laggala","Sirithunga Jayasuriya",42,0.07
2015,"Matale","Laggala","M. B. Theminimulla",22,0.04
2015,"Matale","Laggala","Pani Wijesiriwardane",11,0.02
2015,"Matale","Laggala","Duminda Nagamuwa",39,0.07
2015,"Matale","Laggala","Panagoda Don Prince Soloman Anura Liyanage",73,0.13
2015,"Matale","Laggala","Maithripala Sirisena",21511,38.29
2015,"Matale","Laggala","Ruwanthilaka Peduru Arachchi",72,0.13
2015,"Matale","Laggala","Anuruddha Polgampala",30,0.05
2015,"Matale","Laggala","Baththaramulle Seelarathana Thero",12,0.02
2015,"Matale","Laggala","Sarath Manamendra",50,0.09
2015,"Matale","Laggala","Arachchige Rathnayaka Sirisena",175,0.31
2015,"Matale","Laggala","Mahinda Rajapaksha",33821,60.2
2015,"Matale","Laggala","Namal Rajapaksa",136,0.24
2015,"Matale","Laggala","Sundaram Mahendran",33,0.06
2015,"Matale","Laggala","Jayantha Kulathunga",17,0.03
2015,"Matale","Laggala","Total No of Valid Votes",56178,98.98
2015,"Matale","Laggala","No of Rejected Votes",581,1.02
2015,"Matale","Laggala","Total No of Votes Polled",56759,80.71
2015,"Matale","Laggala","No of Registered Electors",70323,NA
2015,"Matale","Matale","Aithurus Mohamed Illias",77,0.12
2015,"Matale","Matale","Ibrahim Miflar",91,0.14
2015,"Matale","Matale","Prasanna Priyankara",11,0.02
2015,"Matale","Matale","Wimal Geeganage",14,0.02
2015,"Matale","Matale","Sirithunga Jayasuriya",72,0.11
2015,"Matale","Matale","M. B. Theminimulla",25,0.04
2015,"Matale","Matale","Pani Wijesiriwardane",28,0.04
2015,"Matale","Matale","Duminda Nagamuwa",54,0.08
2015,"Matale","Matale","Panagoda Don Prince Soloman Anura Liyanage",101,0.16
2015,"Matale","Matale","Maithripala Sirisena",36052,56.65
2015,"Matale","Matale","Ruwanthilaka Peduru Arachchi",96,0.15
2015,"Matale","Matale","Anuruddha Polgampala",40,0.06
2015,"Matale","Matale","Baththaramulle Seelarathana Thero",15,0.02
2015,"Matale","Matale","Sarath Manamendra",44,0.07
2015,"Matale","Matale","Arachchige Rathnayaka Sirisena",123,0.19
2015,"Matale","Matale","Mahinda Rajapaksha",26684,41.93
2015,"Matale","Matale","Namal Rajapaksa",65,0.1
2015,"Matale","Matale","Sundaram Mahendran",36,0.06
2015,"Matale","Matale","Jayantha Kulathunga",9,0.01
2015,"Matale","Matale","Total No of Valid Votes",63637,98.8
2015,"Matale","Matale","No of Rejected Votes",773,1.2
2015,"Matale","Matale","Total No of Votes Polled",64410,76.47
2015,"Matale","Matale","No of Registered Electors",84225,NA
2015,"Matale","Rattota","Aithurus Mohamed Illias",86,0.12
2015,"Matale","Rattota","Ibrahim Miflar",134,0.19
2015,"Matale","Rattota","Prasanna Priyankara",34,0.05
2015,"Matale","Rattota","Wimal Geeganage",17,0.02
2015,"Matale","Rattota","Sirithunga Jayasuriya",102,0.14
2015,"Matale","Rattota","M. B. Theminimulla",36,0.05
2015,"Matale","Rattota","Pani Wijesiriwardane",31,0.04
2015,"Matale","Rattota","Duminda Nagamuwa",72,0.1
2015,"Matale","Rattota","Panagoda Don Prince Soloman Anura Liyanage",125,0.18
2015,"Matale","Rattota","Maithripala Sirisena",37319,52.7
2015,"Matale","Rattota","Ruwanthilaka Peduru Arachchi",134,0.19
2015,"Matale","Rattota","Anuruddha Polgampala",45,0.06
2015,"Matale","Rattota","Baththaramulle Seelarathana Thero",28,0.04
