"Year","District","Electorate","ColNames","Votes","Percentage"
1982,"Kalutara","Beruwala","Mr.J.R. Jayawardene",27951,52.94
1982,"Kalutara","Beruwala","Mr.H.S.R.B.K. Kobbekaduwa",22349,42.33
1982,"Kalutara","Beruwala","Mr. Rohana Wijeweera",1812,3.43
1982,"Kalutara","Beruwala","Mr.G.G. Ponnambalam",39,0.07
1982,"Kalutara","Beruwala","Dr. Colvin R. De Silva",608,1.15
1982,"Kalutara","Beruwala","Mr. Vasudeva Nanayakkara",42,0.08
1982,"Kalutara","Beruwala","Total No of Valid Votes",52801,98.98
1982,"Kalutara","Beruwala","No of Rejected Votes",544,1.02
1982,"Kalutara","Beruwala","Total No of Votes Polled",53345,82.89
1982,"Kalutara","Beruwala","No of Registered Electors",64357,NA
1982,"Kalutara","Agalawatta","Mr.J.R. Jayawardene",25681,50.35
1982,"Kalutara","Agalawatta","Mr.H.S.R.B.K. Kobbekaduwa",21041,41.25
1982,"Kalutara","Agalawatta","Mr. Rohana Wijeweera",2043,4.01
1982,"Kalutara","Agalawatta","Mr.G.G. Ponnambalam",80,0.16
1982,"Kalutara","Agalawatta","Dr. Colvin R. De Silva",2079,4.08
1982,"Kalutara","Agalawatta","Mr. Vasudeva Nanayakkara",79,0.15
1982,"Kalutara","Agalawatta","Total No of Valid Votes",51003,98.18
1982,"Kalutara","Agalawatta","No of Rejected Votes",944,1.82
1982,"Kalutara","Agalawatta","Total No of Votes Polled",51947,82.6
1982,"Kalutara","Agalawatta","No of Registered Electors",62890,NA
1982,"Kalutara","Postal District Votes","Mr.J.R. Jayawardene",5478,58.12
1982,"Kalutara","Postal District Votes","Mr.H.S.R.B.K. Kobbekaduwa",3391,35.97
1982,"Kalutara","Postal District Votes","Mr. Rohana Wijeweera",221,2.34
1982,"Kalutara","Postal District Votes","Mr.G.G. Ponnambalam",4,0.04
1982,"Kalutara","Postal District Votes","Dr. Colvin R. De Silva",296,3.14
1982,"Kalutara","Postal District Votes","Mr. Vasudeva Nanayakkara",36,0.38
1982,"Kalutara","Postal District Votes","Total No of Valid Votes",9426,98.92
1982,"Kalutara","Postal District Votes","No of Rejected Votes",103,1.08
1982,"Kalutara","Postal District Votes","Total No of Votes Polled",9529,NA
1982,"Kalutara","Final District Results","Mr.J.R. Jayawardene",211592,50.15
1982,"Kalutara","Final District Results","Mr.H.S.R.B.K. Kobbekaduwa",185874,44.06
1982,"Kalutara","Final District Results","Mr. Rohana Wijeweera",14499,3.44
1982,"Kalutara","Final District Results","Mr.G.G. Ponnambalam",443,0.11
1982,"Kalutara","Final District Results","Dr. Colvin R. De Silva",8613,2.04
1982,"Kalutara","Final District Results","Mr. Vasudeva Nanayakkara",871,0.21
1982,"Kalutara","Final District Results","Total No of Valid Votes",421892,98.76
1982,"Kalutara","Final District Results","No of Rejected Votes",5290,1.24
1982,"Kalutara","Final District Results","Total No of Votes Polled",427182,85.57
1982,"Kalutara","Final District Results","No of Registered Electors",499215,NA
1982,"Mahanuwara","Galagedara","Mr.J.R. Jayawardene",17778,57.56
1982,"Mahanuwara","Galagedara","Mr.H.S.R.B.K. Kobbekaduwa",11874,38.44
1982,"Mahanuwara","Galagedara","Mr. Rohana Wijeweera",1092,3.54
1982,"Mahanuwara","Galagedara","Mr.G.G. Ponnambalam",18,0.06
1982,"Mahanuwara","Galagedara","Dr. Colvin R. De Silva",98,0.32
1982,"Mahanuwara","Galagedara","Mr. Vasudeva Nanayakkara",28,0.09
1982,"Mahanuwara","Galagedara","Total No of Valid Votes",30888,99.31
1982,"Mahanuwara","Galagedara","No of Rejected Votes",214,0.69
1982,"Mahanuwara","Galagedara","Total No of Votes Polled",31102,86.54
1982,"Mahanuwara","Galagedara","No of Registered Electors",35940,NA
1982,"Mahanuwara","Harispattuwa","Mr.J.R. Jayawardene",43186,61.5
1982,"Mahanuwara","Harispattuwa","Mr.H.S.R.B.K. Kobbekaduwa",23301,33.18
1982,"Mahanuwara","Harispattuwa","Mr. Rohana Wijeweera",3374,4.8
1982,"Mahanuwara","Harispattuwa","Mr.G.G. Ponnambalam",42,0.06
1982,"Mahanuwara","Harispattuwa","Dr. Colvin R. De Silva",230,0.33
1982,"Mahanuwara","Harispattuwa","Mr. Vasudeva Nanayakkara",91,0.13
1982,"Mahanuwara","Harispattuwa","Total No of Valid Votes",70224,99.15
1982,"Mahanuwara","Harispattuwa","No of Rejected Votes",605,0.85
1982,"Mahanuwara","Harispattuwa","Total No of Votes Polled",70829,85.76
1982,"Mahanuwara","Harispattuwa","No of Registered Electors",82590,NA
1982,"Mahanuwara","Patha-Dumbara","Mr.J.R. Jayawardene",22158,63.56
1982,"Mahanuwara","Patha-Dumbara","Mr.H.S.R.B.K. Kobbekaduwa",11783,33.8
1982,"Mahanuwara","Patha-Dumbara","Mr. Rohana Wijeweera",669,1.92
1982,"Mahanuwara","Patha-Dumbara","Mr.G.G. Ponnambalam",37,0.11
1982,"Mahanuwara","Patha-Dumbara","Dr. Colvin R. De Silva",161,0.46
1982,"Mahanuwara","Patha-Dumbara","Mr. Vasudeva Nanayakkara",54,0.15
1982,"Mahanuwara","Patha-Dumbara","Total No of Valid Votes",34862,98.92
1982,"Mahanuwara","Patha-Dumbara","No of Rejected Votes",382,1.08
1982,"Mahanuwara","Patha-Dumbara","Total No of Votes Polled",35244,84.14
1982,"Mahanuwara","Patha-Dumbara","No of Registered Electors",41888,NA
1982,"Mahanuwara","Udu-Dumbara","Mr.J.R. Jayawardene",15284,54.14
1982,"Mahanuwara","Udu-Dumbara","Mr.H.S.R.B.K. Kobbekaduwa",12242,43.37
1982,"Mahanuwara","Udu-Dumbara","Mr. Rohana Wijeweera",456,1.62
1982,"Mahanuwara","Udu-Dumbara","Mr.G.G. Ponnambalam",38,0.13
1982,"Mahanuwara","Udu-Dumbara","Dr. Colvin R. De Silva",157,0.56
1982,"Mahanuwara","Udu-Dumbara","Mr. Vasudeva Nanayakkara",51,0.18
1982,"Mahanuwara","Udu-Dumbara","Total No of Valid Votes",28228,98.75
1982,"Mahanuwara","Udu-Dumbara","No of Rejected Votes",358,1.25
1982,"Mahanuwara","Udu-Dumbara","Total No of Votes Polled",28586,89.93
1982,"Mahanuwara","Udu-Dumbara","No of Registered Electors",31788,NA
1982,"Mahanuwara","Teldeniya","Mr.J.R. Jayawardene",13258,49.08
1982,"Mahanuwara","Teldeniya","Mr.H.S.R.B.K. Kobbekaduwa",12747,47.19
1982,"Mahanuwara","Teldeniya","Mr. Rohana Wijeweera",821,3.04
1982,"Mahanuwara","Teldeniya","Mr.G.G. Ponnambalam",56,0.21
1982,"Mahanuwara","Teldeniya","Dr. Colvin R. De Silva",100,0.37
1982,"Mahanuwara","Teldeniya","Mr. Vasudeva Nanayakkara",30,0.11
1982,"Mahanuwara","Teldeniya","Total No of Valid Votes",27012,99.02
1982,"Mahanuwara","Teldeniya","No of Rejected Votes",267,0.98
1982,"Mahanuwara","Teldeniya","Total No of Votes Polled",27279,87.59
1982,"Mahanuwara","Teldeniya","No of Registered Electors",31145,NA
1982,"Mahanuwara","Kundasale","Mr.J.R. Jayawardene",20421,58.78
1982,"Mahanuwara","Kundasale","Mr.H.S.R.B.K. Kobbekaduwa",12898,37.12
1982,"Mahanuwara","Kundasale","Mr. Rohana Wijeweera",1138,3.28
1982,"Mahanuwara","Kundasale","Mr.G.G. Ponnambalam",60,0.17
1982,"Mahanuwara","Kundasale","Dr. Colvin R. De Silva",180,0.52
1982,"Mahanuwara","Kundasale","Mr. Vasudeva Nanayakkara",46,0.13
1982,"Mahanuwara","Kundasale","Total No of Valid Votes",34743,98.99
1982,"Mahanuwara","Kundasale","No of Rejected Votes",355,1.01
1982,"Mahanuwara","Kundasale","Total No of Votes Polled",35098,84.95
1982,"Mahanuwara","Kundasale","No of Registered Electors",41314,NA
1982,"Mahanuwara","Hewaheta","Mr.J.R. Jayawardene",20296,61.06
1982,"Mahanuwara","Hewaheta","Mr.H.S.R.B.K. Kobbekaduwa",12286,36.96
1982,"Mahanuwara","Hewaheta","Mr. Rohana Wijeweera",419,1.26
1982,"Mahanuwara","Hewaheta","Mr.G.G. Ponnambalam",43,0.13
1982,"Mahanuwara","Hewaheta","Dr. Colvin R. De Silva",165,0.5
1982,"Mahanuwara","Hewaheta","Mr. Vasudeva Nanayakkara",31,0.09
1982,"Mahanuwara","Hewaheta","Total No of Valid Votes",33240,98.77
1982,"Mahanuwara","Hewaheta","No of Rejected Votes",414,1.23
1982,"Mahanuwara","Hewaheta","Total No of Votes Polled",33654,86.41
1982,"Mahanuwara","Hewaheta","No of Registered Electors",38947,NA
1982,"Mahanuwara","Senkadagala","Mr.J.R. Jayawardene",20105,58.67
1982,"Mahanuwara","Senkadagala","Mr.H.S.R.B.K. Kobbekaduwa",13219,38.57
1982,"Mahanuwara","Senkadagala","Mr. Rohana Wijeweera",621,1.81
1982,"Mahanuwara","Senkadagala","Mr.G.G. Ponnambalam",32,0.09
1982,"Mahanuwara","Senkadagala","Dr. Colvin R. De Silva",199,0.58
1982,"Mahanuwara","Senkadagala","Mr. Vasudeva Nanayakkara",93,0.27
1982,"Mahanuwara","Senkadagala","Total No of Valid Votes",34269,99.2
1982,"Mahanuwara","Senkadagala","No of Rejected Votes",277,0.8
1982,"Mahanuwara","Senkadagala","Total No of Votes Polled",34546,79.52
1982,"Mahanuwara","Senkadagala","No of Registered Electors",43442,NA
1982,"Mahanuwara","Mahanuwara","Mr.J.R. Jayawardene",15729,68.6
1982,"Mahanuwara","Mahanuwara","Mr.H.S.R.B.K. Kobbekaduwa",6498,28.34
1982,"Mahanuwara","Mahanuwara","Mr. Rohana Wijeweera",408,1.78
1982,"Mahanuwara","Mahanuwara","Mr.G.G. Ponnambalam",64,0.28
1982,"Mahanuwara","Mahanuwara","Dr. Colvin R. De Silva",149,0.65
1982,"Mahanuwara","Mahanuwara","Mr. Vasudeva Nanayakkara",82,0.36
1982,"Mahanuwara","Mahanuwara","Total No of Valid Votes",22930,99.12
1982,"Mahanuwara","Mahanuwara","No of Rejected Votes",203,0.88
1982,"Mahanuwara","Mahanuwara","Total No of Votes Polled",23133,77.76
1982,"Mahanuwara","Mahanuwara","No of Registered Electors",29751,NA
1982,"Mahanuwara","Yatinuwara","Mr.J.R. Jayawardene",20848,52.66
1982,"Mahanuwara","Yatinuwara","Mr.H.S.R.B.K. Kobbekaduwa",17596,44.45
1982,"Mahanuwara","Yatinuwara","Mr. Rohana Wijeweera",964,2.43
1982,"Mahanuwara","Yatinuwara","Mr.G.G. Ponnambalam",15,0.04
1982,"Mahanuwara","Yatinuwara","Dr. Colvin R. De Silva",131,0.33
1982,"Mahanuwara","Yatinuwara","Mr. Vasudeva Nanayakkara",36,0.09
1982,"Mahanuwara","Yatinuwara","Total No of Valid Votes",39590,99.19
1982,"Mahanuwara","Yatinuwara","No of Rejected Votes",325,0.81
1982,"Mahanuwara","Yatinuwara","Total No of Votes Polled",39915,85.41
1982,"Mahanuwara","Yatinuwara","No of Registered Electors",46731,NA
1982,"Mahanuwara","Udunuwara","Mr.J.R. Jayawardene",23440,64.02
1982,"Mahanuwara","Udunuwara","Mr.H.S.R.B.K. Kobbekaduwa",12100,33.05
1982,"Mahanuwara","Udunuwara","Mr. Rohana Wijeweera",852,2.33
1982,"Mahanuwara","Udunuwara","Mr.G.G. Ponnambalam",27,0.07
1982,"Mahanuwara","Udunuwara","Dr. Colvin R. De Silva",150,0.41
1982,"Mahanuwara","Udunuwara","Mr. Vasudeva Nanayakkara",47,0.13
1982,"Mahanuwara","Udunuwara","Total No of Valid Votes",36616,99.33
1982,"Mahanuwara","Udunuwara","No of Rejected Votes",246,0.67
1982,"Mahanuwara","Udunuwara","Total No of Votes Polled",36862,85.28
1982,"Mahanuwara","Udunuwara","No of Registered Electors",43223,NA
1982,"Mahanuwara","Gampola","Mr.J.R. Jayawardene",26380,62.01
1982,"Mahanuwara","Gampola","Mr.H.S.R.B.K. Kobbekaduwa",15340,36.06
1982,"Mahanuwara","Gampola","Mr. Rohana Wijeweera",528,1.24
1982,"Mahanuwara","Gampola","Mr.G.G. Ponnambalam",60,0.14
1982,"Mahanuwara","Gampola","Dr. Colvin R. De Silva",188,0.44
1982,"Mahanuwara","Gampola","Mr. Vasudeva Nanayakkara",45,0.11
1982,"Mahanuwara","Gampola","Total No of Valid Votes",42541,99.08
1982,"Mahanuwara","Gampola","No of Rejected Votes",394,0.92
1982,"Mahanuwara","Gampola","Total No of Votes Polled",42935,84.91
1982,"Mahanuwara","Gampola","No of Registered Electors",50563,NA
1982,"Mahanuwara","Nawalapitiya","Mr.J.R. Jayawardene",24586,62.32
1982,"Mahanuwara","Nawalapitiya","Mr.H.S.R.B.K. Kobbekaduwa",13512,34.25
1982,"Mahanuwara","Nawalapitiya","Mr. Rohana Wijeweera",961,2.44
1982,"Mahanuwara","Nawalapitiya","Mr.G.G. Ponnambalam",64,0.16
1982,"Mahanuwara","Nawalapitiya","Dr. Colvin R. De Silva",264,0.67
1982,"Mahanuwara","Nawalapitiya","Mr. Vasudeva Nanayakkara",66,0.17
1982,"Mahanuwara","Nawalapitiya","Total No of Valid Votes",39453,98.97
1982,"Mahanuwara","Nawalapitiya","No of Rejected Votes",411,1.03
1982,"Mahanuwara","Nawalapitiya","Total No of Votes Polled",39864,84.02
1982,"Mahanuwara","Nawalapitiya","No of Registered Electors",47445,NA
1982,"Mahanuwara","Postal District Votes","Mr.J.R. Jayawardene",6152,63.42
1982,"Mahanuwara","Postal District Votes","Mr.H.S.R.B.K. Kobbekaduwa",3251,33.51
1982,"Mahanuwara","Postal District Votes","Mr. Rohana Wijeweera",190,1.96
1982,"Mahanuwara","Postal District Votes","Mr.G.G. Ponnambalam",6,0.06
1982,"Mahanuwara","Postal District Votes","Dr. Colvin R. De Silva",84,0.87
1982,"Mahanuwara","Postal District Votes","Mr. Vasudeva Nanayakkara",18,0.19
1982,"Mahanuwara","Postal District Votes","Total No of Valid Votes",9701,99.01
1982,"Mahanuwara","Postal District Votes","No of Rejected Votes",97,0.99
1982,"Mahanuwara","Postal District Votes","Total No of Votes Polled",9798,NA
1982,"Mahanuwara","Final District Results","Mr.J.R. Jayawardene",289621,59.8
1982,"Mahanuwara","Final District Results","Mr.H.S.R.B.K. Kobbekaduwa",178647,36.89
1982,"Mahanuwara","Final District Results","Mr. Rohana Wijeweera",12493,2.58
1982,"Mahanuwara","Final District Results","Mr.G.G. Ponnambalam",562,0.12
1982,"Mahanuwara","Final District Results","Dr. Colvin R. De Silva",2256,0.47
1982,"Mahanuwara","Final District Results","Mr. Vasudeva Nanayakkara",718,0.15
1982,"Mahanuwara","Final District Results","Total No of Valid Votes",484297,99.07
1982,"Mahanuwara","Final District Results","No of Rejected Votes",4548,0.93
1982,"Mahanuwara","Final District Results","Total No of Votes Polled",488845,91.07
1982,"Mahanuwara","Final District Results","No of Registered Electors",564767,NA
1982,"Matale","Dambulla","Mr.J.R. Jayawardene",27368,52.62
1982,"Matale","Dambulla","Mr.H.S.R.B.K. Kobbekaduwa",21748,41.81
1982,"Matale","Dambulla","Mr. Rohana Wijeweera",2501,4.81
1982,"Matale","Dambulla","Mr.G.G. Ponnambalam",46,0.09
1982,"Matale","Dambulla","Dr. Colvin R. De Silva",309,0.59
1982,"Matale","Dambulla","Mr. Vasudeva Nanayakkara",40,0.08
1982,"Matale","Dambulla","Total No of Valid Votes",52012,99.27
1982,"Matale","Dambulla","No of Rejected Votes",385,0.73
1982,"Matale","Dambulla","Total No of Votes Polled",52397,86.56
1982,"Matale","Dambulla","No of Registered Electors",60536,NA
1982,"Matale","Laggala","Mr.J.R. Jayawardene",17354,56.18
1982,"Matale","Laggala","Mr.H.S.R.B.K. Kobbekaduwa",12149,39.33
1982,"Matale","Laggala","Mr. Rohana Wijeweera",1158,3.75
1982,"Matale","Laggala","Mr.G.G. Ponnambalam",39,0.13
1982,"Matale","Laggala","Dr. Colvin R. De Silva",155,0.5
1982,"Matale","Laggala","Mr. Vasudeva Nanayakkara",34,0.11
1982,"Matale","Laggala","Total No of Valid Votes",30889,99.13
1982,"Matale","Laggala","No of Rejected Votes",272,0.87
1982,"Matale","Laggala","Total No of Votes Polled",31161,88.7
1982,"Matale","Laggala","No of Registered Electors",35129,NA
1982,"Matale","Matale","Mr.J.R. Jayawardene",22452,62.77
1982,"Matale","Matale","Mr.H.S.R.B.K. Kobbekaduwa",11632,32.52
1982,"Matale","Matale","Mr. Rohana Wijeweera",1400,3.91
1982,"Matale","Matale","Mr.G.G. Ponnambalam",85,0.24
1982,"Matale","Matale","Dr. Colvin R. De Silva",153,0.43
1982,"Matale","Matale","Mr. Vasudeva Nanayakkara",49,0.14
1982,"Matale","Matale","Total No of Valid Votes",35771,99.08
1982,"Matale","Matale","No of Rejected Votes",332,0.92
1982,"Matale","Matale","Total No of Votes Polled",36103,82.61
1982,"Matale","Matale","No of Registered Electors",43705,NA
1982,"Matale","Rattota","Mr.J.R. Jayawardene",25183,62.06
1982,"Matale","Rattota","Mr.H.S.R.B.K. Kobbekaduwa",12982,31.99
1982,"Matale","Rattota","Mr. Rohana Wijeweera",2033,5.01
1982,"Matale","Rattota","Mr.G.G. Ponnambalam",82,0.2
1982,"Matale","Rattota","Dr. Colvin R. De Silva",239,0.59
1982,"Matale","Rattota","Mr. Vasudeva Nanayakkara",61,0.15
1982,"Matale","Rattota","Total No of Valid Votes",40580,99.03
1982,"Matale","Rattota","No of Rejected Votes",396,0.97
1982,"Matale","Rattota","Total No of Votes Polled",40976,85.53
1982,"Matale","Rattota","No of Registered Electors",47906,NA
1982,"Matale","Postal District Votes","Mr.J.R. Jayawardene",1674,65.34
1982,"Matale","Postal District Votes","Mr.H.S.R.B.K. Kobbekaduwa",788,30.76
1982,"Matale","Postal District Votes","Mr. Rohana Wijeweera",77,3.01
1982,"Matale","Postal District Votes","Mr.G.G. Ponnambalam",1,0.04
1982,"Matale","Postal District Votes","Dr. Colvin R. De Silva",10,0.39
1982,"Matale","Postal District Votes","Mr. Vasudeva Nanayakkara",12,0.47
1982,"Matale","Postal District Votes","Total No of Valid Votes",2562,98.88
1982,"Matale","Postal District Votes","No of Rejected Votes",29,1.12
1982,"Matale","Postal District Votes","Total No of Votes Polled",2591,NA
1982,"Matale","Final District Results","Mr.J.R. Jayawardene",94031,58.11
1982,"Matale","Final District Results","Mr.H.S.R.B.K. Kobbekaduwa",59299,36.65
1982,"Matale","Final District Results","Mr. Rohana Wijeweera",7169,4.43
1982,"Matale","Final District Results","Mr.G.G. Ponnambalam",253,0.16
1982,"Matale","Final District Results","Dr. Colvin R. De Silva",866,0.54
1982,"Matale","Final District Results","Mr. Vasudeva Nanayakkara",196,0.12
1982,"Matale","Final District Results","Total No of Valid Votes",161814,99.13
1982,"Matale","Final District Results","No of Rejected Votes",1414,0.87
1982,"Matale","Final District Results","Total No of Votes Polled",163228,87.15
1982,"Matale","Final District Results","No of Registered Electors",187276,NA
1982,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Mr.J.R. Jayawardene",49414,69.59
1982,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Mr.H.S.R.B.K. Kobbekaduwa",18543,26.11
1982,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Mr. Rohana Wijeweera",1892,2.66
1982,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Mr.G.G. Ponnambalam",380,0.54
1982,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Dr. Colvin R. De Silva",632,0.89
1982,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Mr. Vasudeva Nanayakkara",145,0.2
1982,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Total No of Valid Votes",71006,98.68
1982,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","No of Rejected Votes",950,1.32
1982,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Total No of Votes Polled",71956,83.2
1982,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","No of Registered Electors",86487,NA
1982,"Nuwara-Eliya","Kotmale","Mr.J.R. Jayawardene",18684,59.19
1982,"Nuwara-Eliya","Kotmale","Mr.H.S.R.B.K. Kobbekaduwa",12036,38.13
1982,"Nuwara-Eliya","Kotmale","Mr. Rohana Wijeweera",616,1.95
1982,"Nuwara-Eliya","Kotmale","Mr.G.G. Ponnambalam",51,0.16
1982,"Nuwara-Eliya","Kotmale","Dr. Colvin R. De Silva",146,0.46
1982,"Nuwara-Eliya","Kotmale","Mr. Vasudeva Nanayakkara",32,0.1
1982,"Nuwara-Eliya","Kotmale","Total No of Valid Votes",31565,99
1982,"Nuwara-Eliya","Kotmale","No of Rejected Votes",320,1
1982,"Nuwara-Eliya","Kotmale","Total No of Votes Polled",31885,85.89
1982,"Nuwara-Eliya","Kotmale","No of Registered Electors",37124,NA
1982,"Nuwara-Eliya","Hanguranketha","Mr.J.R. Jayawardene",20672,60.1
1982,"Nuwara-Eliya","Hanguranketha","Mr.H.S.R.B.K. Kobbekaduwa",12414,36.09
1982,"Nuwara-Eliya","Hanguranketha","Mr. Rohana Wijeweera",983,2.86
1982,"Nuwara-Eliya","Hanguranketha","Mr.G.G. Ponnambalam",50,0.15
1982,"Nuwara-Eliya","Hanguranketha","Dr. Colvin R. De Silva",202,0.59
1982,"Nuwara-Eliya","Hanguranketha","Mr. Vasudeva Nanayakkara",77,0.22
1982,"Nuwara-Eliya","Hanguranketha","Total No of Valid Votes",34398,98.94
1982,"Nuwara-Eliya","Hanguranketha","No of Rejected Votes",398,1.14
1982,"Nuwara-Eliya","Hanguranketha","Total No of Votes Polled",34766,87.24
1982,"Nuwara-Eliya","Hanguranketha","No of Registered Electors",39853,NA
1982,"Nuwara-Eliya","Walapane","Mr.J.R. Jayawardene",18957,56.21
1982,"Nuwara-Eliya","Walapane","Mr.H.S.R.B.K. Kobbekaduwa",13391,39.71
1982,"Nuwara-Eliya","Walapane","Mr. Rohana Wijeweera",1023,3.03
1982,"Nuwara-Eliya","Walapane","Mr.G.G. Ponnambalam",74,0.22
1982,"Nuwara-Eliya","Walapane","Dr. Colvin R. De Silva",208,0.62
1982,"Nuwara-Eliya","Walapane","Mr. Vasudeva Nanayakkara",70,0.21
1982,"Nuwara-Eliya","Walapane","Total No of Valid Votes",33723,98.84
1982,"Nuwara-Eliya","Walapane","No of Rejected Votes",397,1.65
1982,"Nuwara-Eliya","Walapane","Total No of Votes Polled",34120,88.82
1982,"Nuwara-Eliya","Walapane","No of Registered Electors",38414,NA
1982,"Nuwara-Eliya","Postal District Votes","Mr.J.R. Jayawardene",1290,62.11
1982,"Nuwara-Eliya","Postal District Votes","Mr.H.S.R.B.K. Kobbekaduwa",709,34.14
1982,"Nuwara-Eliya","Postal District Votes","Mr. Rohana Wijeweera",55,2.65
1982,"Nuwara-Eliya","Postal District Votes","Mr.G.G. Ponnambalam",3,0.14
1982,"Nuwara-Eliya","Postal District Votes","Dr. Colvin R. De Silva",13,0.63
1982,"Nuwara-Eliya","Postal District Votes","Mr. Vasudeva Nanayakkara",7,0.34
1982,"Nuwara-Eliya","Postal District Votes","Total No of Valid Votes",2077,99.38
1982,"Nuwara-Eliya","Postal District Votes","No of Rejected Votes",13,0.62
1982,"Nuwara-Eliya","Postal District Votes","Total No of Votes Polled",2090,NA
1982,"Nuwara-Eliya","Final District Results","Mr.J.R. Jayawardene",109017,63.1
1982,"Nuwara-Eliya","Final District Results","Mr.H.S.R.B.K. Kobbekaduwa",57093,33.05
1982,"Nuwara-Eliya","Final District Results","Mr. Rohana Wijeweera",4569,2.64
1982,"Nuwara-Eliya","Final District Results","Mr.G.G. Ponnambalam",558,0.32
1982,"Nuwara-Eliya","Final District Results","Dr. Colvin R. De Silva",1201,0.7
1982,"Nuwara-Eliya","Final District Results","Mr. Vasudeva Nanayakkara",331,0.19
1982,"Nuwara-Eliya","Final District Results","Total No of Valid Votes",172769,98.83
1982,"Nuwara-Eliya","Final District Results","No of Rejected Votes",2078,1.19
1982,"Nuwara-Eliya","Final District Results","Total No of Votes Polled",174817,86.6
1982,"Nuwara-Eliya","Final District Results","No of Registered Electors",201878,NA
1982,"Galle","Balapitiya","Mr.J.R. Jayawardene",14949,52.38
1982,"Galle","Balapitiya","Mr.H.S.R.B.K. Kobbekaduwa",9295,32.57
1982,"Galle","Balapitiya","Mr. Rohana Wijeweera",1178,4.13
1982,"Galle","Balapitiya","Mr.G.G. Ponnambalam",14,0.05
1982,"Galle","Balapitiya","Dr. Colvin R. De Silva",3060,10.72
1982,"Galle","Balapitiya","Mr. Vasudeva Nanayakkara",45,0.16
1982,"Galle","Balapitiya","Total No of Valid Votes",28541,98.12
1982,"Galle","Balapitiya","No of Rejected Votes",546,1.88
1982,"Galle","Balapitiya","Total No of Votes Polled",29087,77.68
1982,"Galle","Balapitiya","No of Registered Electors",37444,NA
1982,"Galle","Ambalangoda","Mr.J.R. Jayawardene",17784,48.22
1982,"Galle","Ambalangoda","Mr.H.S.R.B.K. Kobbekaduwa",16225,43.99
1982,"Galle","Ambalangoda","Mr. Rohana Wijeweera",2271,6.16
1982,"Galle","Ambalangoda","Mr.G.G. Ponnambalam",22,0.06
1982,"Galle","Ambalangoda","Dr. Colvin R. De Silva",515,1.4
1982,"Galle","Ambalangoda","Mr. Vasudeva Nanayakkara",64,0.17
1982,"Galle","Ambalangoda","Total No of Valid Votes",36881,98.73
1982,"Galle","Ambalangoda","No of Rejected Votes",474,1.27
1982,"Galle","Ambalangoda","Total No of Votes Polled",37355,82.85
1982,"Galle","Ambalangoda","No of Registered Electors",45086,NA
1982,"Galle","Karandeniya","Mr.J.R. Jayawardene",17060,51.57
1982,"Galle","Karandeniya","Mr.H.S.R.B.K. Kobbekaduwa",12732,38.48
1982,"Galle","Karandeniya","Mr. Rohana Wijeweera",3026,9.15
1982,"Galle","Karandeniya","Mr.G.G. Ponnambalam",45,0.14
1982,"Galle","Karandeniya","Dr. Colvin R. De Silva",181,0.55
1982,"Galle","Karandeniya","Mr. Vasudeva Nanayakkara",40,0.12
1982,"Galle","Karandeniya","Total No of Valid Votes",33084,98.9
1982,"Galle","Karandeniya","No of Rejected Votes",367,1.1
1982,"Galle","Karandeniya","Total No of Votes Polled",33451,80.89
1982,"Galle","Karandeniya","No of Registered Electors",41355,NA
1982,"Galle","Bentara-Elpitiya","Mr.J.R. Jayawardene",23668,49.33
1982,"Galle","Bentara-Elpitiya","Mr.H.S.R.B.K. Kobbekaduwa",21805,45.45
1982,"Galle","Bentara-Elpitiya","Mr. Rohana Wijeweera",2106,4.39
1982,"Galle","Bentara-Elpitiya","Mr.G.G. Ponnambalam",36,0.08
1982,"Galle","Bentara-Elpitiya","Dr. Colvin R. De Silva",294,0.61
1982,"Galle","Bentara-Elpitiya","Mr. Vasudeva Nanayakkara",69,0.14
1982,"Galle","Bentara-Elpitiya","Total No of Valid Votes",47978,98.59
1982,"Galle","Bentara-Elpitiya","No of Rejected Votes",686,1.41
1982,"Galle","Bentara-Elpitiya","Total No of Votes Polled",48664,83.05
1982,"Galle","Bentara-Elpitiya","No of Registered Electors",58596,NA
1982,"Galle","Hiniduma","Mr.J.R. Jayawardene",27209,55.73
1982,"Galle","Hiniduma","Mr.H.S.R.B.K. Kobbekaduwa",19649,40.25
1982,"Galle","Hiniduma","Mr. Rohana Wijeweera",1629,3.34
1982,"Galle","Hiniduma","Mr.G.G. Ponnambalam",60,0.12
1982,"Galle","Hiniduma","Dr. Colvin R. De Silva",210,0.43
1982,"Galle","Hiniduma","Mr. Vasudeva Nanayakkara",64,0.13
1982,"Galle","Hiniduma","Total No of Valid Votes",48821,98.78
1982,"Galle","Hiniduma","No of Rejected Votes",605,1.22
1982,"Galle","Hiniduma","Total No of Votes Polled",49426,86.6
