"Year","District","Electorate","ColNames","Votes","Percentage"
1999,"Kalutara","Bandaragama","No of Rejected Votes",1467,1.96
1999,"Kalutara","Bandaragama","Total No of Votes Polled",74821,80.36
1999,"Kalutara","Bandaragama","No of Registered Electors",93107,NA
1999,"Kalutara","Horana","Abdul Rasool",77,0.11
1999,"Kalutara","Horana","Alwis Weerakkody Premawardhana",31,0.04
1999,"Kalutara","Horana","Ariyawansha Dissanayaka",21,0.03
1999,"Kalutara","Horana","M.D. Nandana Gunathilaka",2648,3.84
1999,"Kalutara","Horana","Kamal Karunadasa",79,0.11
1999,"Kalutara","Horana","Chandrika Bandaranaike Kumaratunga",37559,54.4
1999,"Kalutara","Horana","Tennyson Edirisuriya",139,0.2
1999,"Kalutara","Horana","W.V.M. Ranjith",182,0.26
1999,"Kalutara","Horana","Ranil Wickramasinghe",27700,40.12
1999,"Kalutara","Horana","Rajiva Wijesinha",126,0.18
1999,"Kalutara","Horana","Vasudeva Nanayakkara",130,0.19
1999,"Kalutara","Horana","Hudson Samarasinghe",40,0.06
1999,"Kalutara","Horana","Harishchandra Wijayatunga",308,0.45
1999,"Kalutara","Horana","Total No of Valid Votes",69040,97.99
1999,"Kalutara","Horana","No of Rejected Votes",1417,2.01
1999,"Kalutara","Horana","Total No of Votes Polled",70457,81.28
1999,"Kalutara","Horana","No of Registered Electors",86680,NA
1999,"Kalutara","Bulathsinhala","Abdul Rasool",69,0.14
1999,"Kalutara","Bulathsinhala","Alwis Weerakkody Premawardhana",28,0.06
1999,"Kalutara","Bulathsinhala","Ariyawansha Dissanayaka",24,0.05
1999,"Kalutara","Bulathsinhala","M.D. Nandana Gunathilaka",1397,2.76
1999,"Kalutara","Bulathsinhala","Kamal Karunadasa",69,0.14
1999,"Kalutara","Bulathsinhala","Chandrika Bandaranaike Kumaratunga",25424,50.25
1999,"Kalutara","Bulathsinhala","Tennyson Edirisuriya",131,0.26
1999,"Kalutara","Bulathsinhala","W.V.M. Ranjith",156,0.31
1999,"Kalutara","Bulathsinhala","Ranil Wickramasinghe",22879,45.22
1999,"Kalutara","Bulathsinhala","Rajiva Wijesinha",128,0.25
1999,"Kalutara","Bulathsinhala","Vasudeva Nanayakkara",45,0.09
1999,"Kalutara","Bulathsinhala","Hudson Samarasinghe",63,0.12
1999,"Kalutara","Bulathsinhala","Harishchandra Wijayatunga",184,0.36
1999,"Kalutara","Bulathsinhala","Total No of Valid Votes",50597,98.08
1999,"Kalutara","Bulathsinhala","No of Rejected Votes",991,1.92
1999,"Kalutara","Bulathsinhala","Total No of Votes Polled",51588,77.91
1999,"Kalutara","Bulathsinhala","No of Registered Electors",66212,NA
1999,"Kalutara","Matugama","Abdul Rasool",74,0.12
1999,"Kalutara","Matugama","Alwis Weerakkody Premawardhana",32,0.05
1999,"Kalutara","Matugama","Ariyawansha Dissanayaka",35,0.06
1999,"Kalutara","Matugama","M.D. Nandana Gunathilaka",3221,5.15
1999,"Kalutara","Matugama","Kamal Karunadasa",83,0.13
1999,"Kalutara","Matugama","Chandrika Bandaranaike Kumaratunga",32352,51.71
1999,"Kalutara","Matugama","Tennyson Edirisuriya",148,0.24
1999,"Kalutara","Matugama","W.V.M. Ranjith",183,0.29
1999,"Kalutara","Matugama","Ranil Wickramasinghe",25813,41.26
1999,"Kalutara","Matugama","Rajiva Wijesinha",162,0.26
1999,"Kalutara","Matugama","Vasudeva Nanayakkara",75,0.12
1999,"Kalutara","Matugama","Hudson Samarasinghe",71,0.11
1999,"Kalutara","Matugama","Harishchandra Wijayatunga",316,0.51
1999,"Kalutara","Matugama","Total No of Valid Votes",62565,97.67
1999,"Kalutara","Matugama","No of Rejected Votes",1492,2.33
1999,"Kalutara","Matugama","Total No of Votes Polled",64057,75.74
1999,"Kalutara","Matugama","No of Registered Electors",84575,NA
1999,"Kalutara","Kalutara","Abdul Rasool",105,0.16
1999,"Kalutara","Kalutara","Alwis Weerakkody Premawardhana",31,0.05
1999,"Kalutara","Kalutara","Ariyawansha Dissanayaka",21,0.03
1999,"Kalutara","Kalutara","M.D. Nandana Gunathilaka",3369,5
1999,"Kalutara","Kalutara","Kamal Karunadasa",77,0.11
1999,"Kalutara","Kalutara","Chandrika Bandaranaike Kumaratunga",35751,53.03
1999,"Kalutara","Kalutara","Tennyson Edirisuriya",135,0.2
1999,"Kalutara","Kalutara","W.V.M. Ranjith",127,0.19
1999,"Kalutara","Kalutara","Ranil Wickramasinghe",27131,40.25
1999,"Kalutara","Kalutara","Rajiva Wijesinha",111,0.16
1999,"Kalutara","Kalutara","Vasudeva Nanayakkara",131,0.19
1999,"Kalutara","Kalutara","Hudson Samarasinghe",38,0.06
1999,"Kalutara","Kalutara","Harishchandra Wijayatunga",386,0.57
1999,"Kalutara","Kalutara","Total No of Valid Votes",67413,97.77
1999,"Kalutara","Kalutara","No of Rejected Votes",1540,2.23
1999,"Kalutara","Kalutara","Total No of Votes Polled",68953,76
1999,"Kalutara","Kalutara","No of Registered Electors",90723,NA
1999,"Kalutara","Beruwala","Abdul Rasool",159,0.24
1999,"Kalutara","Beruwala","Alwis Weerakkody Premawardhana",15,0.02
1999,"Kalutara","Beruwala","Ariyawansha Dissanayaka",14,0.02
1999,"Kalutara","Beruwala","M.D. Nandana Gunathilaka",2421,3.6
1999,"Kalutara","Beruwala","Kamal Karunadasa",70,0.1
1999,"Kalutara","Beruwala","Chandrika Bandaranaike Kumaratunga",34369,51.05
1999,"Kalutara","Beruwala","Tennyson Edirisuriya",150,0.22
1999,"Kalutara","Beruwala","W.V.M. Ranjith",160,0.24
1999,"Kalutara","Beruwala","Ranil Wickramasinghe",29585,43.95
1999,"Kalutara","Beruwala","Rajiva Wijesinha",114,0.17
1999,"Kalutara","Beruwala","Vasudeva Nanayakkara",81,0.12
1999,"Kalutara","Beruwala","Hudson Samarasinghe",35,0.05
1999,"Kalutara","Beruwala","Harishchandra Wijayatunga",148,0.22
1999,"Kalutara","Beruwala","Total No of Valid Votes",67321,98.33
1999,"Kalutara","Beruwala","No of Rejected Votes",1145,1.67
1999,"Kalutara","Beruwala","Total No of Votes Polled",68466,78.24
1999,"Kalutara","Beruwala","No of Registered Electors",87513,NA
1999,"Kalutara","Agalawatta","Abdul Rasool",86,0.14
1999,"Kalutara","Agalawatta","Alwis Weerakkody Premawardhana",34,0.06
1999,"Kalutara","Agalawatta","Ariyawansha Dissanayaka",34,0.06
1999,"Kalutara","Agalawatta","M.D. Nandana Gunathilaka",3014,4.96
1999,"Kalutara","Agalawatta","Kamal Karunadasa",76,0.12
1999,"Kalutara","Agalawatta","Chandrika Bandaranaike Kumaratunga",30128,49.54
1999,"Kalutara","Agalawatta","Tennyson Edirisuriya",176,0.29
1999,"Kalutara","Agalawatta","W.V.M. Ranjith",208,0.34
1999,"Kalutara","Agalawatta","Ranil Wickramasinghe",26506,43.59
1999,"Kalutara","Agalawatta","Rajiva Wijesinha",163,0.27
1999,"Kalutara","Agalawatta","Vasudeva Nanayakkara",78,0.13
1999,"Kalutara","Agalawatta","Hudson Samarasinghe",83,0.14
1999,"Kalutara","Agalawatta","Harishchandra Wijayatunga",227,0.37
1999,"Kalutara","Agalawatta","Total No of Valid Votes",60813,98.02
1999,"Kalutara","Agalawatta","No of Rejected Votes",1226,1.98
1999,"Kalutara","Agalawatta","Total No of Votes Polled",62039,75.52
1999,"Kalutara","Agalawatta","No of Registered Electors",82145,NA
1999,"Kalutara","Postal District Votes","Abdul Rasool",4,0.03
1999,"Kalutara","Postal District Votes","Alwis Weerakkody Premawardhana",2,0.02
1999,"Kalutara","Postal District Votes","Ariyawansha Dissanayaka",11,0.09
1999,"Kalutara","Postal District Votes","M.D. Nandana Gunathilaka",791,6.8
1999,"Kalutara","Postal District Votes","Kamal Karunadasa",4,0.03
1999,"Kalutara","Postal District Votes","Chandrika Bandaranaike Kumaratunga",6169,53.03
1999,"Kalutara","Postal District Votes","Tennyson Edirisuriya",4,0.03
1999,"Kalutara","Postal District Votes","W.V.M. Ranjith",2,0.02
1999,"Kalutara","Postal District Votes","Ranil Wickramasinghe",4403,37.85
1999,"Kalutara","Postal District Votes","Rajiva Wijesinha",4,0.03
1999,"Kalutara","Postal District Votes","Vasudeva Nanayakkara",67,0.58
1999,"Kalutara","Postal District Votes","Hudson Samarasinghe",0,0
1999,"Kalutara","Postal District Votes","Harishchandra Wijayatunga",172,1.48
1999,"Kalutara","Postal District Votes","Total No of Valid Votes",11633,95.85
1999,"Kalutara","Postal District Votes","No of Rejected Votes",504,4.15
1999,"Kalutara","Postal District Votes","Total No of Votes Polled",12137,NA
1999,"Kalutara","Final District Results","Abdul Rasool",796,0.15
1999,"Kalutara","Final District Results","Alwis Weerakkody Premawardhana",229,0.04
1999,"Kalutara","Final District Results","Ariyawansha Dissanayaka",216,0.04
1999,"Kalutara","Final District Results","M.D. Nandana Gunathilaka",23770,4.47
1999,"Kalutara","Final District Results","Kamal Karunadasa",608,0.11
1999,"Kalutara","Final District Results","Chandrika Bandaranaike Kumaratunga",281217,52.88
1999,"Kalutara","Final District Results","Tennyson Edirisuriya",1133,0.21
1999,"Kalutara","Final District Results","W.V.M. Ranjith",1279,0.24
1999,"Kalutara","Final District Results","Ranil Wickramasinghe",217423,40.88
1999,"Kalutara","Final District Results","Rajiva Wijesinha",1028,0.19
1999,"Kalutara","Final District Results","Vasudeva Nanayakkara",1003,0.19
1999,"Kalutara","Final District Results","Hudson Samarasinghe",386,0.07
1999,"Kalutara","Final District Results","Harishchandra Wijayatunga",2721,0.51
1999,"Kalutara","Final District Results","Total No of Valid Votes",531809,97.83
1999,"Kalutara","Final District Results","No of Rejected Votes",11796,2.17
1999,"Kalutara","Final District Results","Total No of Votes Polled",543605,79.62
1999,"Kalutara","Final District Results","No of Registered Electors",682723,NA
1999,"Mahanuwara","Galagedara","Abdul Rasool",57,0.16
1999,"Mahanuwara","Galagedara","Alwis Weerakkody Premawardhana",15,0.04
1999,"Mahanuwara","Galagedara","Ariyawansha Dissanayaka",16,0.05
1999,"Mahanuwara","Galagedara","M.D. Nandana Gunathilaka",933,2.68
1999,"Mahanuwara","Galagedara","Kamal Karunadasa",41,0.12
1999,"Mahanuwara","Galagedara","Chandrika Bandaranaike Kumaratunga",16777,48.25
1999,"Mahanuwara","Galagedara","Tennyson Edirisuriya",70,0.2
1999,"Mahanuwara","Galagedara","W.V.M. Ranjith",115,0.33
1999,"Mahanuwara","Galagedara","Ranil Wickramasinghe",16428,47.24
1999,"Mahanuwara","Galagedara","Rajiva Wijesinha",93,0.27
1999,"Mahanuwara","Galagedara","Vasudeva Nanayakkara",46,0.13
1999,"Mahanuwara","Galagedara","Hudson Samarasinghe",49,0.14
1999,"Mahanuwara","Galagedara","Harishchandra Wijayatunga",134,0.39
1999,"Mahanuwara","Galagedara","Total No of Valid Votes",34774,98.2
1999,"Mahanuwara","Galagedara","No of Rejected Votes",637,1.8
1999,"Mahanuwara","Galagedara","Total No of Votes Polled",35411,75.96
1999,"Mahanuwara","Galagedara","No of Registered Electors",46621,NA
1999,"Mahanuwara","Harispattuwa","Abdul Rasool",359,0.41
1999,"Mahanuwara","Harispattuwa","Alwis Weerakkody Premawardhana",43,0.05
1999,"Mahanuwara","Harispattuwa","Ariyawansha Dissanayaka",40,0.05
1999,"Mahanuwara","Harispattuwa","M.D. Nandana Gunathilaka",2782,3.19
1999,"Mahanuwara","Harispattuwa","Kamal Karunadasa",91,0.1
1999,"Mahanuwara","Harispattuwa","Chandrika Bandaranaike Kumaratunga",40996,47.01
1999,"Mahanuwara","Harispattuwa","Tennyson Edirisuriya",165,0.19
1999,"Mahanuwara","Harispattuwa","W.V.M. Ranjith",244,0.28
1999,"Mahanuwara","Harispattuwa","Ranil Wickramasinghe",41640,47.75
1999,"Mahanuwara","Harispattuwa","Rajiva Wijesinha",230,0.26
1999,"Mahanuwara","Harispattuwa","Vasudeva Nanayakkara",110,0.13
1999,"Mahanuwara","Harispattuwa","Hudson Samarasinghe",114,0.13
1999,"Mahanuwara","Harispattuwa","Harishchandra Wijayatunga",384,0.44
1999,"Mahanuwara","Harispattuwa","Total No of Valid Votes",87198,96.98
1999,"Mahanuwara","Harispattuwa","No of Rejected Votes",2720,3.02
1999,"Mahanuwara","Harispattuwa","Total No of Votes Polled",89918,74.84
1999,"Mahanuwara","Harispattuwa","No of Registered Electors",120150,NA
1999,"Mahanuwara","Patha-Dumbara","Abdul Rasool",122,0.23
1999,"Mahanuwara","Patha-Dumbara","Alwis Weerakkody Premawardhana",20,0.04
1999,"Mahanuwara","Patha-Dumbara","Ariyawansha Dissanayaka",12,0.02
1999,"Mahanuwara","Patha-Dumbara","M.D. Nandana Gunathilaka",928,1.78
1999,"Mahanuwara","Patha-Dumbara","Kamal Karunadasa",56,0.11
1999,"Mahanuwara","Patha-Dumbara","Chandrika Bandaranaike Kumaratunga",32945,63.25
1999,"Mahanuwara","Patha-Dumbara","Tennyson Edirisuriya",125,0.24
1999,"Mahanuwara","Patha-Dumbara","W.V.M. Ranjith",134,0.26
1999,"Mahanuwara","Patha-Dumbara","Ranil Wickramasinghe",17372,33.35
1999,"Mahanuwara","Patha-Dumbara","Rajiva Wijesinha",119,0.23
1999,"Mahanuwara","Patha-Dumbara","Vasudeva Nanayakkara",55,0.11
1999,"Mahanuwara","Patha-Dumbara","Hudson Samarasinghe",35,0.07
1999,"Mahanuwara","Patha-Dumbara","Harishchandra Wijayatunga",168,0.32
1999,"Mahanuwara","Patha-Dumbara","Total No of Valid Votes",52091,97.5
1999,"Mahanuwara","Patha-Dumbara","No of Rejected Votes",1338,2.5
1999,"Mahanuwara","Patha-Dumbara","Total No of Votes Polled",53429,84.73
1999,"Mahanuwara","Patha-Dumbara","No of Registered Electors",63055,NA
1999,"Mahanuwara","Udu-Dumbara","Abdul Rasool",54,0.15
1999,"Mahanuwara","Udu-Dumbara","Alwis Weerakkody Premawardhana",30,0.08
1999,"Mahanuwara","Udu-Dumbara","Ariyawansha Dissanayaka",22,0.06
1999,"Mahanuwara","Udu-Dumbara","M.D. Nandana Gunathilaka",632,1.76
1999,"Mahanuwara","Udu-Dumbara","Kamal Karunadasa",60,0.17
1999,"Mahanuwara","Udu-Dumbara","Chandrika Bandaranaike Kumaratunga",18216,50.61
1999,"Mahanuwara","Udu-Dumbara","Tennyson Edirisuriya",133,0.37
1999,"Mahanuwara","Udu-Dumbara","W.V.M. Ranjith",135,0.38
1999,"Mahanuwara","Udu-Dumbara","Ranil Wickramasinghe",16335,45.38
1999,"Mahanuwara","Udu-Dumbara","Rajiva Wijesinha",186,0.52
1999,"Mahanuwara","Udu-Dumbara","Vasudeva Nanayakkara",29,0.08
1999,"Mahanuwara","Udu-Dumbara","Hudson Samarasinghe",48,0.13
1999,"Mahanuwara","Udu-Dumbara","Harishchandra Wijayatunga",113,0.31
1999,"Mahanuwara","Udu-Dumbara","Total No of Valid Votes",35993,97.5
1999,"Mahanuwara","Udu-Dumbara","No of Rejected Votes",922,2.5
1999,"Mahanuwara","Udu-Dumbara","Total No of Votes Polled",36915,78.81
1999,"Mahanuwara","Udu-Dumbara","No of Registered Electors",46840,NA
1999,"Mahanuwara","Teldeniya","Abdul Rasool",33,0.12
1999,"Mahanuwara","Teldeniya","Alwis Weerakkody Premawardhana",14,0.05
1999,"Mahanuwara","Teldeniya","Ariyawansha Dissanayaka",14,0.05
1999,"Mahanuwara","Teldeniya","M.D. Nandana Gunathilaka",669,2.41
1999,"Mahanuwara","Teldeniya","Kamal Karunadasa",50,0.18
1999,"Mahanuwara","Teldeniya","Chandrika Bandaranaike Kumaratunga",14497,52.25
1999,"Mahanuwara","Teldeniya","Tennyson Edirisuriya",109,0.39
1999,"Mahanuwara","Teldeniya","W.V.M. Ranjith",139,0.5
1999,"Mahanuwara","Teldeniya","Ranil Wickramasinghe",11955,43.09
1999,"Mahanuwara","Teldeniya","Rajiva Wijesinha",88,0.32
1999,"Mahanuwara","Teldeniya","Vasudeva Nanayakkara",34,0.12
1999,"Mahanuwara","Teldeniya","Hudson Samarasinghe",34,0.12
1999,"Mahanuwara","Teldeniya","Harishchandra Wijayatunga",107,0.39
1999,"Mahanuwara","Teldeniya","Total No of Valid Votes",27743,97.47
1999,"Mahanuwara","Teldeniya","No of Rejected Votes",720,2.53
1999,"Mahanuwara","Teldeniya","Total No of Votes Polled",28463,78.6
1999,"Mahanuwara","Teldeniya","No of Registered Electors",36214,NA
1999,"Mahanuwara","Kundasale","Abdul Rasool",78,0.16
1999,"Mahanuwara","Kundasale","Alwis Weerakkody Premawardhana",25,0.05
1999,"Mahanuwara","Kundasale","Ariyawansha Dissanayaka",16,0.03
1999,"Mahanuwara","Kundasale","M.D. Nandana Gunathilaka",1569,3.22
1999,"Mahanuwara","Kundasale","Kamal Karunadasa",45,0.09
1999,"Mahanuwara","Kundasale","Chandrika Bandaranaike Kumaratunga",23259,47.8
1999,"Mahanuwara","Kundasale","Tennyson Edirisuriya",74,0.15
1999,"Mahanuwara","Kundasale","W.V.M. Ranjith",131,0.27
1999,"Mahanuwara","Kundasale","Ranil Wickramasinghe",22974,47.22
1999,"Mahanuwara","Kundasale","Rajiva Wijesinha",113,0.23
1999,"Mahanuwara","Kundasale","Vasudeva Nanayakkara",60,0.12
1999,"Mahanuwara","Kundasale","Hudson Samarasinghe",43,0.09
1999,"Mahanuwara","Kundasale","Harishchandra Wijayatunga",267,0.55
1999,"Mahanuwara","Kundasale","Total No of Valid Votes",48654,97.17
1999,"Mahanuwara","Kundasale","No of Rejected Votes",1415,2.83
1999,"Mahanuwara","Kundasale","Total No of Votes Polled",50069,76.66
1999,"Mahanuwara","Kundasale","No of Registered Electors",65317,NA
1999,"Mahanuwara","Hewaheta","Abdul Rasool",149,0.36
1999,"Mahanuwara","Hewaheta","Alwis Weerakkody Premawardhana",16,0.04
1999,"Mahanuwara","Hewaheta","Ariyawansha Dissanayaka",19,0.05
1999,"Mahanuwara","Hewaheta","M.D. Nandana Gunathilaka",638,1.55
1999,"Mahanuwara","Hewaheta","Kamal Karunadasa",51,0.12
1999,"Mahanuwara","Hewaheta","Chandrika Bandaranaike Kumaratunga",19900,48.33
1999,"Mahanuwara","Hewaheta","Tennyson Edirisuriya",116,0.28
1999,"Mahanuwara","Hewaheta","W.V.M. Ranjith",153,0.37
1999,"Mahanuwara","Hewaheta","Ranil Wickramasinghe",19808,48.11
1999,"Mahanuwara","Hewaheta","Rajiva Wijesinha",128,0.31
1999,"Mahanuwara","Hewaheta","Vasudeva Nanayakkara",42,0.1
1999,"Mahanuwara","Hewaheta","Hudson Samarasinghe",46,0.11
1999,"Mahanuwara","Hewaheta","Harishchandra Wijayatunga",108,0.26
1999,"Mahanuwara","Hewaheta","Total No of Valid Votes",41174,97.49
1999,"Mahanuwara","Hewaheta","No of Rejected Votes",1059,2.51
1999,"Mahanuwara","Hewaheta","Total No of Votes Polled",42233,76.54
1999,"Mahanuwara","Hewaheta","No of Registered Electors",55180,NA
1999,"Mahanuwara","Senkadagala","Abdul Rasool",114,0.27
1999,"Mahanuwara","Senkadagala","Alwis Weerakkody Premawardhana",13,0.03
1999,"Mahanuwara","Senkadagala","Ariyawansha Dissanayaka",16,0.04
1999,"Mahanuwara","Senkadagala","M.D. Nandana Gunathilaka",1173,2.74
1999,"Mahanuwara","Senkadagala","Kamal Karunadasa",38,0.09
1999,"Mahanuwara","Senkadagala","Chandrika Bandaranaike Kumaratunga",19893,46.41
1999,"Mahanuwara","Senkadagala","Tennyson Edirisuriya",66,0.15
1999,"Mahanuwara","Senkadagala","W.V.M. Ranjith",83,0.19
1999,"Mahanuwara","Senkadagala","Ranil Wickramasinghe",20803,48.53
1999,"Mahanuwara","Senkadagala","Rajiva Wijesinha",73,0.17
1999,"Mahanuwara","Senkadagala","Vasudeva Nanayakkara",133,0.31
1999,"Mahanuwara","Senkadagala","Hudson Samarasinghe",29,0.07
1999,"Mahanuwara","Senkadagala","Harishchandra Wijayatunga",431,1.01
1999,"Mahanuwara","Senkadagala","Total No of Valid Votes",42865,97.25
1999,"Mahanuwara","Senkadagala","No of Rejected Votes",1213,2.75
1999,"Mahanuwara","Senkadagala","Total No of Votes Polled",44078,74.47
1999,"Mahanuwara","Senkadagala","No of Registered Electors",59187,NA
1999,"Mahanuwara","Mahanuwara","Abdul Rasool",109,0.43
1999,"Mahanuwara","Mahanuwara","Alwis Weerakkody Premawardhana",9,0.04
1999,"Mahanuwara","Mahanuwara","Ariyawansha Dissanayaka",11,0.04
1999,"Mahanuwara","Mahanuwara","M.D. Nandana Gunathilaka",639,2.53
1999,"Mahanuwara","Mahanuwara","Kamal Karunadasa",29,0.11
1999,"Mahanuwara","Mahanuwara","Chandrika Bandaranaike Kumaratunga",10101,39.94
1999,"Mahanuwara","Mahanuwara","Tennyson Edirisuriya",34,0.13
1999,"Mahanuwara","Mahanuwara","W.V.M. Ranjith",40,0.16
1999,"Mahanuwara","Mahanuwara","Ranil Wickramasinghe",13809,54.6
1999,"Mahanuwara","Mahanuwara","Rajiva Wijesinha",43,0.17
1999,"Mahanuwara","Mahanuwara","Vasudeva Nanayakkara",105,0.42
1999,"Mahanuwara","Mahanuwara","Hudson Samarasinghe",14,0.06
1999,"Mahanuwara","Mahanuwara","Harishchandra Wijayatunga",349,1.38
1999,"Mahanuwara","Mahanuwara","Total No of Valid Votes",25292,97.59
1999,"Mahanuwara","Mahanuwara","No of Rejected Votes",624,2.41
1999,"Mahanuwara","Mahanuwara","Total No of Votes Polled",25916,75.32
1999,"Mahanuwara","Mahanuwara","No of Registered Electors",34410,NA
1999,"Mahanuwara","Yatinuwara","Abdul Rasool",105,0.23
1999,"Mahanuwara","Yatinuwara","Alwis Weerakkody Premawardhana",21,0.05
1999,"Mahanuwara","Yatinuwara","Ariyawansha Dissanayaka",24,0.05
1999,"Mahanuwara","Yatinuwara","M.D. Nandana Gunathilaka",1293,2.78
1999,"Mahanuwara","Yatinuwara","Kamal Karunadasa",49,0.11
1999,"Mahanuwara","Yatinuwara","Chandrika Bandaranaike Kumaratunga",23135,49.65
1999,"Mahanuwara","Yatinuwara","Tennyson Edirisuriya",61,0.13
1999,"Mahanuwara","Yatinuwara","W.V.M. Ranjith",125,0.27
1999,"Mahanuwara","Yatinuwara","Ranil Wickramasinghe",21219,45.54
1999,"Mahanuwara","Yatinuwara","Rajiva Wijesinha",102,0.22
1999,"Mahanuwara","Yatinuwara","Vasudeva Nanayakkara",103,0.22
1999,"Mahanuwara","Yatinuwara","Hudson Samarasinghe",54,0.12
1999,"Mahanuwara","Yatinuwara","Harishchandra Wijayatunga",301,0.65
1999,"Mahanuwara","Yatinuwara","Total No of Valid Votes",46592,96.95
1999,"Mahanuwara","Yatinuwara","No of Rejected Votes",1464,3.05
1999,"Mahanuwara","Yatinuwara","Total No of Votes Polled",48056,76.59
1999,"Mahanuwara","Yatinuwara","No of Registered Electors",62747,NA
1999,"Mahanuwara","Udunuwara","Abdul Rasool",240,0.52
1999,"Mahanuwara","Udunuwara","Alwis Weerakkody Premawardhana",31,0.07
1999,"Mahanuwara","Udunuwara","Ariyawansha Dissanayaka",22,0.05
1999,"Mahanuwara","Udunuwara","M.D. Nandana Gunathilaka",1199,2.59
1999,"Mahanuwara","Udunuwara","Kamal Karunadasa",58,0.13
1999,"Mahanuwara","Udunuwara","Chandrika Bandaranaike Kumaratunga",22192,47.86
1999,"Mahanuwara","Udunuwara","Tennyson Edirisuriya",83,0.18
1999,"Mahanuwara","Udunuwara","W.V.M. Ranjith",139,0.3
1999,"Mahanuwara","Udunuwara","Ranil Wickramasinghe",21920,47.27
1999,"Mahanuwara","Udunuwara","Rajiva Wijesinha",124,0.27
1999,"Mahanuwara","Udunuwara","Vasudeva Nanayakkara",68,0.15
1999,"Mahanuwara","Udunuwara","Hudson Samarasinghe",45,0.1
1999,"Mahanuwara","Udunuwara","Harishchandra Wijayatunga",251,0.54
1999,"Mahanuwara","Udunuwara","Total No of Valid Votes",46372,97.47
1999,"Mahanuwara","Udunuwara","No of Rejected Votes",1204,2.53
1999,"Mahanuwara","Udunuwara","Total No of Votes Polled",47576,76.13
1999,"Mahanuwara","Udunuwara","No of Registered Electors",62497,NA
1999,"Mahanuwara","Gampola","Abdul Rasool",163,0.29
1999,"Mahanuwara","Gampola","Alwis Weerakkody Premawardhana",22,0.04
1999,"Mahanuwara","Gampola","Ariyawansha Dissanayaka",26,0.05
1999,"Mahanuwara","Gampola","M.D. Nandana Gunathilaka",828,1.48
1999,"Mahanuwara","Gampola","Kamal Karunadasa",90,0.16
1999,"Mahanuwara","Gampola","Chandrika Bandaranaike Kumaratunga",29986,53.65
1999,"Mahanuwara","Gampola","Tennyson Edirisuriya",159,0.28
1999,"Mahanuwara","Gampola","W.V.M. Ranjith",141,0.25
1999,"Mahanuwara","Gampola","Ranil Wickramasinghe",23928,42.81
1999,"Mahanuwara","Gampola","Rajiva Wijesinha",161,0.29
1999,"Mahanuwara","Gampola","Vasudeva Nanayakkara",94,0.17
1999,"Mahanuwara","Gampola","Hudson Samarasinghe",51,0.09
1999,"Mahanuwara","Gampola","Harishchandra Wijayatunga",244,0.44
1999,"Mahanuwara","Gampola","Total No of Valid Votes",55893,97.17
1999,"Mahanuwara","Gampola","No of Rejected Votes",1626,2.83
1999,"Mahanuwara","Gampola","Total No of Votes Polled",57519,78.65
1999,"Mahanuwara","Gampola","No of Registered Electors",73137,NA
1999,"Mahanuwara","Nawalapitiya","Abdul Rasool",110,0.21
1999,"Mahanuwara","Nawalapitiya","Alwis Weerakkody Premawardhana",31,0.06
1999,"Mahanuwara","Nawalapitiya","Ariyawansha Dissanayaka",22,0.04
1999,"Mahanuwara","Nawalapitiya","M.D. Nandana Gunathilaka",1353,2.62
1999,"Mahanuwara","Nawalapitiya","Kamal Karunadasa",86,0.17
1999,"Mahanuwara","Nawalapitiya","Chandrika Bandaranaike Kumaratunga",28277,54.78
1999,"Mahanuwara","Nawalapitiya","Tennyson Edirisuriya",165,0.32
1999,"Mahanuwara","Nawalapitiya","W.V.M. Ranjith",195,0.38
1999,"Mahanuwara","Nawalapitiya","Ranil Wickramasinghe",20885,40.46
1999,"Mahanuwara","Nawalapitiya","Rajiva Wijesinha",149,0.29
1999,"Mahanuwara","Nawalapitiya","Vasudeva Nanayakkara",88,0.17
1999,"Mahanuwara","Nawalapitiya","Hudson Samarasinghe",77,0.15
1999,"Mahanuwara","Nawalapitiya","Harishchandra Wijayatunga",184,0.36
1999,"Mahanuwara","Nawalapitiya","Total No of Valid Votes",51622,97.15
1999,"Mahanuwara","Nawalapitiya","No of Rejected Votes",1513,2.85
1999,"Mahanuwara","Nawalapitiya","Total No of Votes Polled",53135,76.9
1999,"Mahanuwara","Nawalapitiya","No of Registered Electors",69098,NA
1999,"Mahanuwara","Postal District Votes","Abdul Rasool",13,0.08
1999,"Mahanuwara","Postal District Votes","Alwis Weerakkody Premawardhana",0,0
1999,"Mahanuwara","Postal District Votes","Ariyawansha Dissanayaka",5,0.03
1999,"Mahanuwara","Postal District Votes","M.D. Nandana Gunathilaka",876,5.29
1999,"Mahanuwara","Postal District Votes","Kamal Karunadasa",5,0.03
1999,"Mahanuwara","Postal District Votes","Chandrika Bandaranaike Kumaratunga",8013,48.42
1999,"Mahanuwara","Postal District Votes","Tennyson Edirisuriya",9,0.05
1999,"Mahanuwara","Postal District Votes","W.V.M. Ranjith",1,0.01
1999,"Mahanuwara","Postal District Votes","Ranil Wickramasinghe",7284,44.02
1999,"Mahanuwara","Postal District Votes","Rajiva Wijesinha",5,0.03
1999,"Mahanuwara","Postal District Votes","Vasudeva Nanayakkara",98,0.59
1999,"Mahanuwara","Postal District Votes","Hudson Samarasinghe",0,0
