"Year","District","Electorate","ColNames","Votes","Percentage"
2005,"Mahanuwara","Nawalapitiya","Ajith Kumara Jayaweera Arachchige",40,0.07
2005,"Mahanuwara","Nawalapitiya","Siritunga Jayasuriya",296,0.5
2005,"Mahanuwara","Nawalapitiya","P. Nelson Perera",28,0.05
2005,"Mahanuwara","Nawalapitiya","Wije Dias",48,0.08
2005,"Mahanuwara","Nawalapitiya","Anura De Silva",44,0.07
2005,"Mahanuwara","Nawalapitiya","Aruna de Soyza",56,0.09
2005,"Mahanuwara","Nawalapitiya","Mahinda Rajapaksha",28544,48.01
2005,"Mahanuwara","Nawalapitiya","Ranil Wickramasinghe",29882,50.26
2005,"Mahanuwara","Nawalapitiya","Achala Ashoka Suraweera",277,0.47
2005,"Mahanuwara","Nawalapitiya","Victor Hettigoda",85,0.14
2005,"Mahanuwara","Nawalapitiya","Hewaheenipallage Shantha Dharmadwaja",16,0.03
2005,"Mahanuwara","Nawalapitiya","Total No of Valid Votes",59453,98.4
2005,"Mahanuwara","Nawalapitiya","No of Rejected Votes",965,1.6
2005,"Mahanuwara","Nawalapitiya","Total No of Votes Polled",60418,75.52
2005,"Galle","Final District Results","Wimal Geeganage",469,0.08
2005,"Galle","Final District Results","Chamil Jayaneththi",524,0.09
2005,"Galle","Final District Results","Ajith Kumara Jayaweera Arachchige",305,0.05
2005,"Galle","Final District Results","Siritunga Jayasuriya",2244,0.37
2005,"Galle","Final District Results","P. Nelson Perera",136,0.02
2005,"Galle","Final District Results","Wije Dias",221,0.04
2005,"Galle","Final District Results","Anura De Silva",388,0.06
2005,"Galle","Final District Results","Aruna de Soyza",517,0.09
2005,"Galle","Final District Results","Mahinda Rajapaksha",347233,57.87
2005,"Galle","Final District Results","Ranil Wickramasinghe",239320,39.89
2005,"Galle","Final District Results","Achala Ashoka Suraweera",2173,0.36
2005,"Galle","Final District Results","Victor Hettigoda",873,0.15
2005,"Galle","Final District Results","Hewaheenipallage Shantha Dharmadwaja",65,0.01
2005,"Galle","Final District Results","Total No of Valid Votes",594468,99.08
2005,"Galle","Final District Results","No of Rejected Votes",5540,0.92
2005,"Galle","Final District Results","Total No of Votes Polled",600008,81.94
2005,"Galle","Final District Results","No of Registered Electors",732289,NA
2005,"Matara","Final District Results","Wimal Geeganage",451,0.1
2005,"Matara","Final District Results","Chamil Jayaneththi",524,0.11
2005,"Matara","Final District Results","Ajith Kumara Jayaweera Arachchige",320,0.07
2005,"Matara","Final District Results","Siritunga Jayasuriya",1687,0.37
2005,"Matara","Final District Results","P. Nelson Perera",119,0.03
2005,"Matara","Final District Results","Wije Dias",140,0.03
2005,"Matara","Final District Results","Anura De Silva",277,0.06
2005,"Matara","Final District Results","Aruna de Soyza",451,0.1
2005,"Matara","Final District Results","Mahinda Rajapaksha",279411,61.3
2005,"Matara","Final District Results","Ranil Wickramasinghe",165837,36.38
2005,"Matara","Final District Results","Achala Ashoka Suraweera",1877,0.41
2005,"Matara","Final District Results","Victor Hettigoda",554,0.12
2005,"Matara","Final District Results","Hewaheenipallage Shantha Dharmadwaja",74,0.02
2005,"Matara","Final District Results","Total No of Valid Votes",451722,99.11
2005,"Matara","Final District Results","No of Rejected Votes",4077,0.89
2005,"Mahanuwara","Nawalapitiya","No of Registered Electors",80003,NA
2005,"Matara","Final District Results","Total No of Votes Polled",455799,80.96
2005,"Matara","Final District Results","No of Registered Electors",562987,NA
2005,"Matale","Dambulla","Wimal Geeganage",71,0.08
2005,"Matale","Dambulla","Chamil Jayaneththi",117,0.14
2005,"Matale","Dambulla","Ajith Kumara Jayaweera Arachchige",41,0.05
2005,"Matale","Dambulla","Siritunga Jayasuriya",325,0.39
2005,"Matale","Dambulla","P. Nelson Perera",23,0.03
2005,"Matale","Dambulla","Wije Dias",31,0.04
2005,"Matale","Dambulla","Anura De Silva",61,0.07
2005,"Matale","Dambulla","Aruna de Soyza",84,0.1
2005,"Matale","Dambulla","Mahinda Rajapaksha",43853,52.34
2005,"Matale","Dambulla","Ranil Wickramasinghe",38692,46.18
2005,"Matale","Dambulla","Achala Ashoka Suraweera",361,0.43
2005,"Matale","Dambulla","Victor Hettigoda",102,0.12
2005,"Matale","Dambulla","Hewaheenipallage Shantha Dharmadwaja",17,0.02
2005,"Matale","Dambulla","Total No of Valid Votes",83778,98.74
2005,"Matale","Dambulla","No of Rejected Votes",1073,1.26
2005,"Matale","Dambulla","Total No of Votes Polled",84851,76.17
2005,"Matale","Laggala","Wimal Geeganage",65,0.14
2005,"Matale","Laggala","Chamil Jayaneththi",86,0.18
2005,"Matale","Laggala","Ajith Kumara Jayaweera Arachchige",35,0.07
2005,"Matale","Laggala","Siritunga Jayasuriya",243,0.52
2005,"Matale","Laggala","P. Nelson Perera",14,0.03
2005,"Matale","Laggala","Wije Dias",28,0.06
2005,"Matale","Laggala","Anura De Silva",45,0.1
2005,"Matale","Laggala","Aruna de Soyza",51,0.11
2005,"Matale","Laggala","Mahinda Rajapaksha",23637,50.53
2005,"Matale","Laggala","Ranil Wickramasinghe",22249,47.56
2005,"Matale","Laggala","Achala Ashoka Suraweera",279,0.6
2005,"Matale","Laggala","Victor Hettigoda",37,0.08
2005,"Matale","Laggala","Hewaheenipallage Shantha Dharmadwaja",12,0.03
2005,"Matale","Laggala","Total No of Valid Votes",46781,98.57
2005,"Matale","Laggala","No of Rejected Votes",679,1.43
2005,"Matale","Laggala","Total No of Votes Polled",47460,77.82
2005,"Matale","Matale","Wimal Geeganage",34,0.07
2005,"Matale","Matale","Chamil Jayaneththi",73,0.14
2005,"Matale","Matale","Ajith Kumara Jayaweera Arachchige",25,0.05
2005,"Matale","Matale","Siritunga Jayasuriya",278,0.54
2005,"Matale","Matale","P. Nelson Perera",15,0.03
2005,"Matale","Matale","Wije Dias",17,0.03
2005,"Matale","Matale","Anura De Silva",48,0.09
2005,"Matale","Matale","Aruna de Soyza",33,0.06
2005,"Matale","Matale","Mahinda Rajapaksha",20945,40.72
2005,"Matale","Matale","Ranil Wickramasinghe",29637,57.62
2005,"Matale","Matale","Achala Ashoka Suraweera",235,0.46
2005,"Matale","Matale","Victor Hettigoda",88,0.17
2005,"Matale","Matale","Hewaheenipallage Shantha Dharmadwaja",11,0.02
2005,"Matale","Matale","Total No of Valid Votes",51439,98.22
2005,"Matale","Matale","No of Rejected Votes",932,1.78
2005,"Matale","Matale","Total No of Votes Polled",52371,73.58
2005,"Matale","Rattota","Wimal Geeganage",58,0.1
2005,"Matale","Rattota","Chamil Jayaneththi",78,0.13
2005,"Matale","Rattota","Ajith Kumara Jayaweera Arachchige",39,0.07
2005,"Matale","Rattota","Siritunga Jayasuriya",362,0.62
2005,"Matale","Rattota","P. Nelson Perera",24,0.04
2005,"Matale","Rattota","Wije Dias",19,0.03
2005,"Matale","Rattota","Anura De Silva",53,0.09
2005,"Matale","Rattota","Aruna de Soyza",55,0.09
2005,"Matale","Rattota","Mahinda Rajapaksha",25551,43.96
2005,"Matale","Rattota","Ranil Wickramasinghe",31449,54.1
2005,"Matale","Rattota","Achala Ashoka Suraweera",334,0.57
2005,"Matale","Rattota","Victor Hettigoda",96,0.17
2005,"Matale","Rattota","Hewaheenipallage Shantha Dharmadwaja",11,0.02
2005,"Matale","Rattota","Total No of Valid Votes",58129,98.38
2005,"Matale","Rattota","No of Rejected Votes",955,1.62
2005,"Matale","Rattota","Total No of Votes Polled",59084,75.45
2005,"Hambantota","Final District Results","Wimal Geeganage",290,0.09
2005,"Hambantota","Final District Results","Chamil Jayaneththi",370,0.11
2005,"Hambantota","Final District Results","Ajith Kumara Jayaweera Arachchige",196,0.06
2005,"Hambantota","Final District Results","Siritunga Jayasuriya",1066,0.33
2005,"Hambantota","Final District Results","P. Nelson Perera",100,0.03
2005,"Hambantota","Final District Results","Wije Dias",84,0.03
2005,"Hambantota","Final District Results","Anura De Silva",162,0.05
2005,"Hambantota","Final District Results","Aruna de Soyza",352,0.11
2005,"Hambantota","Final District Results","Mahinda Rajapaksha",202918,62.85
2005,"Hambantota","Final District Results","Ranil Wickramasinghe",112712,34.91
2005,"Hambantota","Final District Results","Achala Ashoka Suraweera",1217,0.38
2005,"Hambantota","Final District Results","Victor Hettigoda",430,0.13
2005,"Hambantota","Final District Results","Hewaheenipallage Shantha Dharmadwaja",28,0.01
2005,"Hambantota","Final District Results","Total No of Valid Votes",319925,99.09
2005,"Hambantota","Final District Results","No of Rejected Votes",2928,0.91
2005,"Hambantota","Final District Results","Total No of Votes Polled",322853,81.41
2005,"Hambantota","Final District Results","No of Registered Electors",396595,NA
2005,"Jaffna","Final District Results","Wimal Geeganage",15,0.18
2005,"Jaffna","Final District Results","Chamil Jayaneththi",24,0.28
2005,"Jaffna","Final District Results","Ajith Kumara Jayaweera Arachchige",31,0.36
2005,"Jaffna","Final District Results","Siritunga Jayasuriya",72,0.84
2005,"Jaffna","Final District Results","P. Nelson Perera",16,0.19
2005,"Jaffna","Final District Results","Wije Dias",29,0.34
2005,"Jaffna","Final District Results","Anura De Silva",21,0.25
2005,"Jaffna","Final District Results","Aruna de Soyza",12,0.14
2005,"Jaffna","Final District Results","Mahinda Rajapaksha",1967,23.08
2005,"Jaffna","Final District Results","Ranil Wickramasinghe",5523,64.79
2005,"Jaffna","Final District Results","Achala Ashoka Suraweera",34,0.4
2005,"Jaffna","Final District Results","Victor Hettigoda",120,1.41
2005,"Jaffna","Final District Results","Hewaheenipallage Shantha Dharmadwaja",4,0.05
2005,"Jaffna","Final District Results","Total No of Valid Votes",7868,92.3
2005,"Jaffna","Final District Results","No of Rejected Votes",656,7.7
2005,"Matale","Dambulla","No of Registered Electors",111401,NA
2005,"Matale","Laggala","No of Registered Electors",60990,NA
2005,"Matale","Matale","No of Registered Electors",71171,NA
2005,"Matale","Rattota","No of Registered Electors",78314,NA
2005,"Jaffna","Final District Results","Total No of Votes Polled",8524,1.21
2005,"Jaffna","Final District Results","No of Registered Electors",701938,NA
2005,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Wimal Geeganage",67,0.03
2005,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Chamil Jayaneththi",115,0.06
2005,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Ajith Kumara Jayaweera Arachchige",73,0.04
2005,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Siritunga Jayasuriya",1631,0.85
2005,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","P. Nelson Perera",74,0.04
2005,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Wije Dias",90,0.05
2005,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Anura De Silva",125,0.06
2005,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Aruna de Soyza",79,0.04
2005,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Mahinda Rajapaksha",33453,17.34
2005,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Ranil Wickramasinghe",156343,81.02
2005,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Achala Ashoka Suraweera",689,0.36
2005,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Victor Hettigoda",182,0.09
2005,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Hewaheenipallage Shantha Dharmadwaja",40,0.02
2005,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Total No of Valid Votes",192961,98.55
2005,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","No of Rejected Votes",2841,1.45
2005,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Total No of Votes Polled",195802,79.57
2005,"Nuwara-Eliya","Kotmale","Wimal Geeganage",29,0.06
2005,"Nuwara-Eliya","Kotmale","Chamil Jayaneththi",35,0.07
2005,"Nuwara-Eliya","Kotmale","Ajith Kumara Jayaweera Arachchige",16,0.03
2005,"Nuwara-Eliya","Kotmale","Siritunga Jayasuriya",378,0.73
2005,"Nuwara-Eliya","Kotmale","P. Nelson Perera",24,0.05
2005,"Nuwara-Eliya","Kotmale","Wije Dias",23,0.04
2005,"Nuwara-Eliya","Kotmale","Anura De Silva",27,0.05
2005,"Nuwara-Eliya","Kotmale","Aruna de Soyza",27,0.05
2005,"Nuwara-Eliya","Kotmale","Mahinda Rajapaksha",17645,34.23
2005,"Nuwara-Eliya","Kotmale","Ranil Wickramasinghe",33073,64.16
2005,"Nuwara-Eliya","Kotmale","Achala Ashoka Suraweera",204,0.4
2005,"Nuwara-Eliya","Kotmale","Victor Hettigoda",51,0.1
2005,"Nuwara-Eliya","Kotmale","Hewaheenipallage Shantha Dharmadwaja",16,0.03
2005,"Nuwara-Eliya","Kotmale","Total No of Valid Votes",51548,98.89
2005,"Nuwara-Eliya","Kotmale","No of Rejected Votes",576,1.11
2005,"Nuwara-Eliya","Kotmale","Total No of Votes Polled",52124,78.98
2005,"Nuwara-Eliya","Hanguranketha","Wimal Geeganage",58,0.12
2005,"Nuwara-Eliya","Hanguranketha","Chamil Jayaneththi",57,0.12
2005,"Nuwara-Eliya","Hanguranketha","Ajith Kumara Jayaweera Arachchige",40,0.08
2005,"Nuwara-Eliya","Hanguranketha","Siritunga Jayasuriya",277,0.57
2005,"Nuwara-Eliya","Hanguranketha","P. Nelson Perera",18,0.04
2005,"Nuwara-Eliya","Hanguranketha","Wije Dias",18,0.04
2005,"Nuwara-Eliya","Hanguranketha","Anura De Silva",33,0.07
2005,"Nuwara-Eliya","Hanguranketha","Aruna de Soyza",46,0.09
2005,"Nuwara-Eliya","Hanguranketha","Mahinda Rajapaksha",20725,42.56
2005,"Nuwara-Eliya","Hanguranketha","Ranil Wickramasinghe",27061,55.58
2005,"Nuwara-Eliya","Hanguranketha","Achala Ashoka Suraweera",285,0.59
2005,"Nuwara-Eliya","Hanguranketha","Victor Hettigoda",58,0.12
2005,"Nuwara-Eliya","Hanguranketha","Hewaheenipallage Shantha Dharmadwaja",15,0.03
2005,"Nuwara-Eliya","Hanguranketha","Total No of Valid Votes",48691,98.3
2005,"Nuwara-Eliya","Hanguranketha","No of Rejected Votes",843,1.7
2005,"Nuwara-Eliya","Hanguranketha","Total No of Votes Polled",49534,78.1
2005,"Nuwara-Eliya","Walapane","Wimal Geeganage",45,0.08
2005,"Nuwara-Eliya","Walapane","Chamil Jayaneththi",78,0.14
2005,"Nuwara-Eliya","Walapane","Ajith Kumara Jayaweera Arachchige",35,0.06
2005,"Nuwara-Eliya","Walapane","Siritunga Jayasuriya",333,0.6
2005,"Nuwara-Eliya","Walapane","P. Nelson Perera",21,0.04
2005,"Nuwara-Eliya","Walapane","Wije Dias",15,0.03
2005,"Nuwara-Eliya","Walapane","Anura De Silva",30,0.05
2005,"Nuwara-Eliya","Walapane","Aruna de Soyza",50,0.09
2005,"Nuwara-Eliya","Walapane","Mahinda Rajapaksha",23688,42.67
2005,"Nuwara-Eliya","Walapane","Ranil Wickramasinghe",30852,55.57
2005,"Nuwara-Eliya","Walapane","Achala Ashoka Suraweera",285,0.51
2005,"Nuwara-Eliya","Walapane","Victor Hettigoda",74,0.13
2005,"Nuwara-Eliya","Walapane","Hewaheenipallage Shantha Dharmadwaja",13,0.02
2005,"Nuwara-Eliya","Walapane","Total No of Valid Votes",55519,98.23
2005,"Nuwara-Eliya","Walapane","No of Rejected Votes",1003,1.77
2005,"Nuwara-Eliya","Walapane","Total No of Votes Polled",56522,78.78
2005,"Vanni","Final District Results","Wimal Geeganage",68,0.08
2005,"Vanni","Final District Results","Chamil Jayaneththi",133,0.15
2005,"Vanni","Final District Results","Ajith Kumara Jayaweera Arachchige",107,0.12
2005,"Vanni","Final District Results","Siritunga Jayasuriya",520,0.61
2005,"Vanni","Final District Results","P. Nelson Perera",27,0.03
2005,"Vanni","Final District Results","Wije Dias",69,0.08
2005,"Vanni","Final District Results","Anura De Silva",62,0.07
2005,"Vanni","Final District Results","Aruna de Soyza",71,0.08
2005,"Vanni","Final District Results","Mahinda Rajapaksha",17197,20.03
2005,"Vanni","Final District Results","Ranil Wickramasinghe",65798,76.62
2005,"Vanni","Final District Results","Achala Ashoka Suraweera",286,0.33
2005,"Vanni","Final District Results","Victor Hettigoda",115,0.13
2005,"Vanni","Final District Results","Hewaheenipallage Shantha Dharmadwaja",23,0.03
2005,"Vanni","Final District Results","Total No of Valid Votes",84476,98.37
2005,"Vanni","Final District Results","No of Rejected Votes",1398,1.63
2005,"Vanni","Final District Results","Total No of Votes Polled",85874,34.3
2005,"Vanni","Final District Results","No of Registered Electors",250386,NA
2005,"Batticaloa","Final District Results","Wimal Geeganage",43,0.03
2005,"Batticaloa","Final District Results","Chamil Jayaneththi",149,0.1
2005,"Batticaloa","Final District Results","Ajith Kumara Jayaweera Arachchige",153,0.1
2005,"Batticaloa","Final District Results","Siritunga Jayasuriya",892,0.58
2005,"Batticaloa","Final District Results","P. Nelson Perera",59,0.04
2005,"Batticaloa","Final District Results","Wije Dias",104,0.07
2005,"Batticaloa","Final District Results","Anura De Silva",142,0.09
2005,"Batticaloa","Final District Results","Aruna de Soyza",124,0.08
2005,"Batticaloa","Final District Results","Mahinda Rajapaksha",28836,18.65
2005,"Batticaloa","Final District Results","Ranil Wickramasinghe",121514,78.59
2005,"Batticaloa","Final District Results","Achala Ashoka Suraweera",578,0.37
2005,"Batticaloa","Final District Results","Victor Hettigoda",225,0.15
2005,"Batticaloa","Final District Results","Hewaheenipallage Shantha Dharmadwaja",18,0.01
2005,"Batticaloa","Final District Results","Total No of Valid Votes",152837,98.85
2005,"Batticaloa","Final District Results","No of Rejected Votes",1778,1.15
2005,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","No of Registered Electors",246062,NA
2005,"Nuwara-Eliya","Kotmale","No of Registered Electors",65998,NA
2005,"Nuwara-Eliya","Hanguranketha","No of Registered Electors",63421,NA
2005,"Nuwara-Eliya","Walapane","No of Registered Electors",71744,NA
2005,"Batticaloa","Final District Results","Total No of Votes Polled",154615,48.51
2005,"Batticaloa","Final District Results","No of Registered Electors",318728,NA
2005,"Galle","Balapitiya","Wimal Geeganage",26,0.07
2005,"Galle","Balapitiya","Chamil Jayaneththi",20,0.05
2005,"Galle","Balapitiya","Ajith Kumara Jayaweera Arachchige",19,0.05
2005,"Galle","Balapitiya","Siritunga Jayasuriya",133,0.36
2005,"Galle","Balapitiya","P. Nelson Perera",8,0.02
2005,"Galle","Balapitiya","Wije Dias",28,0.08
2005,"Galle","Balapitiya","Anura De Silva",16,0.04
2005,"Galle","Balapitiya","Aruna de Soyza",36,0.1
2005,"Galle","Balapitiya","Mahinda Rajapaksha",20743,56.59
2005,"Galle","Balapitiya","Ranil Wickramasinghe",15460,42.18
2005,"Galle","Balapitiya","Achala Ashoka Suraweera",125,0.34
2005,"Galle","Balapitiya","Victor Hettigoda",34,0.09
2005,"Galle","Balapitiya","Hewaheenipallage Shantha Dharmadwaja",4,0.01
2005,"Galle","Balapitiya","Total No of Valid Votes",36652,99.21
2005,"Galle","Balapitiya","No of Rejected Votes",291,0.79
2005,"Galle","Balapitiya","Total No of Votes Polled",36943,75.66
2005,"Galle","Ambalangoda","Wimal Geeganage",42,0.08
2005,"Galle","Ambalangoda","Chamil Jayaneththi",48,0.09
2005,"Galle","Ambalangoda","Ajith Kumara Jayaweera Arachchige",25,0.05
2005,"Galle","Ambalangoda","Siritunga Jayasuriya",151,0.3
2005,"Galle","Ambalangoda","P. Nelson Perera",4,0.01
2005,"Galle","Ambalangoda","Wije Dias",19,0.04
2005,"Galle","Ambalangoda","Anura De Silva",25,0.05
2005,"Galle","Ambalangoda","Aruna de Soyza",49,0.1
2005,"Galle","Ambalangoda","Mahinda Rajapaksha",30418,59.51
2005,"Galle","Ambalangoda","Ranil Wickramasinghe",20093,39.31
2005,"Galle","Ambalangoda","Achala Ashoka Suraweera",170,0.33
2005,"Galle","Ambalangoda","Victor Hettigoda",59,0.12
2005,"Galle","Ambalangoda","Hewaheenipallage Shantha Dharmadwaja",7,0.01
2005,"Galle","Ambalangoda","Total No of Valid Votes",51110,99.01
2005,"Galle","Ambalangoda","No of Rejected Votes",509,0.99
2005,"Galle","Ambalangoda","Total No of Votes Polled",51619,79.58
2005,"Galle","Karandeniya","Wimal Geeganage",42,0.09
2005,"Galle","Karandeniya","Chamil Jayaneththi",49,0.1
2005,"Galle","Karandeniya","Ajith Kumara Jayaweera Arachchige",29,0.06
2005,"Galle","Karandeniya","Siritunga Jayasuriya",164,0.33
2005,"Galle","Karandeniya","P. Nelson Perera",8,0.02
2005,"Galle","Karandeniya","Wije Dias",17,0.03
2005,"Galle","Karandeniya","Anura De Silva",32,0.06
2005,"Galle","Karandeniya","Aruna de Soyza",60,0.12
2005,"Galle","Karandeniya","Mahinda Rajapaksha",31157,63.26
2005,"Galle","Karandeniya","Ranil Wickramasinghe",17438,35.4
2005,"Galle","Karandeniya","Achala Ashoka Suraweera",179,0.36
2005,"Galle","Karandeniya","Victor Hettigoda",73,0.15
2005,"Galle","Karandeniya","Hewaheenipallage Shantha Dharmadwaja",5,0.01
2005,"Galle","Karandeniya","Total No of Valid Votes",49253,99.03
2005,"Galle","Karandeniya","No of Rejected Votes",481,0.97
2005,"Galle","Karandeniya","Total No of Votes Polled",49734,77.57
2005,"Galle","Bentara-Elpitiya","Wimal Geeganage",70,0.11
2005,"Galle","Bentara-Elpitiya","Chamil Jayaneththi",68,0.1
2005,"Galle","Bentara-Elpitiya","Ajith Kumara Jayaweera Arachchige",41,0.06
2005,"Galle","Bentara-Elpitiya","Siritunga Jayasuriya",296,0.45
2005,"Galle","Bentara-Elpitiya","P. Nelson Perera",17,0.03
2005,"Galle","Bentara-Elpitiya","Wije Dias",15,0.02
2005,"Galle","Bentara-Elpitiya","Anura De Silva",53,0.08
2005,"Galle","Bentara-Elpitiya","Aruna de Soyza",64,0.1
2005,"Galle","Bentara-Elpitiya","Mahinda Rajapaksha",38779,59.16
2005,"Galle","Bentara-Elpitiya","Ranil Wickramasinghe",25767,39.31
2005,"Galle","Bentara-Elpitiya","Achala Ashoka Suraweera",268,0.41
2005,"Galle","Bentara-Elpitiya","Victor Hettigoda",100,0.15
2005,"Galle","Bentara-Elpitiya","Hewaheenipallage Shantha Dharmadwaja",8,0.01
2005,"Galle","Bentara-Elpitiya","Total No of Valid Votes",65546,99.13
2005,"Galle","Bentara-Elpitiya","No of Rejected Votes",572,0.87
2005,"Galle","Bentara-Elpitiya","Total No of Votes Polled",66118,80.36
2005,"Galle","Hiniduma","Wimal Geeganage",60,0.08
2005,"Galle","Hiniduma","Chamil Jayaneththi",71,0.09
2005,"Galle","Hiniduma","Ajith Kumara Jayaweera Arachchige",39,0.05
2005,"Galle","Hiniduma","Siritunga Jayasuriya",301,0.4
2005,"Galle","Hiniduma","P. Nelson Perera",16,0.02
2005,"Galle","Hiniduma","Wije Dias",29,0.04
2005,"Galle","Hiniduma","Anura De Silva",61,0.08
2005,"Galle","Hiniduma","Aruna de Soyza",82,0.11
2005,"Galle","Hiniduma","Mahinda Rajapaksha",42304,56.46
2005,"Galle","Hiniduma","Ranil Wickramasinghe",31489,42.03
2005,"Galle","Hiniduma","Achala Ashoka Suraweera",354,0.47
2005,"Galle","Hiniduma","Victor Hettigoda",112,0.15
2005,"Galle","Hiniduma","Hewaheenipallage Shantha Dharmadwaja",11,0.01
2005,"Galle","Hiniduma","Total No of Valid Votes",74929,99.13
2005,"Galle","Hiniduma","No of Rejected Votes",654,0.87
2005,"Galle","Hiniduma","Total No of Votes Polled",75583,84.78
2005,"Galle","Baddegama","Wimal Geeganage",78,0.11
2005,"Galle","Baddegama","Chamil Jayaneththi",84,0.12
2005,"Galle","Baddegama","Ajith Kumara Jayaweera Arachchige",40,0.06
2005,"Galle","Baddegama","Siritunga Jayasuriya",354,0.51
2005,"Galle","Baddegama","P. Nelson Perera",28,0.04
2005,"Galle","Baddegama","Wije Dias",27,0.04
2005,"Galle","Baddegama","Anura De Silva",53,0.08
2005,"Galle","Baddegama","Aruna de Soyza",68,0.1
2005,"Galle","Baddegama","Mahinda Rajapaksha",40558,58.33
2005,"Galle","Baddegama","Ranil Wickramasinghe",27764,39.93
2005,"Galle","Baddegama","Achala Ashoka Suraweera",350,0.5
2005,"Galle","Baddegama","Victor Hettigoda",112,0.16
2005,"Galle","Baddegama","Hewaheenipallage Shantha Dharmadwaja",14,0.02
2005,"Galle","Baddegama","Total No of Valid Votes",69530,99
2005,"Galle","Baddegama","No of Rejected Votes",699,1
2005,"Galle","Baddegama","Total No of Votes Polled",70229,81.87
2005,"Galle","Balapitiya","No of Registered Electors",48826,NA
2005,"Galle","Ambalangoda","No of Registered Electors",64864,NA
2005,"Galle","Karandeniya","No of Registered Electors",64111,NA
2005,"Galle","Bentara-Elpitiya","No of Registered Electors",82282,NA
2005,"Galle","Hiniduma","No of Registered Electors",89156,NA
2005,"Galle","Baddegama","No of Registered Electors",85786,NA
2005,"Galle","Ratgama","Wimal Geeganage",32,0.06
2005,"Galle","Ratgama","Chamil Jayaneththi",47,0.08
2005,"Galle","Ratgama","Ajith Kumara Jayaweera Arachchige",25,0.04
2005,"Galle","Ratgama","Siritunga Jayasuriya",221,0.39
2005,"Galle","Ratgama","P. Nelson Perera",9,0.02
2005,"Galle","Ratgama","Wije Dias",31,0.06
2005,"Galle","Ratgama","Anura De Silva",27,0.05
2005,"Galle","Ratgama","Aruna de Soyza",41,0.07
2005,"Galle","Ratgama","Mahinda Rajapaksha",34259,60.89
2005,"Galle","Ratgama","Ranil Wickramasinghe",21330,37.91
2005,"Galle","Ratgama","Achala Ashoka Suraweera",176,0.31
2005,"Galle","Ratgama","Victor Hettigoda",64,0.11
2005,"Galle","Ratgama","Hewaheenipallage Shantha Dharmadwaja",3,0.01
2005,"Galle","Ratgama","Total No of Valid Votes",56265,99.12
2005,"Galle","Ratgama","No of Rejected Votes",498,0.88
2005,"Galle","Ratgama","Total No of Votes Polled",56763,76.98
2005,"Galle","Galle","Wimal Geeganage",28,0.05
2005,"Galle","Galle","Chamil Jayaneththi",24,0.05
2005,"Galle","Galle","Ajith Kumara Jayaweera Arachchige",23,0.04
2005,"Galle","Galle","Siritunga Jayasuriya",199,0.38
2005,"Galle","Galle","P. Nelson Perera",11,0.02
2005,"Galle","Galle","Wije Dias",11,0.02
2005,"Galle","Galle","Anura De Silva",30,0.06
2005,"Galle","Galle","Aruna de Soyza",23,0.04
2005,"Galle","Galle","Mahinda Rajapaksha",24972,47.4
2005,"Galle","Galle","Ranil Wickramasinghe",27166,51.57
2005,"Galle","Galle","Achala Ashoka Suraweera",104,0.2
2005,"Galle","Galle","Victor Hettigoda",85,0.16
2005,"Galle","Galle","Hewaheenipallage Shantha Dharmadwaja",2,0
2005,"Galle","Galle","Total No of Valid Votes",52678,99.02
2005,"Galle","Galle","No of Rejected Votes",520,0.98
2005,"Galle","Galle","Total No of Votes Polled",53198,74.48
2005,"Galle","Akmeemana","Wimal Geeganage",39,0.06
2005,"Galle","Akmeemana","Chamil Jayaneththi",54,0.09
2005,"Galle","Akmeemana","Ajith Kumara Jayaweera Arachchige",27,0.04
2005,"Galle","Akmeemana","Siritunga Jayasuriya",222,0.36
2005,"Galle","Akmeemana","P. Nelson Perera",17,0.03
2005,"Galle","Akmeemana","Wije Dias",20,0.03
2005,"Galle","Akmeemana","Anura De Silva",40,0.06
2005,"Galle","Akmeemana","Aruna de Soyza",43,0.07
2005,"Galle","Akmeemana","Mahinda Rajapaksha",36424,58.96
2005,"Galle","Akmeemana","Ranil Wickramasinghe",24570,39.77
2005,"Galle","Akmeemana","Achala Ashoka Suraweera",211,0.34
2005,"Galle","Akmeemana","Victor Hettigoda",107,0.17
2005,"Galle","Akmeemana","Hewaheenipallage Shantha Dharmadwaja",5,0.01
2005,"Galle","Akmeemana","Total No of Valid Votes",61779,99.1
