"Year","District","Electorate","ColNames","Votes","Percentage"
1994,"Gampaha","Kelaniya","No of Rejected Votes",920,1.6
1994,"Gampaha","Kelaniya","Total No of Votes Polled",56135,71.8
1994,"Gampaha","Kelaniya","No of Registered Electors",78191,NA
1994,"Gampaha","Postal District Votes","Mrs. Chandrika Bandaranaike Kumarathunga",16177,69.3
1994,"Gampaha","Postal District Votes","Mr. Galappaththi Arachchige Nihal",57,0.2
1994,"Gampaha","Postal District Votes","Mrs. Vajira Srimathi Dissanayake",6847,29.3
1994,"Gampaha","Postal District Votes","Mr. A.J. Ranashinge",51,0.2
1994,"Gampaha","Postal District Votes","Dr. Harischandra Wijayatunga",190,0.8
1994,"Gampaha","Postal District Votes","Mr. Hudson Samarasinghe",20,0.1
1994,"Gampaha","Postal District Votes","Total No of Valid Votes",23342,98
1994,"Gampaha","Postal District Votes","No of Rejected Votes",475,1.9
1994,"Gampaha","Postal District Votes","Total No of Votes Polled",23817,95.7
1994,"Gampaha","Postal District Votes","No of Registered Electors",24895,NA
1994,"Gampaha","Final District Results","Mrs. Chandrika Bandaranaike Kumarathunga",550654,64.7
1994,"Gampaha","Final District Results","Mr. Galappaththi Arachchige Nihal",1832,0.2
1994,"Gampaha","Final District Results","Mrs. Vajira Srimathi Dissanayake",288608,33.9
1994,"Gampaha","Final District Results","Mr. A.J. Ranashinge",2711,0.3
1994,"Gampaha","Final District Results","Dr. Harischandra Wijayatunga",3694,0.4
1994,"Gampaha","Final District Results","Mr. Hudson Samarasinghe",3019,0.4
1994,"Gampaha","Final District Results","Total No of Valid Votes",850518,98.5
1994,"Gampaha","Final District Results","No of Rejected Votes",13137,1.5
1994,"Gampaha","Final District Results","Total No of Votes Polled",863655,75.7
1994,"Gampaha","Final District Results","No of Registered Electors",1140808,NA
1994,"Mahanuwara","Galagedara","Mrs. Chandrika Bandaranaike Kumarathunga",17288,53
1994,"Mahanuwara","Galagedara","Mr. Galappaththi Arachchige Nihal",61,0.2
1994,"Mahanuwara","Galagedara","Mrs. Vajira Srimathi Dissanayake",14862,45.6
1994,"Mahanuwara","Galagedara","Mr. A.J. Ranashinge",95,0.3
1994,"Mahanuwara","Galagedara","Dr. Harischandra Wijayatunga",118,0.4
1994,"Mahanuwara","Galagedara","Mr. Hudson Samarasinghe",201,0.6
1994,"Mahanuwara","Galagedara","Total No of Valid Votes",32625,98.4
1994,"Mahanuwara","Galagedara","No of Rejected Votes",517,1.6
1994,"Mahanuwara","Galagedara","Total No of Votes Polled",33142,76.3
1994,"Mahanuwara","Galagedara","No of Registered Electors",43462,NA
1994,"Mahanuwara","Harispattuwa","Mrs. Chandrika Bandaranaike Kumarathunga",48134,58.4
1994,"Mahanuwara","Harispattuwa","Mr. Galappaththi Arachchige Nihal",219,0.3
1994,"Mahanuwara","Harispattuwa","Mrs. Vajira Srimathi Dissanayake",33007,40
1994,"Mahanuwara","Harispattuwa","Mr. A.J. Ranashinge",228,0.3
1994,"Mahanuwara","Harispattuwa","Dr. Harischandra Wijayatunga",303,0.4
1994,"Mahanuwara","Harispattuwa","Mr. Hudson Samarasinghe",582,0.7
1994,"Mahanuwara","Harispattuwa","Total No of Valid Votes",82473,97.9
1994,"Mahanuwara","Harispattuwa","No of Rejected Votes",1809,2.1
1994,"Mahanuwara","Harispattuwa","Total No of Votes Polled",84282,77.1
1994,"Mahanuwara","Harispattuwa","No of Registered Electors",109246,NA
1994,"Mahanuwara","Patha-Dumbara","Mrs. Chandrika Bandaranaike Kumarathunga",23082,52.6
1994,"Mahanuwara","Patha-Dumbara","Mr. Galappaththi Arachchige Nihal",109,0.2
1994,"Mahanuwara","Patha-Dumbara","Mrs. Vajira Srimathi Dissanayake",19995,45.6
1994,"Mahanuwara","Patha-Dumbara","Mr. A.J. Ranashinge",167,0.4
1994,"Mahanuwara","Patha-Dumbara","Dr. Harischandra Wijayatunga",175,0.4
1994,"Mahanuwara","Patha-Dumbara","Mr. Hudson Samarasinghe",349,0.8
1994,"Mahanuwara","Patha-Dumbara","Total No of Valid Votes",43877,96.4
1994,"Mahanuwara","Patha-Dumbara","No of Rejected Votes",1652,3.6
1994,"Mahanuwara","Patha-Dumbara","Total No of Votes Polled",45529,79.2
1994,"Mahanuwara","Patha-Dumbara","No of Registered Electors",57482,NA
1994,"Mahanuwara","Udu-Dumbara","Mrs. Chandrika Bandaranaike Kumarathunga",22944,64.7
1994,"Mahanuwara","Udu-Dumbara","Mr. Galappaththi Arachchige Nihal",126,0.4
1994,"Mahanuwara","Udu-Dumbara","Mrs. Vajira Srimathi Dissanayake",11906,33.6
1994,"Mahanuwara","Udu-Dumbara","Mr. A.J. Ranashinge",96,0.3
1994,"Mahanuwara","Udu-Dumbara","Dr. Harischandra Wijayatunga",86,0.2
1994,"Mahanuwara","Udu-Dumbara","Mr. Hudson Samarasinghe",277,0.8
1994,"Mahanuwara","Udu-Dumbara","Total No of Valid Votes",35435,97.5
1994,"Mahanuwara","Udu-Dumbara","No of Rejected Votes",892,2.5
1994,"Mahanuwara","Udu-Dumbara","Total No of Votes Polled",36327,85.1
1994,"Mahanuwara","Udu-Dumbara","No of Registered Electors",42700,NA
1994,"Mahanuwara","Teldeniya","Mrs. Chandrika Bandaranaike Kumarathunga",14309,56
1994,"Mahanuwara","Teldeniya","Mr. Galappaththi Arachchige Nihal",85,0.3
1994,"Mahanuwara","Teldeniya","Mrs. Vajira Srimathi Dissanayake",10742,42
1994,"Mahanuwara","Teldeniya","Mr. A.J. Ranashinge",90,0.4
1994,"Mahanuwara","Teldeniya","Dr. Harischandra Wijayatunga",92,0.4
1994,"Mahanuwara","Teldeniya","Mr. Hudson Samarasinghe",238,0.9
1994,"Mahanuwara","Teldeniya","Total No of Valid Votes",25556,97.6
1994,"Mahanuwara","Teldeniya","No of Rejected Votes",625,2.4
1994,"Mahanuwara","Teldeniya","Total No of Votes Polled",26181,79.4
1994,"Mahanuwara","Teldeniya","No of Registered Electors",32992,NA
1994,"Mahanuwara","Kundasale","Mrs. Chandrika Bandaranaike Kumarathunga",24150,56
1994,"Mahanuwara","Kundasale","Mr. Galappaththi Arachchige Nihal",102,0.2
1994,"Mahanuwara","Kundasale","Mrs. Vajira Srimathi Dissanayake",18243,42.3
1994,"Mahanuwara","Kundasale","Mr. A.J. Ranashinge",122,0.3
1994,"Mahanuwara","Kundasale","Dr. Harischandra Wijayatunga",238,0.6
1994,"Mahanuwara","Kundasale","Mr. Hudson Samarasinghe",285,0.7
1994,"Mahanuwara","Kundasale","Total No of Valid Votes",43140,97.6
1994,"Mahanuwara","Kundasale","No of Rejected Votes",1081,2.4
1994,"Mahanuwara","Kundasale","Total No of Votes Polled",44221,77.7
1994,"Mahanuwara","Kundasale","No of Registered Electors",56925,NA
1994,"Mahanuwara","Hewaheta","Mrs. Chandrika Bandaranaike Kumarathunga",19303,50.8
1994,"Mahanuwara","Hewaheta","Mr. Galappaththi Arachchige Nihal",74,0.2
1994,"Mahanuwara","Hewaheta","Mrs. Vajira Srimathi Dissanayake",18076,47.6
1994,"Mahanuwara","Hewaheta","Mr. A.J. Ranashinge",119,0.3
1994,"Mahanuwara","Hewaheta","Dr. Harischandra Wijayatunga",107,0.3
1994,"Mahanuwara","Hewaheta","Mr. Hudson Samarasinghe",318,0.8
1994,"Mahanuwara","Hewaheta","Total No of Valid Votes",37997,97.6
1994,"Mahanuwara","Hewaheta","No of Rejected Votes",921,2.4
1994,"Mahanuwara","Hewaheta","Total No of Votes Polled",38918,77.3
1994,"Mahanuwara","Hewaheta","No of Registered Electors",50376,NA
1994,"Mahanuwara","Senkadagala","Mrs. Chandrika Bandaranaike Kumarathunga",22323,55.6
1994,"Mahanuwara","Senkadagala","Mr. Galappaththi Arachchige Nihal",62,0.2
1994,"Mahanuwara","Senkadagala","Mrs. Vajira Srimathi Dissanayake",17152,42.7
1994,"Mahanuwara","Senkadagala","Mr. A.J. Ranashinge",123,0.3
1994,"Mahanuwara","Senkadagala","Dr. Harischandra Wijayatunga",335,0.8
1994,"Mahanuwara","Senkadagala","Mr. Hudson Samarasinghe",172,0.4
1994,"Mahanuwara","Senkadagala","Total No of Valid Votes",40167,97.8
1994,"Mahanuwara","Senkadagala","No of Rejected Votes",912,2.2
1994,"Mahanuwara","Senkadagala","Total No of Votes Polled",41079,73.7
1994,"Mahanuwara","Senkadagala","No of Registered Electors",55740,NA
1994,"Mahanuwara","Mahanuwara","Mrs. Chandrika Bandaranaike Kumarathunga",12339,53
1994,"Mahanuwara","Mahanuwara","Mr. Galappaththi Arachchige Nihal",41,0.2
1994,"Mahanuwara","Mahanuwara","Mrs. Vajira Srimathi Dissanayake",10477,45
1994,"Mahanuwara","Mahanuwara","Mr. A.J. Ranashinge",78,0.3
1994,"Mahanuwara","Mahanuwara","Dr. Harischandra Wijayatunga",258,1.1
1994,"Mahanuwara","Mahanuwara","Mr. Hudson Samarasinghe",98,0.4
1994,"Mahanuwara","Mahanuwara","Total No of Valid Votes",23291,97.6
1994,"Mahanuwara","Mahanuwara","No of Rejected Votes",583,2.4
1994,"Mahanuwara","Mahanuwara","Total No of Votes Polled",23874,73.8
1994,"Mahanuwara","Mahanuwara","No of Registered Electors",32335,NA
1994,"Mahanuwara","Yatinuwara","Mrs. Chandrika Bandaranaike Kumarathunga",25099,57.8
1994,"Mahanuwara","Yatinuwara","Mr. Galappaththi Arachchige Nihal",130,0.3
1994,"Mahanuwara","Yatinuwara","Mrs. Vajira Srimathi Dissanayake",17621,40.6
1994,"Mahanuwara","Yatinuwara","Mr. A.J. Ranashinge",103,0.2
1994,"Mahanuwara","Yatinuwara","Dr. Harischandra Wijayatunga",220,0.5
1994,"Mahanuwara","Yatinuwara","Mr. Hudson Samarasinghe",226,0.5
1994,"Mahanuwara","Yatinuwara","Total No of Valid Votes",43399,97.9
1994,"Mahanuwara","Yatinuwara","No of Rejected Votes",934,2.1
1994,"Mahanuwara","Yatinuwara","Total No of Votes Polled",44333,75.8
1994,"Mahanuwara","Yatinuwara","No of Registered Electors",58455,NA
1994,"Mahanuwara","Udunuwara","Mrs. Chandrika Bandaranaike Kumarathunga",24199,57.1
1994,"Mahanuwara","Udunuwara","Mr. Galappaththi Arachchige Nihal",101,0.2
1994,"Mahanuwara","Udunuwara","Mrs. Vajira Srimathi Dissanayake",17442,41.1
1994,"Mahanuwara","Udunuwara","Mr. A.J. Ranashinge",155,0.4
1994,"Mahanuwara","Udunuwara","Dr. Harischandra Wijayatunga",215,0.5
1994,"Mahanuwara","Udunuwara","Mr. Hudson Samarasinghe",287,0.7
1994,"Mahanuwara","Udunuwara","Total No of Valid Votes",42399,97.8
1994,"Mahanuwara","Udunuwara","No of Rejected Votes",945,2.2
1994,"Mahanuwara","Udunuwara","Total No of Votes Polled",43344,76.5
1994,"Mahanuwara","Udunuwara","No of Registered Electors",56671,NA
1994,"Mahanuwara","Gampola","Mrs. Chandrika Bandaranaike Kumarathunga",29558,59
1994,"Mahanuwara","Gampola","Mr. Galappaththi Arachchige Nihal",105,0.2
1994,"Mahanuwara","Gampola","Mrs. Vajira Srimathi Dissanayake",19692,39.3
1994,"Mahanuwara","Gampola","Mr. A.J. Ranashinge",169,0.3
1994,"Mahanuwara","Gampola","Dr. Harischandra Wijayatunga",193,0.4
1994,"Mahanuwara","Gampola","Mr. Hudson Samarasinghe",350,0.7
1994,"Mahanuwara","Gampola","Total No of Valid Votes",50067,97
1994,"Mahanuwara","Gampola","No of Rejected Votes",1524,3
1994,"Mahanuwara","Gampola","Total No of Votes Polled",51591,77.2
1994,"Mahanuwara","Gampola","No of Registered Electors",66812,NA
1994,"Mahanuwara","Nawalapitiya","Mrs. Chandrika Bandaranaike Kumarathunga",26785,57
1994,"Mahanuwara","Nawalapitiya","Mr. Galappaththi Arachchige Nihal",110,0.2
1994,"Mahanuwara","Nawalapitiya","Mrs. Vajira Srimathi Dissanayake",19423,41.3
1994,"Mahanuwara","Nawalapitiya","Mr. A.J. Ranashinge",169,0.4
1994,"Mahanuwara","Nawalapitiya","Dr. Harischandra Wijayatunga",176,0.4
1994,"Mahanuwara","Nawalapitiya","Mr. Hudson Samarasinghe",344,0.7
1994,"Mahanuwara","Nawalapitiya","Total No of Valid Votes",47007,96.9
1994,"Mahanuwara","Nawalapitiya","No of Rejected Votes",1509,3.1
1994,"Mahanuwara","Nawalapitiya","Total No of Votes Polled",48516,77
1994,"Mahanuwara","Nawalapitiya","No of Registered Electors",62996,NA
1994,"Mahanuwara","Postal District Votes","Mrs. Chandrika Bandaranaike Kumarathunga",10597,59.9
1994,"Mahanuwara","Postal District Votes","Mr. Galappaththi Arachchige Nihal",45,0.3
1994,"Mahanuwara","Postal District Votes","Mrs. Vajira Srimathi Dissanayake",6881,38.9
1994,"Mahanuwara","Postal District Votes","Mr. A.J. Ranashinge",38,0.2
1994,"Mahanuwara","Postal District Votes","Dr. Harischandra Wijayatunga",102,0.6
1994,"Mahanuwara","Postal District Votes","Mr. Hudson Samarasinghe",21,0.1
1994,"Mahanuwara","Postal District Votes","Total No of Valid Votes",17684,98.5
1994,"Mahanuwara","Postal District Votes","No of Rejected Votes",275,1.5
1994,"Mahanuwara","Postal District Votes","Total No of Votes Polled",17959,95.6
1994,"Mahanuwara","Postal District Votes","No of Registered Electors",18789,NA
1994,"Mahanuwara","Final District Results","Mrs. Chandrika Bandaranaike Kumarathunga",320110,56.6
1994,"Mahanuwara","Final District Results","Mr. Galappaththi Arachchige Nihal",1370,0.2
1994,"Mahanuwara","Final District Results","Mrs. Vajira Srimathi Dissanayake",235519,41.7
1994,"Mahanuwara","Final District Results","Mr. A.J. Ranashinge",1752,0.3
1994,"Mahanuwara","Final District Results","Dr. Harischandra Wijayatunga",2618,0.5
1994,"Mahanuwara","Final District Results","Mr. Hudson Samarasinghe",3748,0.7
1994,"Mahanuwara","Final District Results","Total No of Valid Votes",565117,97.6
1994,"Mahanuwara","Final District Results","No of Rejected Votes",14179,2.4
1994,"Mahanuwara","Final District Results","Total No of Votes Polled",579296,79.8
1994,"Mahanuwara","Final District Results","No of Registered Electors",726192,NA
1994,"Jaffna","Kayts","Mrs. Chandrika Bandaranaike Kumarathunga",14761,97.2
1994,"Jaffna","Kayts","Mr. Galappaththi Arachchige Nihal",17,0.1
1994,"Jaffna","Kayts","Mrs. Vajira Srimathi Dissanayake",83,0.5
1994,"Jaffna","Kayts","Mr. A.J. Ranashinge",14,0.1
1994,"Jaffna","Kayts","Dr. Harischandra Wijayatunga",27,0.2
1994,"Jaffna","Kayts","Mr. Hudson Samarasinghe",291,1.9
1994,"Jaffna","Kayts","Total No of Valid Votes",15193,99.2
1994,"Jaffna","Kayts","No of Rejected Votes",120,0.8
1994,"Jaffna","Kayts","Total No of Votes Polled",15313,30.9
1994,"Jaffna","Kayts","No of Registered Electors",49504,NA
1994,"Jaffna","Vaddukkoddai","Mrs. Chandrika Bandaranaike Kumarathunga",539,92.3
1994,"Jaffna","Vaddukkoddai","Mr. Galappaththi Arachchige Nihal",2,0.3
1994,"Jaffna","Vaddukkoddai","Mrs. Vajira Srimathi Dissanayake",6,1
1994,"Jaffna","Vaddukkoddai","Mr. A.J. Ranashinge",0,0
1994,"Jaffna","Vaddukkoddai","Dr. Harischandra Wijayatunga",6,1
1994,"Jaffna","Vaddukkoddai","Mr. Hudson Samarasinghe",31,5.3
1994,"Jaffna","Vaddukkoddai","Total No of Valid Votes",584,99.3
1994,"Jaffna","Vaddukkoddai","No of Rejected Votes",4,0.7
1994,"Jaffna","Vaddukkoddai","Total No of Votes Polled",588,1
1994,"Jaffna","Vaddukkoddai","No of Registered Electors",58949,NA
1994,"Jaffna","Kankesanthurai","Mrs. Chandrika Bandaranaike Kumarathunga",116,91.3
1994,"Jaffna","Kankesanthurai","Mr. Galappaththi Arachchige Nihal",0,0
1994,"Jaffna","Kankesanthurai","Mrs. Vajira Srimathi Dissanayake",6,4.7
1994,"Jaffna","Kankesanthurai","Mr. A.J. Ranashinge",1,0.8
1994,"Jaffna","Kankesanthurai","Dr. Harischandra Wijayatunga",1,0.8
1994,"Jaffna","Kankesanthurai","Mr. Hudson Samarasinghe",3,2.4
1994,"Jaffna","Kankesanthurai","Total No of Valid Votes",127,100
1994,"Jaffna","Kankesanthurai","No of Rejected Votes",0,0
1994,"Jaffna","Kankesanthurai","Total No of Votes Polled",127,0.2
1994,"Jaffna","Kankesanthurai","No of Registered Electors",60417,NA
1994,"Jaffna","Manipay","Mrs. Chandrika Bandaranaike Kumarathunga",18,100
1994,"Jaffna","Manipay","Mr. Galappaththi Arachchige Nihal",0,0
1994,"Jaffna","Manipay","Mrs. Vajira Srimathi Dissanayake",0,0
1994,"Jaffna","Manipay","Mr. A.J. Ranashinge",0,0
1994,"Jaffna","Manipay","Dr. Harischandra Wijayatunga",0,0
1994,"Jaffna","Manipay","Mr. Hudson Samarasinghe",0,0
1994,"Jaffna","Manipay","Total No of Valid Votes",18,100
1994,"Jaffna","Manipay","No of Rejected Votes",0,0
1994,"Jaffna","Manipay","Total No of Votes Polled",18,0
1994,"Jaffna","Manipay","No of Registered Electors",58382,NA
1994,"Jaffna","Kopay","Mrs. Chandrika Bandaranaike Kumarathunga",11,91.7
1994,"Jaffna","Kopay","Mr. Galappaththi Arachchige Nihal",0,0
1994,"Jaffna","Kopay","Mrs. Vajira Srimathi Dissanayake",1,8.3
1994,"Jaffna","Kopay","Mr. A.J. Ranashinge",0,0
1994,"Jaffna","Kopay","Dr. Harischandra Wijayatunga",0,0
1994,"Jaffna","Kopay","Mr. Hudson Samarasinghe",0,0
1994,"Jaffna","Kopay","Total No of Valid Votes",12,100
1994,"Jaffna","Kopay","No of Rejected Votes",0,0
1994,"Jaffna","Kopay","Total No of Votes Polled",12,0
1994,"Jaffna","Kopay","No of Registered Electors",56496,NA
1994,"Jaffna","Udupiddy","Mrs. Chandrika Bandaranaike Kumarathunga",24,92.3
1994,"Jaffna","Udupiddy","Mr. Galappaththi Arachchige Nihal",0,0
1994,"Jaffna","Udupiddy","Mrs. Vajira Srimathi Dissanayake",2,7.7
1994,"Jaffna","Udupiddy","Mr. A.J. Ranashinge",0,0
1994,"Jaffna","Udupiddy","Dr. Harischandra Wijayatunga",0,0
1994,"Jaffna","Udupiddy","Mr. Hudson Samarasinghe",0,0
1994,"Jaffna","Udupiddy","Total No of Valid Votes",26,100
1994,"Jaffna","Udupiddy","No of Rejected Votes",0,0
1994,"Jaffna","Udupiddy","Total No of Votes Polled",26,0
1994,"Jaffna","Udupiddy","No of Registered Electors",52153,NA
1994,"Jaffna","Point-Pedro","Mrs. Chandrika Bandaranaike Kumarathunga",8,100
1994,"Jaffna","Point-Pedro","Mr. Galappaththi Arachchige Nihal",0,0
1994,"Jaffna","Point-Pedro","Mrs. Vajira Srimathi Dissanayake",0,0
1994,"Jaffna","Point-Pedro","Mr. A.J. Ranashinge",0,0
1994,"Jaffna","Point-Pedro","Dr. Harischandra Wijayatunga",0,0
1994,"Jaffna","Point-Pedro","Mr. Hudson Samarasinghe",0,0
1994,"Jaffna","Point-Pedro","Total No of Valid Votes",8,100
1994,"Jaffna","Point-Pedro","No of Rejected Votes",0,0
1994,"Jaffna","Point-Pedro","Total No of Votes Polled",8,0
1994,"Jaffna","Point-Pedro","No of Registered Electors",40336,NA
1994,"Jaffna","Chavakachcheri","Mrs. Chandrika Bandaranaike Kumarathunga",63,90
1994,"Jaffna","Chavakachcheri","Mr. Galappaththi Arachchige Nihal",0,0
1994,"Jaffna","Chavakachcheri","Mrs. Vajira Srimathi Dissanayake",6,8.6
1994,"Jaffna","Chavakachcheri","Mr. A.J. Ranashinge",0,0
1994,"Jaffna","Chavakachcheri","Dr. Harischandra Wijayatunga",0,0
1994,"Jaffna","Chavakachcheri","Mr. Hudson Samarasinghe",1,1.4
1994,"Jaffna","Chavakachcheri","Total No of Valid Votes",70,95.9
1994,"Jaffna","Chavakachcheri","No of Rejected Votes",3,4.1
1994,"Jaffna","Chavakachcheri","Total No of Votes Polled",73,0.1
1994,"Jaffna","Chavakachcheri","No of Registered Electors",51717,NA
1994,"Jaffna","Nallur","Mrs. Chandrika Bandaranaike Kumarathunga",21,91.3
1994,"Jaffna","Nallur","Mr. Galappaththi Arachchige Nihal",0,0
1994,"Jaffna","Nallur","Mrs. Vajira Srimathi Dissanayake",2,8.7
1994,"Jaffna","Nallur","Mr. A.J. Ranashinge",0,0
1994,"Jaffna","Nallur","Dr. Harischandra Wijayatunga",0,0
1994,"Jaffna","Nallur","Mr. Hudson Samarasinghe",0,0
1994,"Jaffna","Nallur","Total No of Valid Votes",23,100
1994,"Jaffna","Nallur","No of Rejected Votes",0,0
1994,"Jaffna","Nallur","Total No of Votes Polled",23,0
1994,"Jaffna","Nallur","No of Registered Electors",62372,NA
1994,"Jaffna","Jaffna","Mrs. Chandrika Bandaranaike Kumarathunga",1143,89.9
1994,"Jaffna","Jaffna","Mr. Galappaththi Arachchige Nihal",4,0.3
1994,"Jaffna","Jaffna","Mrs. Vajira Srimathi Dissanayake",108,8.5
1994,"Jaffna","Jaffna","Mr. A.J. Ranashinge",1,0.1
1994,"Jaffna","Jaffna","Dr. Harischandra Wijayatunga",1,0.1
1994,"Jaffna","Jaffna","Mr. Hudson Samarasinghe",15,1.2
1994,"Jaffna","Jaffna","Total No of Valid Votes",1272,99.5
1994,"Jaffna","Jaffna","No of Rejected Votes",7,0.5
1994,"Jaffna","Jaffna","Total No of Votes Polled",1279,2.6
1994,"Jaffna","Jaffna","No of Registered Electors",50045,NA
1994,"Jaffna","Kilinochchi","Mrs. Chandrika Bandaranaike Kumarathunga",174,93.5
1994,"Jaffna","Kilinochchi","Mr. Galappaththi Arachchige Nihal",2,1.1
1994,"Jaffna","Kilinochchi","Mrs. Vajira Srimathi Dissanayake",9,4.8
1994,"Jaffna","Kilinochchi","Mr. A.J. Ranashinge",0,0
1994,"Jaffna","Kilinochchi","Dr. Harischandra Wijayatunga",1,0.5
1994,"Jaffna","Kilinochchi","Mr. Hudson Samarasinghe",0,0
1994,"Jaffna","Kilinochchi","Total No of Valid Votes",186,96.4
1994,"Jaffna","Kilinochchi","No of Rejected Votes",7,3.6
1994,"Jaffna","Kilinochchi","Total No of Votes Polled",193,0.3
1994,"Jaffna","Kilinochchi","No of Registered Electors",55995,NA
1994,"Jaffna","Postal District Votes","Mrs. Chandrika Bandaranaike Kumarathunga",56,100
1994,"Jaffna","Postal District Votes","Mr. Galappaththi Arachchige Nihal",0,0
1994,"Jaffna","Postal District Votes","Mrs. Vajira Srimathi Dissanayake",0,0
1994,"Jaffna","Postal District Votes","Mr. A.J. Ranashinge",0,0
1994,"Jaffna","Postal District Votes","Dr. Harischandra Wijayatunga",0,0
1994,"Jaffna","Postal District Votes","Mr. Hudson Samarasinghe",0,0
1994,"Jaffna","Postal District Votes","Total No of Valid Votes",56,100
1994,"Jaffna","Postal District Votes","No of Rejected Votes",0,0
1994,"Jaffna","Postal District Votes","Total No of Votes Polled",56,90.3
1994,"Jaffna","Postal District Votes","No of Registered Electors",62,NA
1994,"Jaffna","Final District Results","Mrs. Chandrika Bandaranaike Kumarathunga",16934,96.4
1994,"Jaffna","Final District Results","Mr. Galappaththi Arachchige Nihal",25,0.1
1994,"Jaffna","Final District Results","Mrs. Vajira Srimathi Dissanayake",223,1.3
1994,"Jaffna","Final District Results","Mr. A.J. Ranashinge",16,0.1
1994,"Jaffna","Final District Results","Dr. Harischandra Wijayatunga",36,0.2
1994,"Jaffna","Final District Results","Mr. Hudson Samarasinghe",341,1.9
1994,"Jaffna","Final District Results","Total No of Valid Votes",17575,99.2
1994,"Jaffna","Final District Results","No of Rejected Votes",141,0.8
1994,"Jaffna","Final District Results","Total No of Votes Polled",17716,3
1994,"Jaffna","Final District Results","No of Registered Electors",596366,NA
1994,"Kalutara","Panadura","Mrs. Chandrika Bandaranaike Kumarathunga",42951,67.3
1994,"Kalutara","Panadura","Mr. Galappaththi Arachchige Nihal",161,0.3
1994,"Kalutara","Panadura","Mrs. Vajira Srimathi Dissanayake",20032,31.4
1994,"Kalutara","Panadura","Mr. A.J. Ranashinge",198,0.3
1994,"Kalutara","Panadura","Dr. Harischandra Wijayatunga",340,0.5
1994,"Kalutara","Panadura","Mr. Hudson Samarasinghe",166,0.3
1994,"Kalutara","Panadura","Total No of Valid Votes",63848,98.6
1994,"Kalutara","Panadura","No of Rejected Votes",922,1.4
1994,"Kalutara","Panadura","Total No of Votes Polled",64770,72.3
1994,"Kalutara","Panadura","No of Registered Electors",89554,NA
1994,"Kalutara","Bandaragama","Mrs. Chandrika Bandaranaike Kumarathunga",40503,62.2
1994,"Kalutara","Bandaragama","Mr. Galappaththi Arachchige Nihal",177,0.3
1994,"Kalutara","Bandaragama","Mrs. Vajira Srimathi Dissanayake",23655,36.3
1994,"Kalutara","Bandaragama","Mr. A.J. Ranashinge",187,0.3
1994,"Kalutara","Bandaragama","Dr. Harischandra Wijayatunga",263,0.4
1994,"Kalutara","Bandaragama","Mr. Hudson Samarasinghe",315,0.5
1994,"Kalutara","Bandaragama","Total No of Valid Votes",65100,98.6
1994,"Kalutara","Bandaragama","No of Rejected Votes",929,1.4
1994,"Kalutara","Bandaragama","Total No of Votes Polled",66029,76.2
1994,"Kalutara","Bandaragama","No of Registered Electors",86676,NA
1994,"Kalutara","Horana","Mrs. Chandrika Bandaranaike Kumarathunga",36064,61.2
1994,"Kalutara","Horana","Mr. Galappaththi Arachchige Nihal",147,0.2
1994,"Kalutara","Horana","Mrs. Vajira Srimathi Dissanayake",21886,37.1
1994,"Kalutara","Horana","Mr. A.J. Ranashinge",212,0.4
1994,"Kalutara","Horana","Dr. Harischandra Wijayatunga",262,0.4
1994,"Kalutara","Horana","Mr. Hudson Samarasinghe",351,0.6
1994,"Kalutara","Horana","Total No of Valid Votes",58922,98.4
1994,"Kalutara","Horana","No of Rejected Votes",932,1.6
1994,"Kalutara","Horana","Total No of Votes Polled",59854,76.9
1994,"Kalutara","Horana","No of Registered Electors",77877,NA
1994,"Kalutara","Bulathsinhala","Mrs. Chandrika Bandaranaike Kumarathunga",27072,56.5
1994,"Kalutara","Bulathsinhala","Mr. Galappaththi Arachchige Nihal",145,0.3
1994,"Kalutara","Bulathsinhala","Mrs. Vajira Srimathi Dissanayake",20094,42
1994,"Kalutara","Bulathsinhala","Mr. A.J. Ranashinge",131,0.3
1994,"Kalutara","Bulathsinhala","Dr. Harischandra Wijayatunga",172,0.4
1994,"Kalutara","Bulathsinhala","Mr. Hudson Samarasinghe",281,0.6
1994,"Kalutara","Bulathsinhala","Total No of Valid Votes",47895,98.4
1994,"Kalutara","Bulathsinhala","No of Rejected Votes",772,1.6
1994,"Kalutara","Bulathsinhala","Total No of Votes Polled",48667,77.1
1994,"Kalutara","Bulathsinhala","No of Registered Electors",63131,NA
1994,"Kalutara","Matugama","Mrs. Chandrika Bandaranaike Kumarathunga",33726,61
1994,"Kalutara","Matugama","Mr. Galappaththi Arachchige Nihal",201,0.4
1994,"Kalutara","Matugama","Mrs. Vajira Srimathi Dissanayake",20667,37.4
1994,"Kalutara","Matugama","Mr. A.J. Ranashinge",168,0.3
1994,"Kalutara","Matugama","Dr. Harischandra Wijayatunga",202,0.4
1994,"Kalutara","Matugama","Mr. Hudson Samarasinghe",286,0.5
1994,"Kalutara","Matugama","Total No of Valid Votes",55250,98.1
1994,"Kalutara","Matugama","No of Rejected Votes",1045,1.9
1994,"Kalutara","Matugama","Total No of Votes Polled",56295,70.3
1994,"Kalutara","Matugama","No of Registered Electors",80135,NA
1994,"Kalutara","Kalutara","Mrs. Chandrika Bandaranaike Kumarathunga",37490,62
1994,"Kalutara","Kalutara","Mr. Galappaththi Arachchige Nihal",161,0.3
