"","Year","District","Electorate","ColNames","Votes","Percentage"
"351",1982,"Kalutara","Bulathsinhala","Mr. Rohana Wijeweera",998,2.31
"352",1982,"Kalutara","Bulathsinhala","Mr.G.G. Ponnambalam",64,0.15
"353",1982,"Kalutara","Bulathsinhala","Dr. Colvin R. De Silva",521,1.21
"354",1982,"Kalutara","Bulathsinhala","Mr. Vasudeva Nanayakkara",57,0.13
"355",1982,"Kalutara","Bulathsinhala","Total No of Valid Votes",43194,98.67
"356",1982,"Kalutara","Bulathsinhala","No of Rejected Votes",582,1.33
"357",1982,"Kalutara","Bulathsinhala","Total No of Votes Polled",43776,85.34
"358",1982,"Kalutara","Bulathsinhala","No of Registered Electors",51297,NA
"359",1982,"Kalutara","Matugama","Mr.J.R. Jayawardene",24494,48.46
"360",1982,"Kalutara","Matugama","Mr.H.S.R.B.K. Kobbekaduwa",23154,45.81
"361",1982,"Kalutara","Matugama","Mr. Rohana Wijeweera",2164,4.28
"362",1982,"Kalutara","Matugama","Mr.G.G. Ponnambalam",107,0.21
"363",1982,"Kalutara","Matugama","Dr. Colvin R. De Silva",537,1.06
"364",1982,"Kalutara","Matugama","Mr. Vasudeva Nanayakkara",89,0.18
"365",1982,"Kalutara","Matugama","Total No of Valid Votes",50545,98.56
"366",1982,"Kalutara","Matugama","No of Rejected Votes",741,1.44
"367",1982,"Kalutara","Matugama","Total No of Votes Polled",51286,82.97
"368",1982,"Kalutara","Matugama","No of Registered Electors",61809,NA
"369",1982,"Kalutara","Kalutara","Mr.J.R. Jayawardene",26167,49.07
"370",1982,"Kalutara","Kalutara","Mr.H.S.R.B.K. Kobbekaduwa",22992,43.12
"371",1982,"Kalutara","Kalutara","Mr. Rohana Wijeweera",2306,4.32
"372",1982,"Kalutara","Kalutara","Mr.G.G. Ponnambalam",39,0.07
"373",1982,"Kalutara","Kalutara","Dr. Colvin R. De Silva",1707,3.2
"374",1982,"Kalutara","Kalutara","Mr. Vasudeva Nanayakkara",112,0.21
"375",1982,"Kalutara","Kalutara","Total No of Valid Votes",53323,98.87
"376",1982,"Kalutara","Kalutara","No of Rejected Votes",612,1.13
"377",1982,"Kalutara","Kalutara","Total No of Votes Polled",53935,83.05
"378",1982,"Kalutara","Kalutara","No of Registered Electors",64944,NA
"379",1982,"Kalutara","Beruwala","Mr.J.R. Jayawardene",27951,52.94
"380",1982,"Kalutara","Beruwala","Mr.H.S.R.B.K. Kobbekaduwa",22349,42.33
"381",1982,"Kalutara","Beruwala","Mr. Rohana Wijeweera",1812,3.43
"382",1982,"Kalutara","Beruwala","Mr.G.G. Ponnambalam",39,0.07
"383",1982,"Kalutara","Beruwala","Dr. Colvin R. De Silva",608,1.15
"384",1982,"Kalutara","Beruwala","Mr. Vasudeva Nanayakkara",42,0.08
"385",1982,"Kalutara","Beruwala","Total No of Valid Votes",52801,98.98
"386",1982,"Kalutara","Beruwala","No of Rejected Votes",544,1.02
"387",1982,"Kalutara","Beruwala","Total No of Votes Polled",53345,82.89
"388",1982,"Kalutara","Beruwala","No of Registered Electors",64357,NA
"389",1982,"Kalutara","Agalawatta","Mr.J.R. Jayawardene",25681,50.35
"390",1982,"Kalutara","Agalawatta","Mr.H.S.R.B.K. Kobbekaduwa",21041,41.25
"391",1982,"Kalutara","Agalawatta","Mr. Rohana Wijeweera",2043,4.01
"392",1982,"Kalutara","Agalawatta","Mr.G.G. Ponnambalam",80,0.16
"393",1982,"Kalutara","Agalawatta","Dr. Colvin R. De Silva",2079,4.08
"394",1982,"Kalutara","Agalawatta","Mr. Vasudeva Nanayakkara",79,0.15
"395",1982,"Kalutara","Agalawatta","Total No of Valid Votes",51003,98.18
"396",1982,"Kalutara","Agalawatta","No of Rejected Votes",944,1.82
"397",1982,"Kalutara","Agalawatta","Total No of Votes Polled",51947,82.6
"398",1982,"Kalutara","Agalawatta","No of Registered Electors",62890,NA
"399",1982,"Kalutara","Postal District Votes","Mr.J.R. Jayawardene",5478,58.12
"400",1982,"Kalutara","Postal District Votes","Mr.H.S.R.B.K. Kobbekaduwa",3391,35.97
"401",1982,"Kalutara","Postal District Votes","Mr. Rohana Wijeweera",221,2.34
"402",1982,"Kalutara","Postal District Votes","Mr.G.G. Ponnambalam",4,0.04
"403",1982,"Kalutara","Postal District Votes","Dr. Colvin R. De Silva",296,3.14
"404",1982,"Kalutara","Postal District Votes","Mr. Vasudeva Nanayakkara",36,0.38
"405",1982,"Kalutara","Postal District Votes","Total No of Valid Votes",9426,98.92
"406",1982,"Kalutara","Postal District Votes","No of Rejected Votes",103,1.08
"407",1982,"Kalutara","Postal District Votes","Total No of Votes Polled",9529,NA
"408",1982,"Kalutara","Final District Results","Mr.J.R. Jayawardene",211592,50.15
"409",1982,"Kalutara","Final District Results","Mr.H.S.R.B.K. Kobbekaduwa",185874,44.06
"410",1982,"Kalutara","Final District Results","Mr. Rohana Wijeweera",14499,3.44
"411",1982,"Kalutara","Final District Results","Mr.G.G. Ponnambalam",443,0.11
"412",1982,"Kalutara","Final District Results","Dr. Colvin R. De Silva",8613,2.04
"413",1982,"Kalutara","Final District Results","Mr. Vasudeva Nanayakkara",871,0.21
"414",1982,"Kalutara","Final District Results","Total No of Valid Votes",421892,98.76
"415",1982,"Kalutara","Final District Results","No of Rejected Votes",5290,1.24
"416",1982,"Kalutara","Final District Results","Total No of Votes Polled",427182,85.57
"417",1982,"Kalutara","Final District Results","No of Registered Electors",499215,NA
"418",1982,"Mahanuwara","Galagedara","Mr.J.R. Jayawardene",17778,57.56
"419",1982,"Mahanuwara","Galagedara","Mr.H.S.R.B.K. Kobbekaduwa",11874,38.44
"420",1982,"Mahanuwara","Galagedara","Mr. Rohana Wijeweera",1092,3.54
"421",1982,"Mahanuwara","Galagedara","Mr.G.G. Ponnambalam",18,0.06
"422",1982,"Mahanuwara","Galagedara","Dr. Colvin R. De Silva",98,0.32
"423",1982,"Mahanuwara","Galagedara","Mr. Vasudeva Nanayakkara",28,0.09
"424",1982,"Mahanuwara","Galagedara","Total No of Valid Votes",30888,99.31
"425",1982,"Mahanuwara","Galagedara","No of Rejected Votes",214,0.69
"426",1982,"Mahanuwara","Galagedara","Total No of Votes Polled",31102,86.54
"427",1982,"Mahanuwara","Galagedara","No of Registered Electors",35940,NA
"428",1982,"Mahanuwara","Harispattuwa","Mr.J.R. Jayawardene",43186,61.5
"429",1982,"Mahanuwara","Harispattuwa","Mr.H.S.R.B.K. Kobbekaduwa",23301,33.18
"430",1982,"Mahanuwara","Harispattuwa","Mr. Rohana Wijeweera",3374,4.8
"431",1982,"Mahanuwara","Harispattuwa","Mr.G.G. Ponnambalam",42,0.06
"432",1982,"Mahanuwara","Harispattuwa","Dr. Colvin R. De Silva",230,0.33
"433",1982,"Mahanuwara","Harispattuwa","Mr. Vasudeva Nanayakkara",91,0.13
"434",1982,"Mahanuwara","Harispattuwa","Total No of Valid Votes",70224,99.15
"435",1982,"Mahanuwara","Harispattuwa","No of Rejected Votes",605,0.85
"436",1982,"Mahanuwara","Harispattuwa","Total No of Votes Polled",70829,85.76
"437",1982,"Mahanuwara","Harispattuwa","No of Registered Electors",82590,NA
"438",1982,"Mahanuwara","Patha-Dumbara","Mr.J.R. Jayawardene",22158,63.56
"439",1982,"Mahanuwara","Patha-Dumbara","Mr.H.S.R.B.K. Kobbekaduwa",11783,33.8
"440",1982,"Mahanuwara","Patha-Dumbara","Mr. Rohana Wijeweera",669,1.92
"441",1982,"Mahanuwara","Patha-Dumbara","Mr.G.G. Ponnambalam",37,0.11
"442",1982,"Mahanuwara","Patha-Dumbara","Dr. Colvin R. De Silva",161,0.46
"443",1982,"Mahanuwara","Patha-Dumbara","Mr. Vasudeva Nanayakkara",54,0.15
"444",1982,"Mahanuwara","Patha-Dumbara","Total No of Valid Votes",34862,98.92
"445",1982,"Mahanuwara","Patha-Dumbara","No of Rejected Votes",382,1.08
"446",1982,"Mahanuwara","Patha-Dumbara","Total No of Votes Polled",35244,84.14
"447",1982,"Mahanuwara","Patha-Dumbara","No of Registered Electors",41888,NA
"448",1982,"Mahanuwara","Udu-Dumbara","Mr.J.R. Jayawardene",15284,54.14
"449",1982,"Mahanuwara","Udu-Dumbara","Mr.H.S.R.B.K. Kobbekaduwa",12242,43.37
"450",1982,"Mahanuwara","Udu-Dumbara","Mr. Rohana Wijeweera",456,1.62
"451",1982,"Mahanuwara","Udu-Dumbara","Mr.G.G. Ponnambalam",38,0.13
"452",1982,"Mahanuwara","Udu-Dumbara","Dr. Colvin R. De Silva",157,0.56
"453",1982,"Mahanuwara","Udu-Dumbara","Mr. Vasudeva Nanayakkara",51,0.18
"454",1982,"Mahanuwara","Udu-Dumbara","Total No of Valid Votes",28228,98.75
"455",1982,"Mahanuwara","Udu-Dumbara","No of Rejected Votes",358,1.25
"456",1982,"Mahanuwara","Udu-Dumbara","Total No of Votes Polled",28586,89.93
"457",1982,"Mahanuwara","Udu-Dumbara","No of Registered Electors",31788,NA
"458",1982,"Mahanuwara","Teldeniya","Mr.J.R. Jayawardene",13258,49.08
"459",1982,"Mahanuwara","Teldeniya","Mr.H.S.R.B.K. Kobbekaduwa",12747,47.19
"460",1982,"Mahanuwara","Teldeniya","Mr. Rohana Wijeweera",821,3.04
"461",1982,"Mahanuwara","Teldeniya","Mr.G.G. Ponnambalam",56,0.21
"462",1982,"Mahanuwara","Teldeniya","Dr. Colvin R. De Silva",100,0.37
"463",1982,"Mahanuwara","Teldeniya","Mr. Vasudeva Nanayakkara",30,0.11
"464",1982,"Mahanuwara","Teldeniya","Total No of Valid Votes",27012,99.02
"465",1982,"Mahanuwara","Teldeniya","No of Rejected Votes",267,0.98
"466",1982,"Mahanuwara","Teldeniya","Total No of Votes Polled",27279,87.59
"467",1982,"Mahanuwara","Teldeniya","No of Registered Electors",31145,NA
"468",1982,"Mahanuwara","Kundasale","Mr.J.R. Jayawardene",20421,58.78
"469",1982,"Mahanuwara","Kundasale","Mr.H.S.R.B.K. Kobbekaduwa",12898,37.12
"470",1982,"Mahanuwara","Kundasale","Mr. Rohana Wijeweera",1138,3.28
"471",1982,"Mahanuwara","Kundasale","Mr.G.G. Ponnambalam",60,0.17
"472",1982,"Mahanuwara","Kundasale","Dr. Colvin R. De Silva",180,0.52
"473",1982,"Mahanuwara","Kundasale","Mr. Vasudeva Nanayakkara",46,0.13
"474",1982,"Mahanuwara","Kundasale","Total No of Valid Votes",34743,98.99
"475",1982,"Mahanuwara","Kundasale","No of Rejected Votes",355,1.01
"476",1982,"Mahanuwara","Kundasale","Total No of Votes Polled",35098,84.95
"477",1982,"Mahanuwara","Kundasale","No of Registered Electors",41314,NA
"478",1982,"Mahanuwara","Hewaheta","Mr.J.R. Jayawardene",20296,61.06
"479",1982,"Mahanuwara","Hewaheta","Mr.H.S.R.B.K. Kobbekaduwa",12286,36.96
"480",1982,"Mahanuwara","Hewaheta","Mr. Rohana Wijeweera",419,1.26
"481",1982,"Mahanuwara","Hewaheta","Mr.G.G. Ponnambalam",43,0.13
"482",1982,"Mahanuwara","Hewaheta","Dr. Colvin R. De Silva",165,0.5
"483",1982,"Mahanuwara","Hewaheta","Mr. Vasudeva Nanayakkara",31,0.09
"484",1982,"Mahanuwara","Hewaheta","Total No of Valid Votes",33240,98.77
"485",1982,"Mahanuwara","Hewaheta","No of Rejected Votes",414,1.23
"486",1982,"Mahanuwara","Hewaheta","Total No of Votes Polled",33654,86.41
"487",1982,"Mahanuwara","Hewaheta","No of Registered Electors",38947,NA
"488",1982,"Mahanuwara","Senkadagala","Mr.J.R. Jayawardene",20105,58.67
"489",1982,"Mahanuwara","Senkadagala","Mr.H.S.R.B.K. Kobbekaduwa",13219,38.57
"490",1982,"Mahanuwara","Senkadagala","Mr. Rohana Wijeweera",621,1.81
"491",1982,"Mahanuwara","Senkadagala","Mr.G.G. Ponnambalam",32,0.09
"492",1982,"Mahanuwara","Senkadagala","Dr. Colvin R. De Silva",199,0.58
"493",1982,"Mahanuwara","Senkadagala","Mr. Vasudeva Nanayakkara",93,0.27
"494",1982,"Mahanuwara","Senkadagala","Total No of Valid Votes",34269,99.2
"495",1982,"Mahanuwara","Senkadagala","No of Rejected Votes",277,0.8
"496",1982,"Mahanuwara","Senkadagala","Total No of Votes Polled",34546,79.52
"497",1982,"Mahanuwara","Senkadagala","No of Registered Electors",43442,NA
"498",1982,"Mahanuwara","Mahanuwara","Mr.J.R. Jayawardene",15729,68.6
"499",1982,"Mahanuwara","Mahanuwara","Mr.H.S.R.B.K. Kobbekaduwa",6498,28.34
"500",1982,"Mahanuwara","Mahanuwara","Mr. Rohana Wijeweera",408,1.78
"501",1982,"Mahanuwara","Mahanuwara","Mr.G.G. Ponnambalam",64,0.28
"502",1982,"Mahanuwara","Mahanuwara","Dr. Colvin R. De Silva",149,0.65
"503",1982,"Mahanuwara","Mahanuwara","Mr. Vasudeva Nanayakkara",82,0.36
"504",1982,"Mahanuwara","Mahanuwara","Total No of Valid Votes",22930,99.12
"505",1982,"Mahanuwara","Mahanuwara","No of Rejected Votes",203,0.88
"506",1982,"Mahanuwara","Mahanuwara","Total No of Votes Polled",23133,77.76
"507",1982,"Mahanuwara","Mahanuwara","No of Registered Electors",29751,NA
"508",1982,"Mahanuwara","Yatinuwara","Mr.J.R. Jayawardene",20848,52.66
"509",1982,"Mahanuwara","Yatinuwara","Mr.H.S.R.B.K. Kobbekaduwa",17596,44.45
"510",1982,"Mahanuwara","Yatinuwara","Mr. Rohana Wijeweera",964,2.43
"511",1982,"Mahanuwara","Yatinuwara","Mr.G.G. Ponnambalam",15,0.04
"512",1982,"Mahanuwara","Yatinuwara","Dr. Colvin R. De Silva",131,0.33
"513",1982,"Mahanuwara","Yatinuwara","Mr. Vasudeva Nanayakkara",36,0.09
"514",1982,"Mahanuwara","Yatinuwara","Total No of Valid Votes",39590,99.19
"515",1982,"Mahanuwara","Yatinuwara","No of Rejected Votes",325,0.81
"516",1982,"Mahanuwara","Yatinuwara","Total No of Votes Polled",39915,85.41
"517",1982,"Mahanuwara","Yatinuwara","No of Registered Electors",46731,NA
"518",1982,"Mahanuwara","Udunuwara","Mr.J.R. Jayawardene",23440,64.02
"519",1982,"Mahanuwara","Udunuwara","Mr.H.S.R.B.K. Kobbekaduwa",12100,33.05
"520",1982,"Mahanuwara","Udunuwara","Mr. Rohana Wijeweera",852,2.33
"521",1982,"Mahanuwara","Udunuwara","Mr.G.G. Ponnambalam",27,0.07
"522",1982,"Mahanuwara","Udunuwara","Dr. Colvin R. De Silva",150,0.41
"523",1982,"Mahanuwara","Udunuwara","Mr. Vasudeva Nanayakkara",47,0.13
"524",1982,"Mahanuwara","Udunuwara","Total No of Valid Votes",36616,99.33
"525",1982,"Mahanuwara","Udunuwara","No of Rejected Votes",246,0.67
"526",1982,"Mahanuwara","Udunuwara","Total No of Votes Polled",36862,85.28
"527",1982,"Mahanuwara","Udunuwara","No of Registered Electors",43223,NA
"528",1982,"Mahanuwara","Gampola","Mr.J.R. Jayawardene",26380,62.01
"529",1982,"Mahanuwara","Gampola","Mr.H.S.R.B.K. Kobbekaduwa",15340,36.06
"530",1982,"Mahanuwara","Gampola","Mr. Rohana Wijeweera",528,1.24
"531",1982,"Mahanuwara","Gampola","Mr.G.G. Ponnambalam",60,0.14
"532",1982,"Mahanuwara","Gampola","Dr. Colvin R. De Silva",188,0.44
"533",1982,"Mahanuwara","Gampola","Mr. Vasudeva Nanayakkara",45,0.11
"534",1982,"Mahanuwara","Gampola","Total No of Valid Votes",42541,99.08
"535",1982,"Mahanuwara","Gampola","No of Rejected Votes",394,0.92
"536",1982,"Mahanuwara","Gampola","Total No of Votes Polled",42935,84.91
"537",1982,"Mahanuwara","Gampola","No of Registered Electors",50563,NA
"538",1982,"Mahanuwara","Nawalapitiya","Mr.J.R. Jayawardene",24586,62.32
"539",1982,"Mahanuwara","Nawalapitiya","Mr.H.S.R.B.K. Kobbekaduwa",13512,34.25
"540",1982,"Mahanuwara","Nawalapitiya","Mr. Rohana Wijeweera",961,2.44
"541",1982,"Mahanuwara","Nawalapitiya","Mr.G.G. Ponnambalam",64,0.16
"542",1982,"Mahanuwara","Nawalapitiya","Dr. Colvin R. De Silva",264,0.67
"543",1982,"Mahanuwara","Nawalapitiya","Mr. Vasudeva Nanayakkara",66,0.17
"544",1982,"Mahanuwara","Nawalapitiya","Total No of Valid Votes",39453,98.97
"545",1982,"Mahanuwara","Nawalapitiya","No of Rejected Votes",411,1.03
"546",1982,"Mahanuwara","Nawalapitiya","Total No of Votes Polled",39864,84.02
"547",1982,"Mahanuwara","Nawalapitiya","No of Registered Electors",47445,NA
"548",1982,"Mahanuwara","Postal District Votes","Mr.J.R. Jayawardene",6152,63.42
"549",1982,"Mahanuwara","Postal District Votes","Mr.H.S.R.B.K. Kobbekaduwa",3251,33.51
"550",1982,"Mahanuwara","Postal District Votes","Mr. Rohana Wijeweera",190,1.96
"551",1982,"Mahanuwara","Postal District Votes","Mr.G.G. Ponnambalam",6,0.06
"552",1982,"Mahanuwara","Postal District Votes","Dr. Colvin R. De Silva",84,0.87
"553",1982,"Mahanuwara","Postal District Votes","Mr. Vasudeva Nanayakkara",18,0.19
"554",1982,"Mahanuwara","Postal District Votes","Total No of Valid Votes",9701,99.01
"555",1982,"Mahanuwara","Postal District Votes","No of Rejected Votes",97,0.99
"556",1982,"Mahanuwara","Postal District Votes","Total No of Votes Polled",9798,NA
"557",1982,"Mahanuwara","Final District Results","Mr.J.R. Jayawardene",289621,59.8
"558",1982,"Mahanuwara","Final District Results","Mr.H.S.R.B.K. Kobbekaduwa",178647,36.89
"559",1982,"Mahanuwara","Final District Results","Mr. Rohana Wijeweera",12493,2.58
"560",1982,"Mahanuwara","Final District Results","Mr.G.G. Ponnambalam",562,0.12
"561",1982,"Mahanuwara","Final District Results","Dr. Colvin R. De Silva",2256,0.47
"562",1982,"Mahanuwara","Final District Results","Mr. Vasudeva Nanayakkara",718,0.15
"563",1982,"Mahanuwara","Final District Results","Total No of Valid Votes",484297,99.07
"564",1982,"Mahanuwara","Final District Results","No of Rejected Votes",4548,0.93
"565",1982,"Mahanuwara","Final District Results","Total No of Votes Polled",488845,91.07
"566",1982,"Mahanuwara","Final District Results","No of Registered Electors",564767,NA
"567",1982,"Matale","Dambulla","Mr.J.R. Jayawardene",27368,52.62
"568",1982,"Matale","Dambulla","Mr.H.S.R.B.K. Kobbekaduwa",21748,41.81
"569",1982,"Matale","Dambulla","Mr. Rohana Wijeweera",2501,4.81
"570",1982,"Matale","Dambulla","Mr.G.G. Ponnambalam",46,0.09
"571",1982,"Matale","Dambulla","Dr. Colvin R. De Silva",309,0.59
"572",1982,"Matale","Dambulla","Mr. Vasudeva Nanayakkara",40,0.08
"573",1982,"Matale","Dambulla","Total No of Valid Votes",52012,99.27
"574",1982,"Matale","Dambulla","No of Rejected Votes",385,0.73
"575",1982,"Matale","Dambulla","Total No of Votes Polled",52397,86.56
"576",1982,"Matale","Dambulla","No of Registered Electors",60536,NA
"577",1982,"Matale","Laggala","Mr.J.R. Jayawardene",17354,56.18
"578",1982,"Matale","Laggala","Mr.H.S.R.B.K. Kobbekaduwa",12149,39.33
"579",1982,"Matale","Laggala","Mr. Rohana Wijeweera",1158,3.75
"580",1982,"Matale","Laggala","Mr.G.G. Ponnambalam",39,0.13
"581",1982,"Matale","Laggala","Dr. Colvin R. De Silva",155,0.5
"582",1982,"Matale","Laggala","Mr. Vasudeva Nanayakkara",34,0.11
"583",1982,"Matale","Laggala","Total No of Valid Votes",30889,99.13
"584",1982,"Matale","Laggala","No of Rejected Votes",272,0.87
"585",1982,"Matale","Laggala","Total No of Votes Polled",31161,88.7
"586",1982,"Matale","Laggala","No of Registered Electors",35129,NA
"587",1982,"Matale","Matale","Mr.J.R. Jayawardene",22452,62.77
"588",1982,"Matale","Matale","Mr.H.S.R.B.K. Kobbekaduwa",11632,32.52
"589",1982,"Matale","Matale","Mr. Rohana Wijeweera",1400,3.91
"590",1982,"Matale","Matale","Mr.G.G. Ponnambalam",85,0.24
"591",1982,"Matale","Matale","Dr. Colvin R. De Silva",153,0.43
"592",1982,"Matale","Matale","Mr. Vasudeva Nanayakkara",49,0.14
"593",1982,"Matale","Matale","Total No of Valid Votes",35771,99.08
"594",1982,"Matale","Matale","No of Rejected Votes",332,0.92
"595",1982,"Matale","Matale","Total No of Votes Polled",36103,82.61
"596",1982,"Matale","Matale","No of Registered Electors",43705,NA
"597",1982,"Matale","Rattota","Mr.J.R. Jayawardene",25183,62.06
"598",1982,"Matale","Rattota","Mr.H.S.R.B.K. Kobbekaduwa",12982,31.99
"599",1982,"Matale","Rattota","Mr. Rohana Wijeweera",2033,5.01
"600",1982,"Matale","Rattota","Mr.G.G. Ponnambalam",82,0.2
"601",1982,"Matale","Rattota","Dr. Colvin R. De Silva",239,0.59
"602",1982,"Matale","Rattota","Mr. Vasudeva Nanayakkara",61,0.15
"603",1982,"Matale","Rattota","Total No of Valid Votes",40580,99.03
"604",1982,"Matale","Rattota","No of Rejected Votes",396,0.97
"605",1982,"Matale","Rattota","Total No of Votes Polled",40976,85.53
"606",1982,"Matale","Rattota","No of Registered Electors",47906,NA
"607",1982,"Matale","Postal District Votes","Mr.J.R. Jayawardene",1674,65.34
"608",1982,"Matale","Postal District Votes","Mr.H.S.R.B.K. Kobbekaduwa",788,30.76
"609",1982,"Matale","Postal District Votes","Mr. Rohana Wijeweera",77,3.01
"610",1982,"Matale","Postal District Votes","Mr.G.G. Ponnambalam",1,0.04
"611",1982,"Matale","Postal District Votes","Dr. Colvin R. De Silva",10,0.39
"612",1982,"Matale","Postal District Votes","Mr. Vasudeva Nanayakkara",12,0.47
"613",1982,"Matale","Postal District Votes","Total No of Valid Votes",2562,98.88
"614",1982,"Matale","Postal District Votes","No of Rejected Votes",29,1.12
"615",1982,"Matale","Postal District Votes","Total No of Votes Polled",2591,NA
"616",1982,"Matale","Final District Results","Mr.J.R. Jayawardene",94031,58.11
"617",1982,"Matale","Final District Results","Mr.H.S.R.B.K. Kobbekaduwa",59299,36.65
"618",1982,"Matale","Final District Results","Mr. Rohana Wijeweera",7169,4.43
"619",1982,"Matale","Final District Results","Mr.G.G. Ponnambalam",253,0.16
"620",1982,"Matale","Final District Results","Dr. Colvin R. De Silva",866,0.54
"621",1982,"Matale","Final District Results","Mr. Vasudeva Nanayakkara",196,0.12
"622",1982,"Matale","Final District Results","Total No of Valid Votes",161814,99.13
"623",1982,"Matale","Final District Results","No of Rejected Votes",1414,0.87
"624",1982,"Matale","Final District Results","Total No of Votes Polled",163228,87.15
"625",1982,"Matale","Final District Results","No of Registered Electors",187276,NA
"626",1982,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Mr.J.R. Jayawardene",49414,69.59
"627",1982,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Mr.H.S.R.B.K. Kobbekaduwa",18543,26.11
"628",1982,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Mr. Rohana Wijeweera",1892,2.66
"629",1982,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Mr.G.G. Ponnambalam",380,0.54
"630",1982,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Dr. Colvin R. De Silva",632,0.89
"631",1982,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Mr. Vasudeva Nanayakkara",145,0.2
"632",1982,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Total No of Valid Votes",71006,98.68
"633",1982,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","No of Rejected Votes",950,1.32
"634",1982,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Total No of Votes Polled",71956,83.2
"635",1982,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","No of Registered Electors",86487,NA
"636",1982,"Nuwara-Eliya","Kotmale","Mr.J.R. Jayawardene",18684,59.19
"637",1982,"Nuwara-Eliya","Kotmale","Mr.H.S.R.B.K. Kobbekaduwa",12036,38.13
"638",1982,"Nuwara-Eliya","Kotmale","Mr. Rohana Wijeweera",616,1.95
"639",1982,"Nuwara-Eliya","Kotmale","Mr.G.G. Ponnambalam",51,0.16
"640",1982,"Nuwara-Eliya","Kotmale","Dr. Colvin R. De Silva",146,0.46
"641",1982,"Nuwara-Eliya","Kotmale","Mr. Vasudeva Nanayakkara",32,0.1
"642",1982,"Nuwara-Eliya","Kotmale","Total No of Valid Votes",31565,99
"643",1982,"Nuwara-Eliya","Kotmale","No of Rejected Votes",320,1
"644",1982,"Nuwara-Eliya","Kotmale","Total No of Votes Polled",31885,85.89
"645",1982,"Nuwara-Eliya","Kotmale","No of Registered Electors",37124,NA
"646",1982,"Nuwara-Eliya","Hanguranketha","Mr.J.R. Jayawardene",20672,60.1
"647",1982,"Nuwara-Eliya","Hanguranketha","Mr.H.S.R.B.K. Kobbekaduwa",12414,36.09
"648",1982,"Nuwara-Eliya","Hanguranketha","Mr. Rohana Wijeweera",983,2.86
"649",1982,"Nuwara-Eliya","Hanguranketha","Mr.G.G. Ponnambalam",50,0.15
"650",1982,"Nuwara-Eliya","Hanguranketha","Dr. Colvin R. De Silva",202,0.59
"651",1982,"Nuwara-Eliya","Hanguranketha","Mr. Vasudeva Nanayakkara",77,0.22
"652",1982,"Nuwara-Eliya","Hanguranketha","Total No of Valid Votes",34398,98.94
"653",1982,"Nuwara-Eliya","Hanguranketha","No of Rejected Votes",398,1.14
"654",1982,"Nuwara-Eliya","Hanguranketha","Total No of Votes Polled",34766,87.24
"655",1982,"Nuwara-Eliya","Hanguranketha","No of Registered Electors",39853,NA
"656",1982,"Nuwara-Eliya","Walapane","Mr.J.R. Jayawardene",18957,56.21
"657",1982,"Nuwara-Eliya","Walapane","Mr.H.S.R.B.K. Kobbekaduwa",13391,39.71
"658",1982,"Nuwara-Eliya","Walapane","Mr. Rohana Wijeweera",1023,3.03
"659",1982,"Nuwara-Eliya","Walapane","Mr.G.G. Ponnambalam",74,0.22
"660",1982,"Nuwara-Eliya","Walapane","Dr. Colvin R. De Silva",208,0.62
"661",1982,"Nuwara-Eliya","Walapane","Mr. Vasudeva Nanayakkara",70,0.21
"662",1982,"Nuwara-Eliya","Walapane","Total No of Valid Votes",33723,98.84
"663",1982,"Nuwara-Eliya","Walapane","No of Rejected Votes",397,1.65
"664",1982,"Nuwara-Eliya","Walapane","Total No of Votes Polled",34120,88.82
"665",1982,"Nuwara-Eliya","Walapane","No of Registered Electors",38414,NA
"666",1982,"Nuwara-Eliya","Postal District Votes","Mr.J.R. Jayawardene",1290,62.11
"667",1982,"Nuwara-Eliya","Postal District Votes","Mr.H.S.R.B.K. Kobbekaduwa",709,34.14
"668",1982,"Nuwara-Eliya","Postal District Votes","Mr. Rohana Wijeweera",55,2.65
"669",1982,"Nuwara-Eliya","Postal District Votes","Mr.G.G. Ponnambalam",3,0.14
"670",1982,"Nuwara-Eliya","Postal District Votes","Dr. Colvin R. De Silva",13,0.63
"671",1982,"Nuwara-Eliya","Postal District Votes","Mr. Vasudeva Nanayakkara",7,0.34
"672",1982,"Nuwara-Eliya","Postal District Votes","Total No of Valid Votes",2077,99.38
"673",1982,"Nuwara-Eliya","Postal District Votes","No of Rejected Votes",13,0.62
"674",1982,"Nuwara-Eliya","Postal District Votes","Total No of Votes Polled",2090,NA
"675",1982,"Nuwara-Eliya","Final District Results","Mr.J.R. Jayawardene",109017,63.1
"676",1982,"Nuwara-Eliya","Final District Results","Mr.H.S.R.B.K. Kobbekaduwa",57093,33.05
"677",1982,"Nuwara-Eliya","Final District Results","Mr. Rohana Wijeweera",4569,2.64
"678",1982,"Nuwara-Eliya","Final District Results","Mr.G.G. Ponnambalam",558,0.32
"679",1982,"Nuwara-Eliya","Final District Results","Dr. Colvin R. De Silva",1201,0.7
